release_300s_bin,count,historical_dh_seconds_min,historical_dh_seconds_mean,historical_dh_seconds_median,historical_dh_seconds_p95,historical_dh_seconds_p99,historical_dh_seconds_max,current_dh_seconds_min,current_dh_seconds_mean,current_dh_seconds_median,current_dh_seconds_p95,current_dh_seconds_p99,current_dh_seconds_max,v5_seconds_min,v5_seconds_mean,v5_seconds_median,v5_seconds_p95,v5_seconds_p99,v5_seconds_max,v5_minus_historical_min,v5_minus_historical_mean,v5_minus_historical_median,v5_minus_historical_p95,v5_minus_historical_p99,v5_minus_historical_max,v5_minus_control_min,v5_minus_control_mean,v5_minus_control_median,v5_minus_control_p95,v5_minus_control_p99,v5_minus_control_max,v5_source_wait_min,v5_source_wait_mean,v5_source_wait_median,v5_source_wait_p95,v5_source_wait_p99,v5_source_wait_max,current_source_wait_seconds_min,current_source_wait_seconds_mean,current_source_wait_seconds_median,current_source_wait_seconds_p95,current_source_wait_seconds_p99,current_source_wait_seconds_max,source_wait_delta_min,source_wait_delta_mean,source_wait_delta_median,source_wait_delta_p95,source_wait_delta_p99,source_wait_delta_max,after_admission_delta_min,after_admission_delta_mean,after_admission_delta_median,after_admission_delta_p95,after_admission_delta_p99,after_admission_delta_max,v5_above_historical_od_p95_count,v5_minus_historical_total_seconds,v5_minus_control_total_seconds,positive_v5_minus_historical_seconds
129,296,60.200000000,199.823648649,208.950000000,279.275000000,304.970000000,339.800000000,59.600000000,181.862162162,206.500000000,233.000000000,238.020000000,239.800000000,59.600000000,192.914864865,217.000000000,244.300000000,249.210000000,251.000000000,-115.200000000,-6.908783784,-1.750000000,33.400000000,36.515000000,37.100000000,-15.200000000,11.052702703,4.800000000,35.800000000,38.000000000,38.200000000,2.000000000,2.011486486,2.000000000,2.000000000,2.410000000,3.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.011486486,0.000000000,0.000000000,0.410000000,1.400000000,-15.200000000,11.041216216,4.800000000,35.800000000,37.210000000,37.800000000,33,-2045.000000000,3271.600000000,2078.800000000
130,167,60.200000000,176.106586826,178.400000000,270.440000000,291.344000000,330.900000000,59.600000000,162.244311377,163.400000000,232.000000000,238.400000000,238.800000000,59.600000000,165.186826347,178.000000000,232.400000000,240.756000000,246.400000000,-109.500000000,-10.919760479,-2.600000000,13.200000000,17.636000000,18.900000000,-6.600000000,2.942514970,0.600000000,17.480000000,18.200000000,18.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.600000000,2.942514970,0.600000000,17.480000000,18.200000000,18.600000000,19,-1823.600000000,491.400000000,328.300000000
131,177,61.400000000,203.895480226,228.100000000,277.140000000,300.036000000,377.100000000,59.800000000,179.675706215,217.400000000,238.600000000,242.072000000,246.400000000,60.400000000,187.498305085,217.400000000,256.640000000,261.640000000,264.800000000,-139.900000000,-16.397175141,-10.700000000,12.260000000,23.364000000,25.900000000,-6.600000000,7.822598870,1.400000000,26.600000000,28.544000000,29.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.600000000,7.822598870,1.400000000,26.600000000,28.544000000,29.600000000,0,-2902.300000000,1384.600000000,295.600000000
132,172,60.200000000,182.301162791,216.350000000,267.725000000,308.680000000,340.900000000,59.600000000,166.588372093,212.200000000,236.600000000,238.658000000,238.800000000,59.600000000,168.720930233,213.700000000,238.690000000,241.574000000,242.200000000,-119.200000000,-13.580232558,-4.150000000,3.800000000,12.274000000,17.300000000,-2.200000000,2.132558140,0.800000000,10.380000000,15.058000000,19.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.200000000,2.132558140,0.800000000,10.380000000,15.058000000,19.600000000,13,-2335.800000000,366.800000000,116.200000000
133,346,60.200000000,186.568208092,175.450000000,294.000000000,320.425000000,393.700000000,59.600000000,168.784393064,174.500000000,236.600000000,239.440000000,244.000000000,59.600000000,189.707514451,209.200000000,251.150000000,258.900000000,263.600000000,-185.100000000,3.139306358,9.600000000,46.225000000,50.555000000,53.000000000,-4.200000000,20.923121387,16.000000000,50.600000000,52.000000000,53.200000000,2.000000000,9.945664740,2.000000000,25.150000000,26.200000000,27.000000000,2.000000000,2.199421965,2.000000000,4.000000000,5.800000000,6.600000000,0.000000000,7.746242775,0.000000000,23.150000000,24.200000000,25.000000000,-4.200000000,13.176878613,12.600000000,28.800000000,30.930000000,33.400000000,95,1086.200000000,7239.400000000,5965.600000000
134,240,60.200000000,166.506250000,161.300000000,274.470000000,321.850000000,336.900000000,59.600000000,157.332500000,158.600000000,231.430000000,236.600000000,237.800000000,59.600000000,188.332500000,209.800000000,251.290000000,255.942000000,258.200000000,-117.100000000,21.826250000,38.100000000,55.210000000,56.544000000,59.200000000,-1.000000000,31.000000000,41.000000000,56.010000000,56.722000000,57.000000000,2.000000000,11.017500000,13.100000000,21.010000000,23.444000000,24.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,9.017500000,11.100000000,19.010000000,21.444000000,22.400000000,-1.000000000,21.982500000,30.400000000,37.600000000,38.200000000,38.200000000,114,5238.300000000,7440.000000000,6833.700000000
135,320,61.100000000,167.506250000,160.450000000,263.325000000,317.915000000,391.900000000,59.800000000,156.269375000,158.800000000,226.080000000,238.610000000,243.600000000,60.400000000,177.377500000,195.600000000,244.220000000,258.280000000,266.000000000,-161.500000000,9.871250000,20.750000000,38.305000000,39.481000000,40.300000000,-3.400000000,21.108125000,24.600000000,39.000000000,39.800000000,40.200000000,2.000000000,2.235625000,2.000000000,3.800000000,5.200000000,6.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.235625000,0.000000000,1.800000000,3.200000000,4.000000000,-3.400000000,20.872500000,24.600000000,37.600000000,37.600000000,38.600000000,98,3158.800000000,6754.600000000,5565.300000000
136,239,60.200000000,178.682426778,201.300000000,255.900000000,273.396000000,310.900000000,59.600000000,170.757322176,198.400000000,217.680000000,220.496000000,232.200000000,59.600000000,173.894560669,206.200000000,220.220000000,225.268000000,232.800000000,-90.100000000,-4.787866109,-0.400000000,19.720000000,21.762000000,24.300000000,-4.800000000,3.137238494,0.400000000,21.600000000,23.572000000,24.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-4.800000000,3.137238494,0.400000000,21.600000000,23.572000000,24.600000000,12,-1144.300000000,749.800000000,558.700000000
137,161,61.400000000,162.501863354,149.800000000,263.700000000,295.280000000,337.200000000,59.800000000,144.544099379,88.200000000,241.400000000,248.760000000,251.200000000,60.800000000,160.449689441,118.200000000,263.200000000,276.280000000,280.600000000,-83.200000000,-2.052173913,0.600000000,32.000000000,37.200000000,42.000000000,-0.000000000,15.905590062,11.600000000,38.200000000,39.400000000,39.800000000,2.000000000,3.213664596,2.000000000,12.000000000,15.520000000,16.800000000,2.000000000,2.254658385,2.000000000,4.400000000,5.200000000,5.600000000,0.000000000,0.959006211,0.000000000,8.000000000,10.560000000,11.200000000,-0.000000000,14.946583851,8.600000000,38.200000000,39.400000000,39.800000000,0,-330.400000000,2560.800000000,1127.800000000
138,144,60.200000000,185.457638889,215.350000000,251.160000000,273.202000000,403.000000000,59.600000000,178.988888889,213.000000000,223.770000000,235.568000000,238.200000000,60.200000000,188.377777778,219.300000000,248.970000000,250.028000000,250.400000000,-164.200000000,2.920138889,1.850000000,31.795000000,38.582000000,41.900000000,-0.200000000,9.388888889,6.500000000,27.140000000,29.428000000,30.000000000,2.000000000,8.530555556,2.000000000,29.770000000,30.828000000,31.200000000,2.000000000,2.927777778,2.000000000,7.970000000,8.514000000,8.800000000,0.000000000,5.602777778,0.000000000,23.140000000,25.428000000,26.000000000,-0.200000000,3.786111111,4.000000000,13.490000000,19.514000000,25.800000000,33,420.500000000,1352.000000000,1266.800000000
139,172,61.400000000,149.153488372,133.200000000,257.270000000,279.348000000,286.800000000,59.600000000,131.889534884,78.000000000,236.230000000,242.064000000,247.000000000,60.800000000,144.715116279,106.600000000,260.580000000,272.986000000,278.000000000,-67.000000000,-4.438372093,-0.650000000,23.890000000,33.764000000,35.900000000,-6.800000000,12.825581395,9.700000000,31.890000000,33.716000000,34.400000000,2.000000000,2.720930233,2.000000000,10.090000000,11.258000000,11.600000000,2.000000000,2.140697674,2.000000000,3.180000000,4.858000000,5.400000000,0.000000000,0.580232558,0.000000000,5.580000000,8.200000000,8.400000000,-6.800000000,12.245348837,6.000000000,31.890000000,33.716000000,34.400000000,15,-763.400000000,2206.000000000,841.400000000
140,62,61.100000000,151.211290323,163.300000000,254.940000000,265.868000000,266.600000000,59.600000000,141.500000000,140.300000000,233.770000000,238.800000000,238.800000000,60.800000000,148.009677419,150.600000000,247.180000000,253.978000000,260.200000000,-42.100000000,-3.201612903,-0.600000000,14.405000000,18.368000000,19.100000000,-0.200000000,6.509677419,0.400000000,23.440000000,26.458000000,27.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.200000000,6.509677419,0.400000000,23.440000000,26.458000000,27.800000000,0,-198.500000000,403.600000000,167.700000000
141,174,60.300000000,154.536781609,160.300000000,262.670000000,289.851000000,343.800000000,59.600000000,136.882758621,158.400000000,232.460000000,247.588000000,251.200000000,59.600000000,146.000000000,160.300000000,244.670000000,262.156000000,265.800000000,-128.200000000,-8.536781609,-2.000000000,18.465000000,22.008000000,25.400000000,-2.000000000,9.117241379,7.500000000,24.000000000,25.708000000,26.600000000,2.000000000,2.690804598,2.000000000,9.870000000,11.054000000,11.400000000,2.000000000,2.139080460,2.000000000,3.140000000,4.854000000,5.400000000,0.000000000,0.551724138,0.000000000,5.340000000,8.000000000,8.200000000,-2.000000000,8.565517241,5.400000000,24.000000000,25.708000000,26.600000000,15,-1485.400000000,1586.400000000,571.900000000
142,139,61.100000000,136.610791367,157.900000000,222.900000000,260.700000000,321.700000000,59.600000000,130.864748201,157.800000000,222.000000000,235.384000000,238.800000000,59.600000000,142.153956835,177.000000000,222.000000000,239.576000000,242.200000000,-106.500000000,5.543165468,5.600000000,25.900000000,26.424000000,26.700000000,-0.600000000,11.289208633,9.600000000,26.400000000,27.124000000,27.600000000,2.000000000,4.316546763,2.000000000,8.200000000,8.524000000,9.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,2.316546763,0.000000000,6.200000000,6.524000000,7.000000000,-0.600000000,8.972661871,8.200000000,21.000000000,21.000000000,21.000000000,63,770.500000000,1569.200000000,1431.300000000
143,188,60.200000000,145.501595745,125.900000000,257.795000000,293.726000000,442.200000000,59.600000000,127.151063830,79.300000000,225.910000000,241.502000000,252.200000000,59.600000000,140.339361702,106.800000000,251.760000000,268.938000000,276.800000000,-171.000000000,-5.162234043,-0.600000000,27.365000000,35.886000000,43.400000000,-1.000000000,13.188297872,9.800000000,34.590000000,36.252000000,37.200000000,2.000000000,2.774468085,2.000000000,9.600000000,10.826000000,11.200000000,2.000000000,2.087234043,2.000000000,2.400000000,4.226000000,4.800000000,0.000000000,0.687234043,0.000000000,6.930000000,8.000000000,8.200000000,-1.000000000,12.501063830,6.300000000,34.590000000,36.252000000,37.200000000,16,-970.500000000,2479.400000000,1042.100000000
144,152,60.200000000,174.578289474,215.100000000,263.490000000,309.764000000,322.600000000,59.600000000,169.097368421,217.400000000,232.180000000,238.086000000,240.800000000,59.600000000,178.001315789,221.200000000,250.290000000,263.214000000,267.600000000,-71.300000000,3.423026316,1.550000000,26.770000000,33.194000000,36.300000000,-1.200000000,8.903947368,5.400000000,25.290000000,31.392000000,33.000000000,2.000000000,9.234210526,2.000000000,29.490000000,31.298000000,31.600000000,2.000000000,3.292105263,2.000000000,7.090000000,8.098000000,8.600000000,0.000000000,5.942105263,0.000000000,23.780000000,26.196000000,26.800000000,-1.200000000,2.961842105,0.000000000,20.800000000,31.392000000,33.000000000,37,520.300000000,1353.400000000,1266.000000000
145,193,61.400000000,158.592746114,131.300000000,274.120000000,324.532000000,359.700000000,59.800000000,137.532642487,83.000000000,242.600000000,251.296000000,254.000000000,60.200000000,152.717098446,112.400000000,268.160000000,279.584000000,284.800000000,-143.100000000,-5.875647668,-0.700000000,32.460000000,40.432000000,41.200000000,-4.200000000,15.184455959,10.400000000,43.160000000,46.232000000,47.400000000,2.000000000,2.754404145,2.000000000,9.600000000,10.816000000,11.200000000,2.000000000,2.084974093,2.000000000,2.400000000,4.216000000,4.800000000,0.000000000,0.669430052,0.000000000,6.880000000,8.000000000,8.200000000,-4.200000000,14.515025907,6.800000000,43.160000000,46.232000000,47.400000000,0,-1134.000000000,2930.600000000,1132.900000000
146,133,60.200000000,153.107518797,160.100000000,260.820000000,281.916000000,288.700000000,59.600000000,143.362406015,159.200000000,236.600000000,238.480000000,238.800000000,60.400000000,158.983458647,171.600000000,269.280000000,280.616000000,285.000000000,-108.500000000,5.875939850,7.500000000,41.920000000,46.520000000,51.000000000,-0.800000000,15.621052632,12.000000000,46.680000000,48.680000000,50.000000000,2.000000000,2.637593985,2.000000000,6.080000000,6.736000000,7.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.637593985,0.000000000,4.080000000,4.736000000,5.000000000,-0.800000000,14.983458647,11.600000000,46.680000000,48.680000000,50.000000000,28,781.500000000,2077.600000000,1368.800000000
147,238,61.100000000,189.525210084,199.000000000,290.015000000,315.901000000,355.100000000,60.800000000,170.119327731,198.600000000,252.030000000,257.052000000,261.800000000,60.800000000,186.558823529,211.300000000,285.890000000,296.038000000,301.800000000,-83.600000000,-2.966386555,0.750000000,31.935000000,48.204000000,51.500000000,-17.600000000,16.439495798,13.100000000,45.860000000,49.430000000,51.200000000,2.000000000,3.111764706,2.000000000,9.230000000,10.726000000,11.200000000,2.000000000,2.068907563,2.000000000,2.000000000,4.126000000,4.800000000,0.000000000,1.042857143,0.000000000,6.630000000,7.926000000,8.200000000,-17.600000000,15.396638655,10.800000000,45.860000000,49.430000000,51.200000000,0,-706.000000000,3912.600000000,1781.000000000
148,98,60.200000000,146.165306122,91.150000000,268.035000000,270.806000000,271.000000000,59.600000000,134.575510204,71.000000000,237.950000000,244.406000000,244.600000000,60.800000000,161.893877551,122.500000000,288.460000000,297.818000000,298.400000000,-41.700000000,15.728571429,12.500000000,50.720000000,58.018000000,58.600000000,-0.000000000,27.318367347,38.000000000,54.000000000,54.606000000,54.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,27.318367347,38.000000000,54.000000000,54.606000000,54.800000000,0,1541.400000000,2677.200000000,1750.400000000
149,201,61.400000000,197.930348259,218.200000000,299.400000000,316.100000000,398.000000000,60.800000000,171.801990050,213.000000000,258.600000000,266.600000000,273.800000000,60.800000000,190.799004975,215.600000000,294.800000000,304.800000000,309.200000000,-104.200000000,-7.131343284,-0.700000000,34.000000000,55.000000000,69.000000000,-10.200000000,18.997014925,12.000000000,57.200000000,66.200000000,67.400000000,2.000000000,3.146268657,2.000000000,12.800000000,19.200000000,20.800000000,2.000000000,2.378109453,2.000000000,5.600000000,8.800000000,9.600000000,0.000000000,0.768159204,0.000000000,7.200000000,10.400000000,11.200000000,-10.200000000,18.228855721,9.800000000,57.200000000,66.200000000,67.400000000,4,-1433.400000000,3818.400000000,1306.600000000
150,172,60.200000000,175.970348837,188.650000000,285.895000000,346.725000000,369.400000000,59.600000000,159.679069767,160.800000000,236.600000000,239.728000000,245.000000000,59.600000000,171.637209302,161.500000000,284.870000000,296.340000000,303.400000000,-96.500000000,-4.333139535,-0.700000000,34.590000000,54.115000000,58.000000000,-1.600000000,11.958139535,0.400000000,59.200000000,60.916000000,61.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.600000000,11.958139535,0.400000000,59.200000000,60.916000000,61.800000000,1,-745.300000000,2056.800000000,1015.700000000
151,239,61.400000000,178.697907950,199.000000000,275.130000000,341.236000000,396.000000000,60.400000000,163.922175732,198.400000000,246.660000000,251.620000000,257.000000000,60.400000000,177.900418410,204.800000000,276.460000000,284.400000000,290.400000000,-139.800000000,-0.797489540,1.300000000,34.610000000,40.872000000,45.600000000,-18.000000000,13.978242678,13.000000000,42.220000000,45.448000000,48.600000000,2.000000000,3.045188285,2.000000000,9.220000000,10.724000000,11.200000000,2.000000000,2.068619247,2.000000000,2.000000000,4.124000000,4.800000000,0.000000000,0.976569038,0.000000000,6.620000000,7.924000000,8.200000000,-18.000000000,13.001673640,10.400000000,42.220000000,45.448000000,48.600000000,11,-190.600000000,3340.800000000,1895.700000000
