cell_id,family,map,load_factor,speed_mps,scenario_index,seed,method,output_dir,spec_sha256,runner_sha256,cell_state,runner_status,normalized_status,error,full_population_complete,terminal_result_accepted,postprocessing_pending,TH,completion_rate,success_std_rate,success_paper_literal_rate,tht_D_min_seconds,tht_D_mean_seconds,tht_D_max_seconds,tht_native_min_seconds,tht_native_mean_seconds,tht_native_max_seconds,normalized_path,runner_status_path,workload_identity_sha256,raw_sha256,canonical_sha256,map_sha256,input_signature_sha256,raw_bag_count,segment_count,horizon_seconds,initial_failed_edge_count,affected_edge_count,affected_edges_json,fault_mapping_sha256,runner_status_sha256,normalized_sha256,binary_sha256,unfinished_raw_bag_count,completed_segment_count,active_inflight_grants_at_horizon,all_returned_native_fields_preserved,decision_trace_truncated,event_trace_truncated,full_lifecycle_trace_proof_claimed,merge_grant_lifecycle_complete,merge_grant_lifecycle_dropped_count,merge_grant_lifecycle_stored_count,merge_grant_structural_integrity_pass,native_active_state_integrity_pass,native_full_protocol_integrity_pass,pending_requests_at_horizon,short_history_is_full_path,terminal_state_quiescent,native_wall_seconds,orchestration_status,orchestration_record_path,orchestration_record_sha256,orchestration_wall_seconds,source_sha256,class_sha256
b_nanning_2x_v3p0_s232003_q00_hca,base,nanning,2.0,3.0,0,232003,HCA_TIME_LABEL_REPAIR_V3,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s232003_q00_hca,d4e56b276abf325dde896fe9e611a28b4bbcc74149528214e54309bba98879f7,808e8605020dbb5459801643048f2b741849eb0f8c2c420253b27d8bc666873e,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s232003_q00_hca\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s232003_q00_hca\runner_status.json,5c452b6f580cec8f2a4181f4cc3313cba2856e3405145fd3dad4998fc4fba007,053438249c01f6e9033358435b11c051832fba2918c43b79fcdd5aca7167102e,997507e024d76402126d8c446df17b49dd16db245256df3093341c75843e1f96,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,1d8ed1cd295f5075dd0a78573ec3870c7965b8e810978cd775221a78dd0fe986,57012,87200,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_2x_v3p0_s232003_q00_dh,base,nanning,2.0,3.0,0,232003,FENG_DH_PAPER_SUITE_V6,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s232003_q00_dh,48aae59a7906d9dcee9a8300171293b3abfda4c34e478f75f3c4a4f7d646edf6,9c93676560b72984c630bd74c23a6e6f6e6114907a79977d06c1853d23f5d290,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s232003_q00_dh\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s232003_q00_dh\runner_status.json,5c452b6f580cec8f2a4181f4cc3313cba2856e3405145fd3dad4998fc4fba007,053438249c01f6e9033358435b11c051832fba2918c43b79fcdd5aca7167102e,997507e024d76402126d8c446df17b49dd16db245256df3093341c75843e1f96,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,1d8ed1cd295f5075dd0a78573ec3870c7965b8e810978cd775221a78dd0fe986,57012,87200,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_2x_v3p0_s232003_q00_tarau,base,nanning,2.0,3.0,0,232003,TARAU_DISTRIBUTED_2010_ADAPTED_ROUTE_ONLY,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s232003_q00_tarau,9e10b4e74e56c882f330eac21aab6bbaecc4d87d467542ffee0185a17b29c7dd,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s232003_q00_tarau\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s232003_q00_tarau\runner_status.json,5c452b6f580cec8f2a4181f4cc3313cba2856e3405145fd3dad4998fc4fba007,053438249c01f6e9033358435b11c051832fba2918c43b79fcdd5aca7167102e,997507e024d76402126d8c446df17b49dd16db245256df3093341c75843e1f96,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,1d8ed1cd295f5075dd0a78573ec3870c7965b8e810978cd775221a78dd0fe986,57012,87200,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_2x_v3p0_s257053_q00_g31,base,nanning,2.0,3.0,0,257053,G31_S4_ADVERTISED_FAULT_REPAIR_V1,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s257053_q00_g31,23a27cb288c9eb2f5d85f9d1d80509a9fee920ef5778767539a1376a35875c5f,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s257053_q00_g31\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s257053_q00_g31\runner_status.json,9e38cc967a0404cfd7c72ff9a35cedd11b0a8474095795767c94503193ac6c00,b21e942d18f272a8bd4cf7d4474b728415b2c0b3f0291d06b20a977c08b4af1b,3fad6f239c4a71a2fe7911a5bc1de8ba9c0c5d7b2275f5b1ed54d8be417e95d5,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,776263f795f835a9bf7b3697865c142987becf958c59ab7e013a2353c1f9291a,57012,87203,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_2x_v3p0_s257053_q00_hca,base,nanning,2.0,3.0,0,257053,HCA_TIME_LABEL_REPAIR_V3,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s257053_q00_hca,389bb45b57c6f6b27031ec8a63954cfb9239b626e172abe777baca9638727861,808e8605020dbb5459801643048f2b741849eb0f8c2c420253b27d8bc666873e,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s257053_q00_hca\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s257053_q00_hca\runner_status.json,9e38cc967a0404cfd7c72ff9a35cedd11b0a8474095795767c94503193ac6c00,b21e942d18f272a8bd4cf7d4474b728415b2c0b3f0291d06b20a977c08b4af1b,3fad6f239c4a71a2fe7911a5bc1de8ba9c0c5d7b2275f5b1ed54d8be417e95d5,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,776263f795f835a9bf7b3697865c142987becf958c59ab7e013a2353c1f9291a,57012,87203,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_2x_v3p0_s257053_q00_dh,base,nanning,2.0,3.0,0,257053,FENG_DH_PAPER_SUITE_V6,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s257053_q00_dh,3baf4a63b2eb9ba267c6e270b30dea88f5d5663a83e314a00cc1e6b5996b7c57,9c93676560b72984c630bd74c23a6e6f6e6114907a79977d06c1853d23f5d290,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s257053_q00_dh\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s257053_q00_dh\runner_status.json,9e38cc967a0404cfd7c72ff9a35cedd11b0a8474095795767c94503193ac6c00,b21e942d18f272a8bd4cf7d4474b728415b2c0b3f0291d06b20a977c08b4af1b,3fad6f239c4a71a2fe7911a5bc1de8ba9c0c5d7b2275f5b1ed54d8be417e95d5,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,776263f795f835a9bf7b3697865c142987becf958c59ab7e013a2353c1f9291a,57012,87203,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_2x_v3p0_s257053_q00_tarau,base,nanning,2.0,3.0,0,257053,TARAU_DISTRIBUTED_2010_ADAPTED_ROUTE_ONLY,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s257053_q00_tarau,2e7b50ac724c024144f221e822bb4de9c5c82ca75d4cc63489b9ee144ca26aa4,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s257053_q00_tarau\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s257053_q00_tarau\runner_status.json,9e38cc967a0404cfd7c72ff9a35cedd11b0a8474095795767c94503193ac6c00,b21e942d18f272a8bd4cf7d4474b728415b2c0b3f0291d06b20a977c08b4af1b,3fad6f239c4a71a2fe7911a5bc1de8ba9c0c5d7b2275f5b1ed54d8be417e95d5,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,776263f795f835a9bf7b3697865c142987becf958c59ab7e013a2353c1f9291a,57012,87203,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_2x_v3p0_s283303_q00_g31,base,nanning,2.0,3.0,0,283303,G31_S4_ADVERTISED_FAULT_REPAIR_V1,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s283303_q00_g31,fc2535e72b3e2e4626acb81bad3377e515bd0aeb5951af67ff6e68660d72535b,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s283303_q00_g31\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s283303_q00_g31\runner_status.json,217e12c1ec5bf6d00e4ee30fc4e1399f1f4dfbf47e51cc27e9a9cd9dc3c22280,6c8393f096fe7828bcf5c99d2cca2e7afd3156f15727c91bb7b6d186ef9411aa,6bc92d22525196f294e540a651e566269a2cba24b1548ac0de2c79c20b68fbe2,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,d6aee731f41256df134ee4c90cc8caf43907c8cb7bb72d5d5c4ce29a7a849d47,57012,87204,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_2x_v3p0_s283303_q00_hca,base,nanning,2.0,3.0,0,283303,HCA_TIME_LABEL_REPAIR_V3,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s283303_q00_hca,c6bbac0164eb33716d119a1a7cac4b7ba1c149b1b4d8b2ccee1ed91ffa3e9c9f,808e8605020dbb5459801643048f2b741849eb0f8c2c420253b27d8bc666873e,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s283303_q00_hca\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s283303_q00_hca\runner_status.json,217e12c1ec5bf6d00e4ee30fc4e1399f1f4dfbf47e51cc27e9a9cd9dc3c22280,6c8393f096fe7828bcf5c99d2cca2e7afd3156f15727c91bb7b6d186ef9411aa,6bc92d22525196f294e540a651e566269a2cba24b1548ac0de2c79c20b68fbe2,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,d6aee731f41256df134ee4c90cc8caf43907c8cb7bb72d5d5c4ce29a7a849d47,57012,87204,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_2x_v3p0_s283303_q00_dh,base,nanning,2.0,3.0,0,283303,FENG_DH_PAPER_SUITE_V6,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s283303_q00_dh,d276343b97cb6d8663c408522cba42418131c84ccefc9e14e8569bd11a18d848,9c93676560b72984c630bd74c23a6e6f6e6114907a79977d06c1853d23f5d290,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s283303_q00_dh\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s283303_q00_dh\runner_status.json,217e12c1ec5bf6d00e4ee30fc4e1399f1f4dfbf47e51cc27e9a9cd9dc3c22280,6c8393f096fe7828bcf5c99d2cca2e7afd3156f15727c91bb7b6d186ef9411aa,6bc92d22525196f294e540a651e566269a2cba24b1548ac0de2c79c20b68fbe2,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,d6aee731f41256df134ee4c90cc8caf43907c8cb7bb72d5d5c4ce29a7a849d47,57012,87204,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_2x_v3p0_s283303_q00_tarau,base,nanning,2.0,3.0,0,283303,TARAU_DISTRIBUTED_2010_ADAPTED_ROUTE_ONLY,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s283303_q00_tarau,65e7bc7dcd514d2f529aaadf1aca502946b515a4c0f49124c4308091e9725fd5,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s283303_q00_tarau\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s283303_q00_tarau\runner_status.json,217e12c1ec5bf6d00e4ee30fc4e1399f1f4dfbf47e51cc27e9a9cd9dc3c22280,6c8393f096fe7828bcf5c99d2cca2e7afd3156f15727c91bb7b6d186ef9411aa,6bc92d22525196f294e540a651e566269a2cba24b1548ac0de2c79c20b68fbe2,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,d6aee731f41256df134ee4c90cc8caf43907c8cb7bb72d5d5c4ce29a7a849d47,57012,87204,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_2x_v3p0_s308081_q00_g31,base,nanning,2.0,3.0,0,308081,G31_S4_ADVERTISED_FAULT_REPAIR_V1,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s308081_q00_g31,1122e87b1a05c7863f03acb2cf1119518215b7c38b65d829f089928eddecba2d,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s308081_q00_g31\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s308081_q00_g31\runner_status.json,60163af1083b7a633bbd132f8233f48c7c911b79dbdc7339ad0bc7e2ed063149,ed088158318e86206aa4275ec94bf275678af75bdf2f669eeee150e3a2b3ef6f,bed30a03d392f12554fd60a896c7d857b5b29122bce1e8f885d175a1117c971a,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,4f5d58a62b05cd2fbe6867ce7b9ad1fc94838f697d5a20e1d7a726fb3c3d131c,57012,87202,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_2x_v3p0_s308081_q00_hca,base,nanning,2.0,3.0,0,308081,HCA_TIME_LABEL_REPAIR_V3,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s308081_q00_hca,c5a4ddb5e2f12660378985e43ee3d4446ac8a2fc166f0e866b38f59a98be14e5,808e8605020dbb5459801643048f2b741849eb0f8c2c420253b27d8bc666873e,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s308081_q00_hca\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s308081_q00_hca\runner_status.json,60163af1083b7a633bbd132f8233f48c7c911b79dbdc7339ad0bc7e2ed063149,ed088158318e86206aa4275ec94bf275678af75bdf2f669eeee150e3a2b3ef6f,bed30a03d392f12554fd60a896c7d857b5b29122bce1e8f885d175a1117c971a,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,4f5d58a62b05cd2fbe6867ce7b9ad1fc94838f697d5a20e1d7a726fb3c3d131c,57012,87202,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_2x_v3p0_s308081_q00_dh,base,nanning,2.0,3.0,0,308081,FENG_DH_PAPER_SUITE_V6,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s308081_q00_dh,c56224b14d2a2f18d758547939be2d4ef7cef4c2f911a250fcbe7172fc598fab,9c93676560b72984c630bd74c23a6e6f6e6114907a79977d06c1853d23f5d290,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s308081_q00_dh\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s308081_q00_dh\runner_status.json,60163af1083b7a633bbd132f8233f48c7c911b79dbdc7339ad0bc7e2ed063149,ed088158318e86206aa4275ec94bf275678af75bdf2f669eeee150e3a2b3ef6f,bed30a03d392f12554fd60a896c7d857b5b29122bce1e8f885d175a1117c971a,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,4f5d58a62b05cd2fbe6867ce7b9ad1fc94838f697d5a20e1d7a726fb3c3d131c,57012,87202,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_2x_v3p0_s308081_q00_tarau,base,nanning,2.0,3.0,0,308081,TARAU_DISTRIBUTED_2010_ADAPTED_ROUTE_ONLY,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s308081_q00_tarau,8c1eaeb3094b30d21d73ee8e9f3d5dc5ebe2b82f9b138d61bccde45a52838b32,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s308081_q00_tarau\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s308081_q00_tarau\runner_status.json,60163af1083b7a633bbd132f8233f48c7c911b79dbdc7339ad0bc7e2ed063149,ed088158318e86206aa4275ec94bf275678af75bdf2f669eeee150e3a2b3ef6f,bed30a03d392f12554fd60a896c7d857b5b29122bce1e8f885d175a1117c971a,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,4f5d58a62b05cd2fbe6867ce7b9ad1fc94838f697d5a20e1d7a726fb3c3d131c,57012,87202,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_2x_v3p0_s333667_q00_g31,base,nanning,2.0,3.0,0,333667,G31_S4_ADVERTISED_FAULT_REPAIR_V1,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s333667_q00_g31,7148d45d2476cc9cf943df904b21ff376c7e2023c0bb1ca5caf160995cd29b22,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s333667_q00_g31\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s333667_q00_g31\runner_status.json,9a39d390c66f13aea03550d53ce7d477971ee8cf65364a8cc2d9734272b3e24f,c14a04835a5ed320fa3a50b05ca1e436d2500ac82ca2a53ca7b47d9bea06d4cb,83cf40bd9c63b11356fb3439097ada6ecc2026f0740b7cad3a416bb328381899,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,909f0309380fc8b6fe7b97824959f7b21d451cae06d66c6c1f045fd5b8c07713,57012,87207,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_2x_v3p0_s333667_q00_hca,base,nanning,2.0,3.0,0,333667,HCA_TIME_LABEL_REPAIR_V3,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s333667_q00_hca,7e870bb73ed1ba243bf676f2957a9a202d4a88b99ad763ec1713232a3d51d1c3,808e8605020dbb5459801643048f2b741849eb0f8c2c420253b27d8bc666873e,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s333667_q00_hca\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s333667_q00_hca\runner_status.json,9a39d390c66f13aea03550d53ce7d477971ee8cf65364a8cc2d9734272b3e24f,c14a04835a5ed320fa3a50b05ca1e436d2500ac82ca2a53ca7b47d9bea06d4cb,83cf40bd9c63b11356fb3439097ada6ecc2026f0740b7cad3a416bb328381899,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,909f0309380fc8b6fe7b97824959f7b21d451cae06d66c6c1f045fd5b8c07713,57012,87207,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_2x_v3p0_s333667_q00_dh,base,nanning,2.0,3.0,0,333667,FENG_DH_PAPER_SUITE_V6,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s333667_q00_dh,a50389c313e17f374661d3f1205fd9c95cf156cec3fc44f4c88af2f1e380d6b6,9c93676560b72984c630bd74c23a6e6f6e6114907a79977d06c1853d23f5d290,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s333667_q00_dh\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_2x_v3p0_s333667_q00_dh\runner_status.json,9a39d390c66f13aea03550d53ce7d477971ee8cf65364a8cc2d9734272b3e24f,c14a04835a5ed320fa3a50b05ca1e436d2500ac82ca2a53ca7b47d9bea06d4cb,83cf40bd9c63b11356fb3439097ada6ecc2026f0740b7cad3a416bb328381899,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,909f0309380fc8b6fe7b97824959f7b21d451cae06d66c6c1f045fd5b8c07713,57012,87207,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
