scenario,policy_family,task_global_index,segment_id,task_id,source_line,teacher_family,teacher_planned,policy_planned,teacher_path,policy_path,teacher_path_length,policy_path_length,prefix_match_len,first_divergence_current,sipp_teacher_next,policy_next,divergence_reason,policy_decision_count,policy_terminal_reason,teacher_finish_time,policy_finish_time,finish_time_gap_vs_sipp,failure_motif,counterfactual_interpretation
legacy_first32,pibt_active_bag_replay,2,2:storage_in,2,4,rolling_horizon_sipp,True,True,5 19 18 22 24 27 28 47,5 19 18 22 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 ...(+167 more),8,231,4,22,24,26,different_next_node,359,,8939.800872,11541.845453,2602.044581,,policy completed under this diagnostic
legacy_first32,pibt_active_bag_replay,3,3:storage_in,3,5,rolling_horizon_sipp,True,False,3 16 17 18 22 24 27 28 47,3 16 21 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 ...(+633 more),9,697,2,16,17,21,different_next_node,1398,max_ticks,8929.000872,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_first32,pibt_active_bag_replay,4,4:storage_in,4,6,rolling_horizon_sipp,True,False,3 16 17 18 22 24 27 28 47,3 16 21 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 ...(+651 more),9,715,2,16,17,21,different_next_node,1308,max_ticks,9511.482986,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_first32,pibt_active_bag_replay,5,5:storage_in,5,7,rolling_horizon_sipp,True,False,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 ...(+655 more),8,719,7,28,47,29,different_next_node,1312,max_ticks,9522.282986,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_first32,pibt_active_bag_replay,6,6:storage_in,6,8,rolling_horizon_sipp,True,True,5 19 18 22 24 27 28 47,5 19 18 22 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 ...(+28 more),8,92,7,28,47,29,different_next_node,105,,10108.221619999998,10896.845453,788.6238330000015,,policy completed under this diagnostic
legacy_first32,pibt_active_bag_replay,7,7:storage_in,7,9,rolling_horizon_sipp,True,False,3 16 17 18 22 24 27 28 47,3 16 21 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 ...(+533 more),9,597,2,16,17,21,different_next_node,1238,max_ticks,10122.28213,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_first32,pibt_active_bag_replay,8,8:storage_in,8,10,rolling_horizon_sipp,True,True,0 6 8 11 14 46 36 38 39 47,0 6 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 ...(+53 more),10,117,2,6,8,12,different_next_node,172,,10155.706479999999,11331.845453,1176.138973000001,,policy completed under this diagnostic
legacy_first32,pibt_active_bag_replay,9,9:storage_in,9,11,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 ...(+64 more),8,128,7,28,47,29,different_next_node,272,,10155.172939999997,11931.845453,1776.6725130000032,,policy completed under this diagnostic
legacy_first32,pibt_active_bag_replay,10,10:storage_in,10,12,rolling_horizon_sipp,True,True,5 19 18 22 24 27 28 47,5 19 18 22 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 ...(+35 more),8,99,4,18,22,18,hold_when_sipp_moves,206,,10133.572939999998,11496.845453,1363.2725130000017,,policy completed under this diagnostic
legacy_first32,pibt_active_bag_replay,11,11:storage_in,11,13,rolling_horizon_sipp,True,False,1 7 8 11 13 23 24 27 28 47,1 7 8 11 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 ...(+485 more),10,549,4,11,13,14,different_next_node,1269,max_ticks,10144.372939999997,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_first32,pibt_active_bag_replay,12,12:storage_in,12,14,rolling_horizon_sipp,True,False,0 6 12 13 23 24 27 28 47,0 6 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 ...(+562 more),9,626,8,28,47,29,different_next_node,1155,max_ticks,10690.568600000002,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_first32,pibt_active_bag_replay,13,13:storage_in,13,15,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 47,8,56,7,28,47,29,different_next_node,104,,10711.57885,11376.845453,665.266603,,policy completed under this diagnostic
legacy_first32,pibt_active_bag_replay,14,14:storage_in,14,16,rolling_horizon_sipp,True,False,5 19 18 22 24 27 28 47,5 19 18 22 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 ...(+467 more),8,531,7,22,24,22,hold_when_sipp_moves,1167,max_ticks,10740.85953,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_first32,pibt_active_bag_replay,15,15:storage_in,15,17,rolling_horizon_sipp,True,True,3 16 21 23 24 27 28 47,3 16 21 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 ...(+4 more),8,68,7,23,24,23,hold_when_sipp_moves,131,,10762.459529999998,11571.845453,809.3859230000016,,policy completed under this diagnostic
legacy_first32,pibt_active_bag_replay,16,16:storage_in,16,18,rolling_horizon_sipp,True,False,3 16 17 18 22 24 27 28 47,3 16 17 18 22 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 ...(+554 more),9,618,8,18,22,18,hold_when_sipp_moves,1147,max_ticks,10730.05953,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_first32,pibt_active_bag_replay,17,17:storage_in,17,19,rolling_horizon_sipp,True,True,2 9 7 8 11 14 46 36 38 39 47,2 9 7 8 11 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 47,11,59,5,11,14,13,different_next_node,114,,10756.077819999999,11436.845453,680.7676330000013,,policy completed under this diagnostic
legacy_first32,pibt_active_bag_replay,18,18:storage_in,18,20,rolling_horizon_sipp,True,True,0 6 12 13 23 24 27 28 47,0 6 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 47,9,45,8,12,13,12,hold_when_sipp_moves,94,,10751.659529999999,11301.845453,550.1859230000009,,policy completed under this diagnostic
legacy_first32,pibt_active_bag_replay,19,19:storage_in,19,21,rolling_horizon_sipp,True,False,1 7 8 11 13 23 24 27 28 47,1 7 8 11 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 ...(+505 more),10,569,9,1,7,1,hold_when_sipp_moves,1184,max_ticks,10784.059529999997,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_first32,pibt_active_bag_replay,20,20:storage_in,20,22,rolling_horizon_sipp,True,False,3 16 17 18 22 24 27 28 47,3 16 17 18 22 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 ...(+540 more),9,604,5,17,18,17,hold_when_sipp_moves,1155,max_ticks,10773.259529999998,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_first32,pibt_active_bag_replay,21,21:storage_in,21,23,rolling_horizon_sipp,True,False,2 9 10 15 14 46 36 38 39 47,2 9 10,10,3,3,10,15,10,hold_when_sipp_moves,1561,max_ticks,10770.877819999998,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_first32,pibt_active_bag_replay,22,22:storage_in,22,24,rolling_horizon_sipp,True,False,4 17 18 22 24 27 28 47,4 17 18 22 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 ...(+537 more),8,601,4,18,22,18,hold_when_sipp_moves,1134,max_ticks,10859.17765,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_first32,pibt_active_bag_replay,23,23:storage_in,23,25,rolling_horizon_sipp,True,False,5 19 18 22 24 27 28 47,5 19 18 22 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 ...(+413 more),8,477,4,22,24,22,hold_when_sipp_moves,1097,max_ticks,11297.445409999998,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_first32,pibt_active_bag_replay,24,24:storage_in,24,26,rolling_horizon_sipp,True,False,3 16 21 23 24 27 28 47,3 16 21,8,3,3,21,23,21,hold_when_sipp_moves,1445,max_ticks,11325.01636,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_first32,pibt_active_bag_replay,25,25:storage_in,25,27,rolling_horizon_sipp,True,False,4 17 18 22 24 27 28 47,4 17 18 22 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 ...(+411 more),8,475,4,18,22,18,hold_when_sipp_moves,1094,max_ticks,11314.21636,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_first32,pibt_active_bag_replay,26,26:storage_in,26,28,rolling_horizon_sipp,True,False,4 17 18 22 24 27 28 47,4 17 18 22 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 ...(+409 more),8,473,4,17,18,17,hold_when_sipp_moves,1093,max_ticks,11357.416359999997,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_first32,pibt_active_bag_replay,27,27:storage_in,27,29,rolling_horizon_sipp,True,True,5 19 18 22 24 27 28 47,5 19 25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 ...(+22 more),8,86,2,19,18,25,different_next_node,176,,11346.616359999998,12456.845453,1110.2290930000017,,policy completed under this diagnostic
legacy_first32,pibt_active_bag_replay,28,28:storage_in,28,30,rolling_horizon_sipp,True,False,3 16 17 18 22 24 27 28 47,3 16 17 18 22 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 ...(+486 more),9,550,5,17,18,17,hold_when_sipp_moves,1072,max_ticks,11335.816359999999,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_first32,pibt_active_bag_replay,29,29:storage_in,29,31,rolling_horizon_sipp,True,False,0 6 12 13 23 24 27 28 47,0 6 8 11 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 ...(+422 more),9,486,2,6,12,8,different_next_node,1123,max_ticks,11368.216359999997,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_first32,pibt_active_bag_replay,30,30:storage_in,30,32,rolling_horizon_sipp,True,False,5 19 25 26 43 15 14 46 36 38 39 47,5 19 18 22 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 ...(+495 more),12,559,2,19,25,19,hold_when_sipp_moves,1071,max_ticks,11362.944479999998,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_first32,pibt_active_bag_replay,31,31:storage_in,31,33,rolling_horizon_sipp,True,False,1 7 8 11 14 46 36 38 39 47,1 7 8 11,10,4,4,7,8,7,hold_when_sipp_moves,1444,max_ticks,11348.144479999999,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_first32,astar_guided_safe_env,0,0:storage_in,0,2,rolling_horizon_sipp,True,True,3 16 17 18 22 24 27 28 47,3 16 17 18 22 24 27 28 47,9,9,9,,,,path_prefix_match,8,,8316.845453,8316.845453,0.0,,policy completed under this diagnostic
legacy_first32,astar_guided_safe_env,1,1:storage_in,1,3,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,7,,8914.245453,8914.245453,0.0,,policy completed under this diagnostic
legacy_first32,astar_guided_safe_env,2,2:storage_in,2,4,rolling_horizon_sipp,True,True,5 19 18 22 24 27 28 47,5 19 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,11,,8939.800872,8925.416298999999,-14.384573000001183,,policy completed under this diagnostic
legacy_first32,astar_guided_safe_env,3,3:storage_in,3,5,rolling_horizon_sipp,True,True,3 16 17 18 22 24 27 28 47,3 16 17 18 22 24 27 28 47,9,9,9,,,,path_prefix_match,16,,8929.000872,8937.000872,8.0,,policy completed under this diagnostic
legacy_first32,astar_guided_safe_env,4,4:storage_in,4,6,rolling_horizon_sipp,True,True,3 16 17 18 22 24 27 28 47,3 16 17 18 22 24 27 28 47,9,9,9,,,,path_prefix_match,8,,9511.482986,9511.482986,0.0,,policy completed under this diagnostic
legacy_first32,astar_guided_safe_env,5,5:storage_in,5,7,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,13,,9522.282986,9523.015484,0.7324979999993957,,policy completed under this diagnostic
legacy_first32,astar_guided_safe_env,6,6:storage_in,6,8,rolling_horizon_sipp,True,True,5 19 18 22 24 27 28 47,5 19 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,7,,10108.221619999998,10108.221619999998,0.0,,policy completed under this diagnostic
legacy_first32,astar_guided_safe_env,7,7:storage_in,7,9,rolling_horizon_sipp,True,True,3 16 17 18 22 24 27 28 47,3 16 17 18 22 24 27 28 47,9,9,9,,,,path_prefix_match,8,,10122.28213,10122.28213,0.0,,policy completed under this diagnostic
legacy_first32,astar_guided_safe_env,8,8:storage_in,8,10,rolling_horizon_sipp,True,True,0 6 8 11 14 46 36 38 39 47,0 6 12 13 23 24 27 28 47,10,9,2,6,8,12,different_next_node,12,,10155.706479999999,10133.506480000002,-22.19999999999709,,policy completed under this diagnostic
legacy_first32,astar_guided_safe_env,9,9:storage_in,9,11,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,20,,10155.172939999997,10144.73414,-10.438799999996263,,policy completed under this diagnostic
legacy_first32,astar_guided_safe_env,10,10:storage_in,10,12,rolling_horizon_sipp,True,True,5 19 18 22 24 27 28 47,5 19 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,29,,10133.572939999998,10155.572939999998,22.0,,policy completed under this diagnostic
legacy_first32,astar_guided_safe_env,11,11:storage_in,11,13,rolling_horizon_sipp,True,False,1 7 8 11 13 23 24 27 28 47,1,10,1,1,1,7,,policy_path_ended_before_teacher_goal,9,no_safe_action,10144.372939999997,,,decision_horizon_exhausted,policy failed where rolling-horizon SIPP completed
legacy_first32,astar_guided_safe_env,12,12:storage_in,12,14,rolling_horizon_sipp,True,True,0 6 12 13 23 24 27 28 47,0 6 12 13 23 24 27 28 47,9,9,9,,,,path_prefix_match,8,,10690.568600000002,10690.568600000002,0.0,,policy completed under this diagnostic
legacy_first32,astar_guided_safe_env,13,13:storage_in,13,15,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,7,,10711.57885,10711.57885,0.0,,policy completed under this diagnostic
legacy_first32,astar_guided_safe_env,14,14:storage_in,14,16,rolling_horizon_sipp,True,True,5 19 18 22 24 27 28 47,5 19 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,11,,10740.85953,10722.88828,-17.97125000000051,,policy completed under this diagnostic
legacy_first32,astar_guided_safe_env,15,15:storage_in,15,17,rolling_horizon_sipp,True,True,3 16 21 23 24 27 28 47,3 16 17 18 22 24 27 28 47,8,9,2,16,21,17,different_next_node,17,,10762.459529999998,10733.8454,-28.614129999998113,,policy completed under this diagnostic
legacy_first32,astar_guided_safe_env,16,16:storage_in,16,18,rolling_horizon_sipp,True,True,3 16 17 18 22 24 27 28 47,3 16 17 18 22 24 27 28 47,9,9,9,,,,path_prefix_match,23,,10730.05953,10745.05953,15.0,,policy completed under this diagnostic
legacy_first32,astar_guided_safe_env,17,17:storage_in,17,19,rolling_horizon_sipp,True,False,2 9 7 8 11 14 46 36 38 39 47,2,11,1,1,2,9,,policy_path_ended_before_teacher_goal,17,no_safe_action,10756.077819999999,,,decision_horizon_exhausted,policy failed where rolling-horizon SIPP completed
legacy_first32,astar_guided_safe_env,18,18:storage_in,18,20,rolling_horizon_sipp,True,False,0 6 12 13 23 24 27 28 47,0,9,1,1,0,6,,policy_path_ended_before_teacher_goal,9,no_safe_action,10751.659529999999,,,decision_horizon_exhausted,policy failed where rolling-horizon SIPP completed
legacy_first32,astar_guided_safe_env,19,19:storage_in,19,21,rolling_horizon_sipp,True,False,1 7 8 11 13 23 24 27 28 47,1,10,1,1,1,7,,policy_path_ended_before_teacher_goal,14,no_safe_action,10784.059529999997,,,decision_horizon_exhausted,policy failed where rolling-horizon SIPP completed
legacy_first32,astar_guided_safe_env,20,20:storage_in,20,22,rolling_horizon_sipp,True,True,3 16 17 18 22 24 27 28 47,3 16 17 18 22 24 27 28 47,9,9,9,,,,path_prefix_match,27,,10773.259529999998,10756.10327,-17.15625999999793,,policy completed under this diagnostic
legacy_first32,astar_guided_safe_env,21,21:storage_in,21,23,rolling_horizon_sipp,True,False,2 9 10 15 14 46 36 38 39 47,2,10,1,1,2,9,,policy_path_ended_before_teacher_goal,10,no_safe_action,10770.877819999998,,,decision_horizon_exhausted,policy failed where rolling-horizon SIPP completed
legacy_first32,astar_guided_safe_env,22,22:storage_in,22,24,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,7,,10859.17765,10859.17765,0.0,,policy completed under this diagnostic
legacy_first32,astar_guided_safe_env,23,23:storage_in,23,25,rolling_horizon_sipp,True,True,5 19 18 22 24 27 28 47,5 19 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,7,,11297.445409999998,11297.445409999998,0.0,,policy completed under this diagnostic
legacy_first32,astar_guided_safe_env,24,24:storage_in,24,26,rolling_horizon_sipp,True,True,3 16 21 23 24 27 28 47,3 16 17 18 22 24 27 28 47,8,9,2,16,21,17,different_next_node,13,,11325.01636,11308.48296,-16.533400000000256,,policy completed under this diagnostic
