case_id,decision_id,runtime_bag_id,task_id,segment_id,event_time,scenario,scenario_observed,scale,flight_bank,load_level,fault_scenario,fixed_real_map_only,canonical_map_sha256,source_node,goal_node,junction_node,fault_bucket,reason_bucket,tail_bucket,why_hard,candidate_next_nodes,candidate_records,candidate_order_digest,model_prediction,model_score_semantics,model_margin,risk_gate_triggered,fallback_selected_next,selected_next,model_fallback_disagreement,decision_source,rule_reason,local_snapshot,short_history,full_astar_used,original_arrival_time,java_arrival_epoch,release_time,source_queue_delay_seconds,outcome_ref,stratum_id,stratum_total_count_before_dedupe,stratum_unique_total_count,stratum_quota,total_count,unique_total_count,quota,sample_weight,deterministic_repeat_count,semantic_fingerprint
g4irsf11-89efac90c7b2ee65a501,trace_fault_delayed:6934:2041,218,6934,6934:direct:g4irsf11_c0:trace_fault_delayed,25859.965571300894,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_28,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,5,49,37,fault_scenario_inactive_here,downstream_pressure,body,"[""downstream_pressure""]",[49],"[{""features"":{""advertised_fault"":false,""corridor_next_available"":25859.965571300894,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":0.0,""target_next_available"":25975.965571300894,""target_queue_length"":0,""target_scheduled_incoming"":1,""travel_time"":116.0,""two_hop_queue_pressure"":0},""model_score"":118.0,""next_node"":49,""shield_allowed"":true,""shield_reason"":""allowed""}]",ebf661fea67f863bbfc0b707db4385a3d8447432a63c576d768bfdaf6251098c,49,lower_is_better_cost,999.0,false,,49,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":25743.966571300894}","[24,27,28,29,30,31,32,37]",false,25670.839500267084,25670,25670.839500267084,0.8395002670840768,trace_fault_delayed:6934:2041,25c1c7e2153ebd8be920,15,15,15,15,15,15,1.0,1,89efac90c7b2ee65a5012f43b483b7ba397b1d2a950b0822236e5bae28ed81c2
g4irsf11-8bb8864837f9e1591bd0,trace_fault_delayed:11736:3794,399,11736,11736:direct:g4irsf11_c1:trace_fault_delayed,36977.601886556775,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_40,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,5,49,37,fault_scenario_inactive_here,downstream_pressure,body,"[""downstream_pressure""]",[49],"[{""features"":{""advertised_fault"":false,""corridor_next_available"":36977.601886556775,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":0.0,""target_next_available"":37093.601886556775,""target_queue_length"":0,""target_scheduled_incoming"":1,""travel_time"":116.0,""two_hop_queue_pressure"":0},""model_score"":118.0,""next_node"":49,""shield_allowed"":true,""shield_reason"":""allowed""}]",385487e89dc68b064456c1c7451ef51df7f6d077ca9d7eb0ab40cd7488b8bc20,49,lower_is_better_cost,999.0,false,,49,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":36861.60288655677}","[24,27,28,29,30,31,32,37]",false,36846.49768010118,36846,36846.49768010118,0.49768010117986705,trace_fault_delayed:11736:3794,25c1c7e2153ebd8be920,15,15,15,15,15,15,1.0,1,8bb8864837f9e1591bd02e12478d6c1936c27855cb43e4068f8a84599437a315
g4irsf11-b0e7b6f3a84a8edb1ec7,trace_fault_delayed:28176:9477,1000,28176,28176:direct:g4irsf11_c1:trace_fault_delayed,77061.71751386006,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_85,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,5,49,37,fault_scenario_inactive_here,downstream_pressure,body,"[""downstream_pressure""]",[49],"[{""features"":{""advertised_fault"":false,""corridor_next_available"":77061.71751386006,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":0.0,""target_next_available"":77177.71751386006,""target_queue_length"":0,""target_scheduled_incoming"":1,""travel_time"":116.0,""two_hop_queue_pressure"":0},""model_score"":118.0,""next_node"":49,""shield_allowed"":true,""shield_reason"":""allowed""}]",ce891a1aedecac9e44e30003112ceaaa953edfb17920be881c19e75fe6880895,49,lower_is_better_cost,999.0,false,,49,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":76945.71851386006}","[24,27,28,29,30,31,32,37]",false,76773.07753300895,76773,76773.07753300895,0.07753300895274151,trace_fault_delayed:28176:9477,25c1c7e2153ebd8be920,15,15,15,15,15,15,1.0,1,b0e7b6f3a84a8edb1ec7a44dc7591e2f10513b624b084a0fc633be30bee95da8
g4irsf11-bd994d252046d84c134a,trace_fault_delayed:22613:7549,798,22613,22613:direct:g4irsf11_c0:trace_fault_delayed,63193.56786981173,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_70,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,5,49,37,fault_scenario_inactive_here,downstream_pressure,body,"[""downstream_pressure""]",[49],"[{""features"":{""advertised_fault"":false,""corridor_next_available"":63193.56786981173,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":0.0,""target_next_available"":63309.56786981173,""target_queue_length"":0,""target_scheduled_incoming"":1,""travel_time"":116.0,""two_hop_queue_pressure"":0},""model_score"":118.0,""next_node"":49,""shield_allowed"":true,""shield_reason"":""allowed""}]",1b5df805008f1349d201a6b1ec8c8e4b3b0118d38f64eb7d69f3b490635777bd,49,lower_is_better_cost,999.0,false,,49,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":63077.56886981173}","[24,27,28,29,30,31,32,37]",false,63036.962702896184,63036,63036.962702896184,0.9627028961840551,trace_fault_delayed:22613:7549,25c1c7e2153ebd8be920,15,15,15,15,15,15,1.0,1,bd994d252046d84c134a9e564b64fbf0afa380b9e66f915a3efefebfaa570612
g4irsf11-c6e6e4368f3e04a39b75,trace_fault_delayed:27416:9217,977,27416,27416:direct:g4irsf11_c1:trace_fault_delayed,74586.00615379585,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_82,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,5,49,37,fault_scenario_inactive_here,downstream_pressure,body,"[""downstream_pressure""]",[49],"[{""features"":{""advertised_fault"":false,""corridor_next_available"":74586.00615379585,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":0.0,""target_next_available"":74702.00615379585,""target_queue_length"":0,""target_scheduled_incoming"":1,""travel_time"":116.0,""two_hop_queue_pressure"":0},""model_score"":118.0,""next_node"":49,""shield_allowed"":true,""shield_reason"":""allowed""}]",b88ce1ed04b6703a92bfd51da0390bb9a941724b65174fb2b9fb6255828a3fbd,49,lower_is_better_cost,999.0,false,,49,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":74470.00715379586}","[24,27,28,29,30,31,32,37]",false,74446.31563877585,74446,74446.31563877585,0.3156387758499477,trace_fault_delayed:27416:9217,25c1c7e2153ebd8be920,15,15,15,15,15,15,1.0,1,c6e6e4368f3e04a39b75d3fd992a8573aec99c90e859fa54c248ce794150385a
g4irsf11-cef12a026bdded147193,trace_fault_delayed:11091:3593,375,11091,11091:direct:g4irsf11_c0:trace_fault_delayed,35545.74208422297,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_39,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,5,49,37,fault_scenario_inactive_here,downstream_pressure,body,"[""downstream_pressure""]",[49],"[{""features"":{""advertised_fault"":false,""corridor_next_available"":35545.74208422297,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":0.0,""target_next_available"":35661.74208422297,""target_queue_length"":0,""target_scheduled_incoming"":1,""travel_time"":116.0,""two_hop_queue_pressure"":0},""model_score"":118.0,""next_node"":49,""shield_allowed"":true,""shield_reason"":""allowed""}]",ce8f5bf3622532c443ada92193e436d868d8dc38ba4f263e5708a3602c432a9a,49,lower_is_better_cost,999.0,false,,49,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":35429.743084222966}","[24,27,28,29,30,31,32,37]",false,35364.88266618725,35364,35364.88266618725,0.8826661872517434,trace_fault_delayed:11091:3593,25c1c7e2153ebd8be920,15,15,15,15,15,15,1.0,1,cef12a026bdded147193a3c301d1586400110db76425ae56b3c79409f30fc684
g4irsf11-d7969822fdefdfd7ffce,trace_fault_delayed:19452:6492,683,19452,19452:direct:g4irsf11_c1:trace_fault_delayed,55955.1315803931,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_62,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,5,49,37,fault_scenario_inactive_here,downstream_pressure,body,"[""downstream_pressure""]",[49],"[{""features"":{""advertised_fault"":false,""corridor_next_available"":55955.1315803931,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":0.0,""target_next_available"":56071.1315803931,""target_queue_length"":0,""target_scheduled_incoming"":1,""travel_time"":116.0,""two_hop_queue_pressure"":0},""model_score"":118.0,""next_node"":49,""shield_allowed"":true,""shield_reason"":""allowed""}]",34604ee28bc44dd70ad644858c1bcb51005e7b4b7d726115504c32278bdd2749,49,lower_is_better_cost,999.0,false,,49,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":55839.132580393096}","[24,27,28,29,30,31,32,37]",false,55841.82892186668,55841,55841.82892186668,0.8289218666832312,trace_fault_delayed:19452:6492,25c1c7e2153ebd8be920,15,15,15,15,15,15,1.0,1,d7969822fdefdfd7ffceb511f219a4a1861c98e8c473db4f7dd7025a9e860934
g4irsf11-f5a9bf27b790d90d5e55,trace_fault_delayed:11177:3641,378,11177,11177:direct:g4irsf11_c1:trace_fault_delayed,35777.74208422297,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_39,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,5,49,37,fault_scenario_inactive_here,downstream_pressure,body,"[""downstream_pressure""]",[49],"[{""features"":{""advertised_fault"":false,""corridor_next_available"":35777.74208422297,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":0.0,""target_next_available"":35893.74208422297,""target_queue_length"":0,""target_scheduled_incoming"":1,""travel_time"":116.0,""two_hop_queue_pressure"":0},""model_score"":118.0,""next_node"":49,""shield_allowed"":true,""shield_reason"":""allowed""}]",3192e385d5eae0fbf1d5bbd1effdcf3bec68b4589de56c99eb78b00d730571c7,49,lower_is_better_cost,999.0,false,,49,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":35661.743084222966}","[24,27,28,29,30,31,32,37]",false,35608.28044993943,35608,35608.28044993943,0.28044993943331065,trace_fault_delayed:11177:3641,25c1c7e2153ebd8be920,15,15,15,15,15,15,1.0,1,f5a9bf27b790d90d5e559b220b79c08e9683a69d29bf154cbda7b85570649f14
g4irsf11-0e5132e274ff1298611a,trace_highflow_2p5:14749:5215,554,14749,14749:storage_out:g4irsf11_c1:trace_highflow_2p5,46807.644349094815,trace_highflow_2p5,trace_highflow_2p5,2.5,release_15m_52,2.5,no_fault,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,48,41,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[42,45]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":46807.644349094815,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.8,""target_next_available"":46818.04434909482,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":10.4,""two_hop_queue_pressure"":0},""model_score"":79.2,""next_node"":42,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":46807.644349094815,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":46817.24434909481,""target_queue_length"":1,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":15.6,""next_node"":45,""shield_allowed"":true,""shield_reason"":""allowed""}]",dffc724ff51f0c41fcb80c9b60e621e97a8eec95697978a9090a42cd64f3fa8c,45,lower_is_better_cost,63.6,false,,45,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":46511.817704961206}","[52,40,41]",false,43934.00797909482,43934,46800.04334909482,2866.04334909482,trace_highflow_2p5:14749:5215,25c80950020b5726d340,11,11,11,11,11,11,1.0,1,0e5132e274ff1298611a252fe6ac86434dc9a317e47990ab2e38bf6960ce4456
g4irsf11-3a862da8e07ff3925655,trace_highflow_2p5:3756:2004,223,3756,3756:storage_out:g4irsf11_c1:trace_highflow_2p5,25807.89938159888,trace_highflow_2p5,trace_highflow_2p5,2.5,release_15m_28,2.5,no_fault,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,48,41,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[42,45]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":25807.89938159888,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.8,""target_next_available"":25818.29938159888,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":10.4,""two_hop_queue_pressure"":1},""model_score"":79.2,""next_node"":42,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":25807.89938159888,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":25817.49938159888,""target_queue_length"":1,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":15.6,""next_node"":45,""shield_allowed"":true,""shield_reason"":""allowed""}]",daaa7aecc30fc945e1eaa81d8884b28e0ff0da313c226f8553ba6ae593ce5736,45,lower_is_better_cost,63.6,false,,45,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":25511.85474390146}","[52,40,41]",false,21968.91891159888,21968,25800.29838159888,3832.298381598881,trace_highflow_2p5:3756:2004,25c80950020b5726d340,11,11,11,11,11,11,1.0,1,3a862da8e07ff39256559d148bc1ff6ec27c8bdbe85c774a9bd111d539e377cb
g4irsf11-4c419f9eb90e774d555a,trace_highflow_2p5:21362:8042,867,21362,21362:storage_out:g4irsf11_c0:trace_highflow_2p5,67511.96104592328,trace_highflow_2p5,trace_highflow_2p5,2.5,release_15m_75,2.5,no_fault,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,48,41,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[42,45]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":67518.20115727388,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.8,""target_next_available"":67522.36104592327,""target_queue_length"":0,""target_scheduled_incoming"":1,""travel_time"":10.4,""two_hop_queue_pressure"":1},""model_score"":87.44011135060573,""next_node"":42,""shield_allowed"":false,""shield_reason"":""corridor_busy""},{""features"":{""advertised_fault"":false,""corridor_next_available"":67511.96104592328,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":67521.56104592328,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":13.6,""next_node"":45,""shield_allowed"":true,""shield_reason"":""allowed""}]",291c7942f89fa73288ea4e8a715ceadd395d7dd7d24bad3b46aa72f07cae2bdc,45,lower_is_better_cost,73.84011135060574,false,,45,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":67507.8021572739}","[52,40,41]",false,60455.21701023995,60455,67501.60611023994,7046.60611023994,trace_highflow_2p5:21362:8042,25c80950020b5726d340,11,11,11,11,11,11,1.0,1,4c419f9eb90e774d555a4806b541d92f3f7f77668a096087a560a8d61c3db400
g4irsf11-5b8074823826b2106042,trace_highflow_2p5:6978:3076,328,6978,6978:storage_out:g4irsf11_c2:trace_highflow_2p5,31517.25438710614,trace_highflow_2p5,trace_highflow_2p5,2.5,release_15m_35,2.5,no_fault,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,48,41,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[42,45]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":31522.070341073126,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.8,""target_next_available"":31527.65438710614,""target_queue_length"":0,""target_scheduled_incoming"":1,""travel_time"":10.4,""two_hop_queue_pressure"":0},""model_score"":86.01595396698686,""next_node"":42,""shield_allowed"":false,""shield_reason"":""corridor_busy""},{""features"":{""advertised_fault"":false,""corridor_next_available"":31517.25438710614,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":31526.854387106137,""target_queue_length"":0,""target_scheduled_incoming"":1,""travel_time"":9.6,""two_hop_queue_pressure"":0},""model_score"":15.6,""next_node"":45,""shield_allowed"":true,""shield_reason"":""allowed""}]",2bdef1b1ff04e5a92f37251f5e6631ee13f6260034f61aaac63df6be75b513c1,45,lower_is_better_cost,70.41595396698686,false,,45,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":2.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":31511.671341073124}","[52,40,41]",false,25714.924313238924,25714,31502.574483238925,5788.574483238925,trace_highflow_2p5:6978:3076,25c80950020b5726d340,11,11,11,11,11,11,1.0,1,5b8074823826b21060428dfe4e46e6a473519cf5f6bffc2dd9271a6e14a3b4ae
g4irsf11-696c3ec22c1cbc74beb9,trace_highflow_2p5:5662:2429,264,5662,5662:storage_out:g4irsf11_c2:trace_highflow_2p5,27017.26958290978,trace_highflow_2p5,trace_highflow_2p5,2.5,release_15m_30,2.5,no_fault,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,48,41,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[42,45]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":27022.289382942585,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.8,""target_next_available"":27027.66958290978,""target_queue_length"":0,""target_scheduled_incoming"":1,""travel_time"":10.4,""two_hop_queue_pressure"":0},""model_score"":86.21980003280551,""next_node"":42,""shield_allowed"":false,""shield_reason"":""corridor_busy""},{""features"":{""advertised_fault"":false,""corridor_next_available"":27017.26958290978,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":27026.869582909778,""target_queue_length"":0,""target_scheduled_incoming"":1,""travel_time"":9.6,""two_hop_queue_pressure"":0},""model_score"":15.6,""next_node"":45,""shield_allowed"":true,""shield_reason"":""allowed""}]",711219e7325c17d40c6304df413fe1ad6fc1439bb4b5672e411e5184f4a6c186,45,lower_is_better_cost,70.61980003280551,false,,45,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":2.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":27011.890382942584}","[52,40,41]",false,24100.31612172541,24100,27008.49828172541,2908.4982817254095,trace_highflow_2p5:5662:2429,25c80950020b5726d340,11,11,11,11,11,11,1.0,1,696c3ec22c1cbc74beb94f107057f0fcb42bf4a8cce43479fa6bb6e588a2268b
