row_type,executor,start_node,goal_node,feng_path,common_path,path_match,origin_equal_score_candidate_count,feng_ideal_edge_seconds,common_edge_travel_seconds,edge_travel_difference_seconds,feng_edge_quantized_seconds,feng_path_node_service_seconds,feng_post_admission_node_service_seconds,feng_edge_plus_post_admission_node_service_quantized_seconds,feng_single_bag_tht_seconds,feng_quantization_bias_seconds,common_node_service_seconds,common_single_bag_tht_seconds,single_bag_mechanical_gap_common_minus_feng_seconds,empty_network_gate,metric_definition,status,raw_bag_count,completed_raw_bags,segment_count,completed_segments,tht_min_seconds,tht_mean_seconds,tht_p95_seconds,tht_p99_seconds,tht_max_seconds,artifact
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,0,6,0>6,0>6,True,1,3.2,3.2,0.0,3.2,2.0,0.0,3.2,3.2,0.0,0.001,3.2010000000009313,0.001000000000931145,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,14,39>40>41>42>25>26>43>15>14,39>40>41>42>25>26>43>15>14,True,1,31.2,31.200000000000003,3.552713678800501e-15,31.2,23.0,21.0,52.2,52.2,0.0,8.0,39.200000000186265,-12.999999999813738,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,15,39>40>41>42>25>26>43>15,39>40>41>42>25>26>43>15,True,1,29.6,29.6,0.0,29.6,20.0,18.0,47.6,47.6,0.0,7.0,36.60000000009313,-10.99999999990687,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,23,39>40>41>42>30>31>32>33>34>12>13>23,39>40>41>42>30>31>32>33>34>12>13>23,True,1,72.8,72.8,0.0,72.8,32.0,30.0,102.8,102.8,-0.0,11.0,83.8000000002794,-18.9999999997206,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,24,39>40>41>42>30>31>32>33>34>12>13>23>24,39>40>41>42>30>31>32>33>34>12>13>23>24,True,1,74.4,74.39999999999999,-1.4210854715202004e-14,74.4,35.0,33.0,107.4,107.4,-0.0,12.0,86.40000000037253,-20.999999999627477,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,25,39>40>41>42>25,39>40>41>42>25,True,1,21.6,21.6,0.0,21.6,11.0,9.0,30.6,30.6,0.0,4.0,25.600000000093132,-4.999999999906869,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,26,39>40>41>42>25>26,39>40>41>42>25>26,True,1,24.8,24.8,0.0,24.8,14.0,12.0,36.8,36.8,0.0,5.0,29.800000000046566,-6.999999999953431,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,27,39>40>41>42>30>31>32>33>34>12>13>23>24>27,39>40>41>42>30>31>32>33>34>12>13>23>24>27,True,1,76.0,75.99999999999999,-1.4210854715202004e-14,76.0,38.0,36.0,112.0,112.0,-0.0,13.0,89.00000000046566,-22.99999999953434,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,28,39>40>41>42>30>31>32>33>34>12>13>23>24>27>28,39>40>41>42>30>31>32>33>34>12>13>23>24>27>28,True,1,86.8,86.79999999999998,-1.4210854715202004e-14,86.8,41.0,39.0,125.8,125.8,0.0,14.0,100.80000000051223,-24.99999999948777,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,29,39>40>41>42>30>31>32>33>34>12>13>23>24>27>28>29,39>40>41>42>30>31>32>33>34>12>13>23>24>27>28>29,True,1,92.0,91.99999999999999,-1.4210854715202004e-14,92.0,44.0,42.0,134.0,134.0,0.0,15.0,107.00000000046566,-26.99999999953434,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,30,39>40>41>42>30,39>40>41>42>30,True,1,30.8,30.8,0.0,30.8,11.0,9.0,39.8,39.8,0.0,4.0,34.800000000046566,-4.999999999953431,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,31,39>40>41>42>30>31,39>40>41>42>30>31,True,1,32.4,32.4,0.0,32.4,14.0,12.0,44.4,44.4,0.0,5.0,37.4000000001397,-6.9999999998603,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,32,39>40>41>42>30>31>32,39>40>41>42>30>31>32,True,1,34.0,34.0,0.0,34.0,17.0,15.0,49.0,49.0,-0.0,6.0,40.00000000023283,-8.99999999976717,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,33,39>40>41>42>30>31>32>33,39>40>41>42>30>31>32>33,True,1,45.2,45.2,0.0,45.2,20.0,18.0,63.2,63.2,-0.0,7.0,52.200000000186265,-10.999999999813738,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,34,39>40>41>42>30>31>32>33>34,39>40>41>42>30>31>32>33>34,True,1,54.0,54.0,0.0,54.0,23.0,21.0,75.0,75.0,-0.0,8.0,62.00000000023283,-12.99999999976717,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,35,39>40>41>42>25>26>43>15>14>46>35,39>40>41>42>25>26>43>15>14>46>35,True,1,43.6,43.60000000000001,7.105427357601002e-15,43.6,29.0,27.0,70.6,70.6,0.0,10.0,53.60000000032596,-16.99999999967403,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,36,39>40>41>42>25>26>43>15>14>46>36,39>40>41>42>25>26>43>15>14>46>36,True,1,47.6,47.60000000000001,7.105427357601002e-15,47.6,29.0,27.0,74.6,74.6,0.0,10.0,57.60000000032596,-16.99999999967403,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,37,39>40>41>42>30>31>32>37,39>40>41>42>30>31>32>37,True,1,48.8,48.8,0.0,48.8,20.0,18.0,66.8,66.8,-0.0,7.0,55.8000000002794,-10.9999999997206,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,38,39>40>41>42>25>26>43>15>14>46>36>38,39>40>41>42>25>26>43>15>14>46>36>38,True,1,60.4,60.400000000000006,7.105427357601002e-15,60.4,32.0,30.0,90.4,90.4,0.0,11.0,71.40000000037253,-18.999999999627477,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,40,39>40,39>40,True,1,5.6,5.6,0.0,5.6,2.0,0.0,5.6,5.6,0.0,1.0,6.600000000093132,1.0000000000931326,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,41,39>40>41,39>40>41,True,1,7.2,7.199999999999999,-8.881784197001252e-16,7.2,5.0,3.0,10.2,10.2,0.0,2.0,9.200000000186265,-0.9999999998137348,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,42,39>40>41>42,39>40>41>42,True,1,17.6,17.6,0.0,17.6,8.0,6.0,23.6,23.6,0.0,3.0,20.600000000093132,-2.999999999906869,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,43,39>40>41>42>25>26>43,39>40>41>42>25>26>43,True,1,26.4,26.400000000000002,3.552713678800501e-15,26.4,17.0,15.0,41.4,41.4,0.0,6.0,32.4000000001397,-8.9999999998603,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,44,39>40>41>42>30>31>32>33>44,39>40>41>42>30>31>32>33>44,True,1,54.8,54.800000000000004,7.105427357601002e-15,54.8,23.0,21.0,75.8,75.8,-0.0,8.0,62.8000000002794,-12.9999999997206,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,45,39>40>41>45,39>40>41>45,True,1,16.8,16.799999999999997,-3.552713678800501e-15,16.8,8.0,6.0,22.8,22.8,-0.0,3.0,19.800000000279397,-2.999999999720604,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,46,39>40>41>42>25>26>43>15>14>46,39>40>41>42>25>26>43>15>14>46,True,1,32.8,32.800000000000004,7.105427357601002e-15,32.8,26.0,24.0,56.8,56.8,0.0,9.0,41.8000000002794,-14.9999999997206,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,47,39>47,39>47,True,1,4.0,4.0,0.0,4.0,2.0,0.0,4.0,4.0,0.0,1.0,5.0,1.0,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,48,39>40>41>45>48,39>40>41>45>48,True,1,196.8,196.8,0.0,196.8,11.0,9.0,205.8,205.8,0.0,4.0,200.8000000002794,-4.999999999720615,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,49,39>40>41>42>30>31>32>37>49,39>40>41>42>30>31>32>37>49,True,1,164.8,164.8,0.0,164.8,23.0,21.0,185.8,185.8,0.0,8.0,172.8000000002794,-12.999999999720615,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,50,39>40>41>42>30>31>32>33>44>50,39>40>41>42>30>31>32>33>44>50,True,1,202.8,202.8,0.0,202.8,26.0,24.0,226.8,226.8,0.0,9.0,211.8000000002794,-14.999999999720615,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,39,51,39>40>41>42>25>26>43>15>14>46>35>51,39>40>41>42>25>26>43>15>14>46>35>51,True,1,47.6,47.60000000000001,7.105427357601002e-15,47.6,32.0,30.0,77.6,77.6,0.0,11.0,58.60000000032596,-18.99999999967403,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,12,40>41>42>30>31>32>33>34>12,40>41>42>30>31>32>33>34>12,True,1,60.0,60.00000000000001,7.105427357601002e-15,60.0,23.0,21.0,81.0,81.0,0.0,8.0,68.00000000023283,-12.99999999976717,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,13,40>41>42>30>31>32>33>34>12>13,40>41>42>30>31>32>33>34>12>13,True,1,64.0,64.0,0.0,64.0,26.0,24.0,88.0,88.0,0.0,9.0,73.00000000023283,-14.99999999976717,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,14,40>41>42>25>26>43>15>14,40>41>42>25>26>43>15>14,True,1,25.6,25.6,0.0,25.6,20.0,18.0,43.6,43.6,0.0,7.0,32.60000000009313,-10.99999999990687,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,15,40>41>42>25>26>43>15,40>41>42>25>26>43>15,True,1,24.0,24.0,0.0,24.0,17.0,15.0,39.0,39.0,0.0,6.0,30.0,-9.0,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,23,40>41>42>30>31>32>33>34>12>13>23,40>41>42>30>31>32>33>34>12>13>23,True,1,67.2,67.2,0.0,67.2,29.0,27.0,94.2,94.2,0.0,10.0,77.20000000018626,-16.99999999981374,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,24,40>41>42>30>31>32>33>34>12>13>23>24,40>41>42>30>31>32>33>34>12>13>23>24,True,1,68.8,68.8,0.0,68.8,32.0,30.0,98.8,98.8,0.0,11.0,79.8000000002794,-18.9999999997206,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,25,40>41>42>25,40>41>42>25,True,1,16.0,16.0,0.0,16.0,8.0,6.0,22.0,22.0,0.0,3.0,19.0,-3.0,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,26,40>41>42>25>26,40>41>42>25>26,True,1,19.2,19.2,0.0,19.2,11.0,9.0,28.2,28.2,0.0,4.0,23.199999999953434,-5.000000000046565,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,27,40>41>42>30>31>32>33>34>12>13>23>24>27,40>41>42>30>31>32>33>34>12>13>23>24>27,True,1,70.4,70.39999999999999,-1.4210854715202004e-14,70.4,35.0,33.0,103.4,103.4,0.0,12.0,82.40000000037253,-20.999999999627477,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,28,40>41>42>30>31>32>33>34>12>13>23>24>27>28,40>41>42>30>31>32>33>34>12>13>23>24>27>28,True,1,81.2,81.19999999999999,-1.4210854715202004e-14,81.2,38.0,36.0,117.2,117.2,0.0,13.0,94.2000000004191,-22.999999999580908,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,29,40>41>42>30>31>32>33>34>12>13>23>24>27>28>29,40>41>42>30>31>32>33>34>12>13>23>24>27>28>29,True,1,86.4,86.39999999999999,-1.4210854715202004e-14,86.4,41.0,39.0,125.4,125.4,0.0,14.0,100.40000000037253,-24.999999999627477,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,30,40>41>42>30,40>41>42>30,True,1,25.2,25.2,0.0,25.2,8.0,6.0,31.2,31.2,0.0,3.0,28.199999999953434,-3.0000000000465654,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,31,40>41>42>30>31,40>41>42>30>31,True,1,26.8,26.8,0.0,26.8,11.0,9.0,35.8,35.8,0.0,4.0,30.800000000046566,-4.999999999953431,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,32,40>41>42>30>31>32,40>41>42>30>31>32,True,1,28.4,28.400000000000002,3.552713678800501e-15,28.4,14.0,12.0,40.4,40.4,0.0,5.0,33.4000000001397,-6.9999999998603,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,33,40>41>42>30>31>32>33,40>41>42>30>31>32>33,True,1,39.6,39.6,0.0,39.6,17.0,15.0,54.6,54.6,-0.0,6.0,45.60000000009313,-8.99999999990687,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,34,40>41>42>30>31>32>33>34,40>41>42>30>31>32>33>34,True,1,48.4,48.400000000000006,7.105427357601002e-15,48.4,20.0,18.0,66.4,66.4,0.0,7.0,55.4000000001397,-10.999999999860307,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,35,40>41>42>25>26>43>15>14>46>35,40>41>42>25>26>43>15>14>46>35,True,1,38.0,38.0,0.0,38.0,26.0,24.0,62.0,62.0,0.0,9.0,47.00000000023283,-14.99999999976717,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,36,40>41>42>25>26>43>15>14>46>36,40>41>42>25>26>43>15>14>46>36,True,1,42.0,42.0,0.0,42.0,26.0,24.0,66.0,66.0,0.0,9.0,51.00000000023283,-14.99999999976717,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,37,40>41>42>30>31>32>37,40>41>42>30>31>32>37,True,1,43.2,43.2,0.0,43.2,17.0,15.0,58.2,58.2,0.0,6.0,49.200000000186265,-8.999999999813738,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,38,40>41>42>25>26>43>15>14>46>36>38,40>41>42>25>26>43>15>14>46>36>38,True,1,54.8,54.8,0.0,54.8,29.0,27.0,81.8,81.8,0.0,10.0,64.8000000002794,-16.9999999997206,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,39,40>41>42>25>26>43>15>14>46>36>38>39,40>41>42>25>26>43>15>14>46>36>38>39,True,1,63.2,63.199999999999996,-7.105427357601002e-15,63.2,32.0,30.0,93.2,93.2,0.0,11.0,74.20000000018626,-18.99999999981374,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,41,40>41,40>41,True,1,1.6,1.6,0.0,1.6,2.0,0.0,1.6,1.6,0.0,1.0,2.6000000000931323,1.0000000000931322,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,42,40>41>42,40>41>42,True,1,12.0,12.0,0.0,12.0,5.0,3.0,15.0,15.0,0.0,2.0,14.0,-1.0,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,43,40>41>42>25>26>43,40>41>42>25>26>43,True,1,20.8,20.8,0.0,20.8,14.0,12.0,32.8,32.8,0.0,5.0,25.800000000046566,-6.999999999953431,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,44,40>41>42>30>31>32>33>44,40>41>42>30>31>32>33>44,True,1,49.2,49.2,0.0,49.2,20.0,18.0,67.2,67.2,-0.0,7.0,56.200000000186265,-10.999999999813738,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,45,40>41>45,40>41>45,True,1,11.2,11.2,0.0,11.2,5.0,3.0,14.2,14.2,0.0,2.0,13.200000000186265,-0.9999999998137348,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,46,40>41>42>25>26>43>15>14>46,40>41>42>25>26>43>15>14>46,True,1,27.2,27.200000000000003,3.552713678800501e-15,27.2,23.0,21.0,48.2,48.2,0.0,8.0,35.200000000186265,-12.999999999813738,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,47,40>41>42>25>26>43>15>14>46>36>38>39>47,40>41>42>25>26>43>15>14>46>36>38>39>47,True,1,67.2,67.19999999999999,-1.4210854715202004e-14,67.2,35.0,33.0,100.2,100.2,0.0,12.0,79.20000000018626,-20.99999999981374,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,48,40>41>45>48,40>41>45>48,True,1,191.2,191.2,0.0,191.2,8.0,6.0,197.2,197.2,0.0,3.0,194.20000000018626,-2.999999999813724,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,49,40>41>42>30>31>32>37>49,40>41>42>30>31>32>37>49,True,1,159.2,159.2,0.0,159.2,20.0,18.0,177.2,177.2,0.0,7.0,166.20000000018626,-10.999999999813724,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,50,40>41>42>30>31>32>33>44>50,40>41>42>30>31>32>33>44>50,True,1,197.2,197.2,0.0,197.2,23.0,21.0,218.2,218.2,0.0,8.0,205.20000000018626,-12.999999999813724,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,40,51,40>41>42>25>26>43>15>14>46>35>51,40>41>42>25>26>43>15>14>46>35>51,True,1,42.0,42.0,0.0,42.0,29.0,27.0,69.0,69.0,0.0,10.0,52.00000000023283,-16.99999999976717,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,41,12,41>42>30>31>32>33>34>12,41>42>30>31>32>33>34>12,True,1,58.4,58.4,0.0,58.4,20.0,18.0,76.4,76.4,0.0,7.0,65.4000000001397,-10.999999999860307,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,41,13,41>42>30>31>32>33>34>12>13,41>42>30>31>32>33>34>12>13,True,1,62.4,62.4,0.0,62.4,23.0,21.0,83.4,83.4,0.0,8.0,70.4000000001397,-12.999999999860307,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,41,14,41>42>25>26>43>15>14,41>42>25>26>43>15>14,True,1,24.0,24.000000000000004,3.552713678800501e-15,24.0,17.0,15.0,39.0,39.0,0.0,6.0,30.0,-9.0,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,41,15,41>42>25>26>43>15,41>42>25>26>43>15,True,1,22.4,22.400000000000002,3.552713678800501e-15,22.4,14.0,12.0,34.4,34.4,-0.0,5.0,27.399999999906868,-7.000000000093131,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,41,23,41>42>30>31>32>33>34>12>13>23,41>42>30>31>32>33>34>12>13>23,True,1,65.6,65.6,0.0,65.6,26.0,24.0,89.6,89.6,0.0,9.0,74.60000000009313,-14.999999999906862,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,41,24,41>42>30>31>32>33>34>12>13>23>24,41>42>30>31>32>33>34>12>13>23>24,True,1,67.2,67.19999999999999,-1.4210854715202004e-14,67.2,29.0,27.0,94.2,94.2,0.0,10.0,77.20000000018626,-16.99999999981374,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,41,25,41>42>25,41>42>25,True,1,14.4,14.4,0.0,14.4,5.0,3.0,17.4,17.4,0.0,2.0,16.399999999906868,-1.0000000000931308,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,41,26,41>42>25>26,41>42>25>26,True,1,17.6,17.6,0.0,17.6,8.0,6.0,23.6,23.6,0.0,3.0,20.5999999998603,-3.0000000001397,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
