task_id,segment_id,task_stream_generation_level,topology_changed,source_manifest,static_fault_reached,static_fault_reason,no_fault_reached,repair_reached,static_path,no_fault_path,repair_path
114039,114039:storage_in:g4irsf2_c4,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
142545,142545:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
171051,171051:storage_in:g4irsf2_c6,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
199557,199557:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
16,16:storage_in:g4irsf2_c0,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
28522,28522:storage_in:g4irsf2_c1,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
57028,57028:storage_in:g4irsf2_c2,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
85534,85534:storage_in:g4irsf2_c3,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
114040,114040:storage_in:g4irsf2_c4,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
142546,142546:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
171052,171052:storage_in:g4irsf2_c6,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
199558,199558:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
20,20:storage_in:g4irsf2_c0,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
28526,28526:storage_in:g4irsf2_c1,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
57032,57032:storage_in:g4irsf2_c2,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
85538,85538:storage_in:g4irsf2_c3,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
114044,114044:storage_in:g4irsf2_c4,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
142550,142550:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
171056,171056:storage_in:g4irsf2_c6,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
199562,199562:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
22,22:storage_in:g4irsf2_c0,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
28528,28528:storage_in:g4irsf2_c1,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
57034,57034:storage_in:g4irsf2_c2,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
85540,85540:storage_in:g4irsf2_c3,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
114046,114046:storage_in:g4irsf2_c4,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
142552,142552:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
171058,171058:storage_in:g4irsf2_c6,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
199564,199564:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
23,23:storage_in:g4irsf2_c0,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[5, 19, 18]","[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
28529,28529:storage_in:g4irsf2_c1,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[5, 19, 18]","[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
57035,57035:storage_in:g4irsf2_c2,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[5, 19, 18]","[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
85541,85541:storage_in:g4irsf2_c3,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[5, 19, 18]","[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
114047,114047:storage_in:g4irsf2_c4,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[5, 19, 18]","[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
142553,142553:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[5, 19, 18]","[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
171059,171059:storage_in:g4irsf2_c6,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[5, 19, 18]","[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
199565,199565:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[5, 19, 18]","[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
24,24:storage_in:g4irsf2_c0,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
28530,28530:storage_in:g4irsf2_c1,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
57036,57036:storage_in:g4irsf2_c2,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
85542,85542:storage_in:g4irsf2_c3,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
114048,114048:storage_in:g4irsf2_c4,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
142554,142554:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
171060,171060:storage_in:g4irsf2_c6,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
199566,199566:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
25,25:storage_in:g4irsf2_c0,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
28531,28531:storage_in:g4irsf2_c1,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
57037,57037:storage_in:g4irsf2_c2,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
85543,85543:storage_in:g4irsf2_c3,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
114049,114049:storage_in:g4irsf2_c4,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
142555,142555:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
171061,171061:storage_in:g4irsf2_c6,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
199567,199567:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
26,26:storage_in:g4irsf2_c0,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
28532,28532:storage_in:g4irsf2_c1,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
57038,57038:storage_in:g4irsf2_c2,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
85544,85544:storage_in:g4irsf2_c3,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
114050,114050:storage_in:g4irsf2_c4,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
142556,142556:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
171062,171062:storage_in:g4irsf2_c6,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
199568,199568:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
85545,85545:storage_in:g4irsf2_c3,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[5, 19, 18]","[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
114051,114051:storage_in:g4irsf2_c4,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[5, 19, 18]","[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
142557,142557:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[5, 19, 18]","[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
171063,171063:storage_in:g4irsf2_c6,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[5, 19, 18]","[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
199569,199569:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[5, 19, 18]","[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
30,30:storage_in:g4irsf2_c0,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[5, 19, 18]","[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
28536,28536:storage_in:g4irsf2_c1,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[5, 19, 18]","[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
57042,57042:storage_in:g4irsf2_c2,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[5, 19, 18]","[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
85548,85548:storage_in:g4irsf2_c3,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[5, 19, 18]","[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
114054,114054:storage_in:g4irsf2_c4,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[5, 19, 18]","[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
142560,142560:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[5, 19, 18]","[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
171066,171066:storage_in:g4irsf2_c6,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[5, 19, 18]","[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
199572,199572:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[5, 19, 18]","[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
34,34:storage_in:g4irsf2_c0,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
28540,28540:storage_in:g4irsf2_c1,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
57046,57046:storage_in:g4irsf2_c2,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
85552,85552:storage_in:g4irsf2_c3,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
114058,114058:storage_in:g4irsf2_c4,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
142564,142564:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
171070,171070:storage_in:g4irsf2_c6,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
199576,199576:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
35,35:storage_in:g4irsf2_c0,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
