sample_id,window_name,context,window_size,task_id,segment_id,current_node,goal_node,candidate_next_nodes,teacher_next_node,time_slack,local_node_time_window_pressure,teacher_static_remaining_hops,teacher_second_best_gap,teacher_downstream_pressure_2hop,teacher_downstream_pressure_3hop,teacher_goal_direction_score,teacher_historical_risk
g4d_move_0023330,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2080,2080:direct,11,50,"[13, 14]",14,3494.4,0,4,0,0,0,12.8,0
g4d_move_0023336,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2081,2081:storage_in,19,47,"[18, 25]",18,9802.72633,0,5,0,0,0,2.8,1
g4d_move_0023351,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2083,2083:storage_in,16,47,"[17, 21]",17,7100.19,0,6,0,0,0,3.6,1
g4d_move_0023359,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2086,2086:storage_in,16,47,"[17, 21]",17,7097.15963,0,6,0,0,0,3.6,1
g4d_move_0023375,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2087,2087:direct,19,48,"[18, 25]",25,3494.72219,0,12,48.4,0,0,-34.4,0
g4d_move_0023405,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2089,2089:storage_in,16,47,"[17, 21]",17,6792.19005,0,6,0,0,0,3.6,1
g4d_move_0023413,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2090,2090:storage_in,19,47,"[18, 25]",25,6491.82619,0,9,27.2,0,0,-13.2,0
g4d_move_0023424,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2093,2093:storage_in,16,47,"[17, 21]",17,7389.26312,0,6,0,0,0,3.6,1
g4d_move_0023441,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2092,2092:direct,6,50,"[8, 12]",8,3486.8,0,6,0,0,0,2.8,0
g4d_move_0023443,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2092,2092:direct,11,50,"[13, 14]",14,3478.8,0,4,0,0,0,12.8,0
g4d_move_0023451,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2094,2094:direct,11,50,"[13, 14]",13,3476.59438,0,11,23.2,0,0,-12,1
g4d_move_0023464,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2095,2095:storage_in,19,47,"[18, 25]",18,5884.05976,0,5,0,0,0,2.8,1
g4d_move_0023474,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2096,2096:direct,11,50,"[13, 14]",13,4071.32767,0,11,23.2,0,0,-12,1
g4d_move_0023499,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2098,2098:storage_in,16,47,"[17, 21]",17,7681.39297,0,6,0,0,0,3.6,1
g4d_move_0023507,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2099,2099:direct,6,50,"[8, 12]",8,3477.1794,0,6,0,0,0,2.8,0
g4d_move_0023509,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2099,2099:direct,11,50,"[13, 14]",14,3469.1794,0,4,0,0,0,12.8,0
g4d_move_0023524,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2101,2101:direct,19,49,"[18, 25]",25,4378.59631,0,9,6,0,0,8,0
g4d_move_0023548,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2102,2102:direct,16,49,"[17, 21]",17,4375.8262,0,11,0,0,0,3.6,1
g4d_move_0023573,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2104,2104:direct,19,49,"[18, 25]",18,4665.26304,0,10,0,0,0,2.8,1
g4d_move_0023585,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2105,2105:storage_in,6,47,"[8, 12]",8,6463.05731,0,7,3.2,0,0,-0.4,0
g4d_move_0023587,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2105,2105:storage_in,11,47,"[13, 14]",14,6455.05731,0,5,22,0,0,-9.2,0
g4d_move_0023594,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2106,2106:direct,19,48,"[18, 25]",18,4660.05548,0,5,0,0,0,2.8,1
g4d_move_0023603,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2107,2107:storage_in,11,47,"[13, 14]",13,6449.44068,0,5,0,0,0,11.2,1
g4d_move_0023613,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2108,2108:storage_in,11,47,"[13, 14]",13,7048.4,0,5,0,0,0,11.2,1
g4d_move_0023623,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2109,2109:direct,11,50,"[13, 14]",14,3443.86174,0,4,0,0,0,12.8,0
g4d_move_0023630,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2110,2110:direct,6,50,"[8, 12]",8,3450.8,0,6,0,0,0,2.8,0
g4d_move_0023632,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2110,2110:direct,11,50,"[13, 14]",14,3442.8,0,4,0,0,0,12.8,0
g4d_move_0023638,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2111,2111:direct,16,49,"[17, 21]",17,4351.82007,0,11,0,0,0,3.6,1
g4d_move_0023651,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2112,2112:direct,16,48,"[17, 21]",17,4649.45484,0,6,0,0,0,3.6,1
g4d_move_0023661,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2113,2113:direct,11,50,"[13, 14]",14,3439.44632,0,4,0,0,0,12.8,0
g4d_move_0023670,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2114,2114:direct,11,50,"[13, 14]",14,3435.81667,0,4,0,0,0,12.8,0
g4d_move_0023679,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2115,2115:storage_in,11,47,"[13, 14]",13,5233.99432,0,5,0,0,0,11.2,1
g4d_move_0023694,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2117,2117:direct,6,50,"[8, 12]",8,3440.8,0,6,0,0,0,2.8,0
g4d_move_0023696,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2117,2117:direct,11,50,"[13, 14]",14,3432.8,0,4,0,0,0,12.8,0
g4d_move_0023715,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2119,2119:storage_in,19,47,"[18, 25]",25,5841.79649,0,9,27.2,0,0,-13.2,0
g4d_move_0023727,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2120,2120:direct,19,48,"[18, 25]",25,4640.4,0,12,48.4,0,0,-34.4,0
g4d_move_0023741,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2121,2121:direct,16,48,"[17, 21]",17,4638.86181,0,6,0,0,0,3.6,1
g4d_move_0023749,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2122,2122:direct,19,49,"[18, 25]",18,4338.4868,0,10,0,0,0,2.8,1
g4d_move_0023761,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2123,2123:direct,16,49,"[17, 21]",17,4335.89424,0,11,0,0,0,3.6,1
g4d_move_0023776,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2124,2124:storage_in,11,47,"[13, 14]",13,5225.88971,0,5,0,0,0,11.2,1
g4d_move_0023786,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2125,2125:storage_in,11,47,"[13, 14]",13,5220.82592,0,5,0,0,0,11.2,1
g4d_move_0023809,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2127,2127:storage_in,19,47,"[18, 25]",25,8230.72203,0,9,27.2,0,0,-13.2,0
g4d_move_0023834,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2129,2129:storage_in,6,47,"[8, 12]",8,7027.8,0,7,3.2,0,0,-0.4,0
g4d_move_0023836,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2129,2129:storage_in,11,47,"[13, 14]",14,7019.8,0,5,22,0,0,-9.2,0
g4d_move_0023843,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2130,2130:direct,16,48,"[17, 21]",17,4628.05966,0,6,0,0,0,3.6,1
g4d_move_0023853,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2131,2131:storage_in,11,47,"[13, 14]",13,7017.88967,0,5,0,0,0,11.2,1
g4d_move_0023863,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2133,2133:direct,11,50,"[13, 14]",14,3412.82591,0,4,0,0,0,12.8,0
g4d_move_0023886,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2134,2134:direct,19,49,"[18, 25]",18,4622.59432,0,10,0,0,1,2.8,1
g4d_move_0023899,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2135,2135:storage_in,6,47,"[8, 12]",12,5219.8,0,6,0,0,0,10,1
g4d_move_0023916,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2137,2137:storage_in,11,47,"[13, 14]",13,7006.96546,0,5,0,0,0,11.2,1
g4d_move_0023935,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2139,2139:direct,11,50,"[13, 14]",14,3998.85803,0,4,0,0,0,12.8,0
g4d_move_0023941,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2140,2140:storage_in,19,47,"[18, 25]",18,6410.07615,0,5,0,0,0,2.8,1
g4d_move_0023955,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2142,2142:storage_in,16,47,"[17, 21]",17,6406.43769,0,6,0,0,0,3.6,1
g4d_move_0023963,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2143,2143:direct,6,50,"[8, 12]",8,3404.13334,0,6,0,0,0,2.8,0
g4d_move_0023965,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2143,2143:direct,11,50,"[13, 14]",14,3396.13334,0,4,0,0,0,12.8,0
g4d_move_0023971,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2144,2144:direct,6,50,"[8, 12]",8,4001.51304,0,6,0,0,0,2.8,0
g4d_move_0023973,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2144,2144:direct,11,50,"[13, 14]",14,3993.51304,0,4,0,0,0,12.8,0
g4d_move_0023986,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2146,2146:storage_in,16,47,"[17, 21]",17,5198.82882,0,6,0,0,0,3.6,1
g4d_move_0023996,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2147,2147:direct,11,50,"[13, 14]",14,3988.0843,0,4,0,0,0,12.8,0
g4d_move_0024013,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2149,2149:storage_in,11,47,"[13, 14]",13,5185.06667,0,5,0,0,0,11.2,1
g4d_move_0024023,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2150,2150:direct,11,50,"[13, 14]",14,3981.20243,0,4,0,0,0,12.8,0
g4d_move_0024061,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2154,2154:direct,6,50,"[8, 12]",8,3986.49632,0,6,0,0,0,2.8,0
g4d_move_0024063,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2154,2154:direct,11,50,"[13, 14]",14,3978.49632,0,4,0,0,0,12.8,0
g4d_move_0024076,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2156,2156:direct,19,49,"[18, 25]",25,4585.26298,0,9,6,0,0,8,0
g4d_move_0024087,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2157,2157:direct,19,48,"[18, 25]",18,3383.01895,0,5,0,0,0,2.8,1
g4d_move_0024094,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2158,2158:storage_in,16,47,"[17, 21]",17,9382.86336,0,6,0,0,0,3.6,1
g4d_move_0024104,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2159,2159:storage_in,11,47,"[13, 14]",13,6972.55632,0,5,0,0,0,11.2,1
g4d_move_0024121,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2161,2161:storage_in,16,47,"[17, 21]",17,9679.76877,0,6,0,0,0,3.6,1
g4d_move_0024149,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2164,2164:direct,11,50,"[13, 14]",14,3963.19594,0,4,0,0,0,12.8,0
g4d_move_0024155,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2165,2165:storage_in,19,47,"[18, 25]",25,5174.82873,0,9,27.2,0,0,-13.2,0
g4d_move_0024193,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2167,2167:storage_in,6,47,"[8, 12]",8,6969.8,0,7,3.2,0,0,-0.4,0
g4d_move_0024195,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2167,2167:storage_in,11,47,"[13, 14]",14,6961.8,0,5,22,0,0,-9.2,0
g4d_move_0024233,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2174,2174:direct,11,50,"[13, 14]",14,3355.78972,0,4,0,0,0,12.8,0
g4d_move_0024239,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2175,2175:storage_in,16,47,"[17, 21]",17,6364.31313,0,6,0,0,0,3.6,1
g4d_move_0024248,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2176,2176:storage_in,16,47,"[17, 21]",17,5163.3092,0,6,0,0,0,3.6,1
g4d_move_0024263,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2178,2178:storage_in,19,47,"[18, 25]",25,6362.56249,0,9,27.2,0,0,-13.2,0
g4d_move_0024299,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2182,2182:direct,6,50,"[8, 12]",8,3356.99722,0,6,0,0,0,2.8,0
g4d_move_0024301,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2182,2182:direct,11,50,"[13, 14]",14,3348.99722,0,4,0,0,0,12.8,0
g4d_move_0024337,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2187,2187:storage_in,11,47,"[13, 14]",13,6639.78804,0,5,0,0,0,11.2,1
g4d_move_0024347,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2188,2188:direct,11,50,"[13, 14]",14,4536.96468,0,4,0,0,0,12.8,0
g4d_move_0024371,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2191,2191:direct,11,50,"[13, 14]",14,4526.51299,0,4,0,0,0,12.8,0
g4d_move_0024385,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2193,2193:direct,6,50,"[8, 12]",8,3332.8,0,6,0,0,0,2.8,0
g4d_move_0024387,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2193,2193:direct,11,50,"[13, 14]",14,3324.8,0,4,0,0,0,12.8,0
g4d_move_0024401,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2195,2195:direct,6,50,"[8, 12]",8,3930.8,0,6,0,0,0,2.8,0
g4d_move_0024403,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2195,2195:direct,11,50,"[13, 14]",14,3922.8,0,4,0,0,0,12.8,0
g4d_move_0024411,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2196,2196:storage_in,11,47,"[13, 14]",13,6621.79217,0,5,0,0,0,11.2,1
g4d_move_0024428,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2198,2198:storage_in,11,47,"[13, 14]",13,6614.84867,0,5,0,0,0,11.2,1
g4d_move_0024479,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2205,2205:direct,6,50,"[8, 12]",8,4509.7105,0,6,0,0,0,2.8,0
g4d_move_0024481,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2205,2205:direct,11,50,"[13, 14]",14,4501.7105,0,4,0,0,0,12.8,0
g4d_move_0024496,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2207,2207:direct,11,50,"[13, 14]",14,4496.71257,0,4,0,0,0,12.8,0
g4d_move_0024518,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2210,2210:direct,11,50,"[13, 14]",14,4488.86001,0,4,0,0,0,12.8,0
g4d_move_0024527,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2211,2211:direct,11,50,"[13, 14]",14,3886.17924,0,4,0,0,0,12.8,0
g4d_move_0024533,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2212,2212:direct,19,48,"[18, 25]",18,4496.70313,0,5,0,0,0,2.8,1
g4d_move_0024547,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2214,2214:direct,6,50,"[8, 12]",8,4492.46149,0,6,0,0,0,2.8,0
g4d_move_0024549,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2214,2214:direct,11,50,"[13, 14]",14,4484.46149,0,4,0,0,0,12.8,0
g4d_move_0024557,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2215,2215:direct,11,50,"[13, 14]",14,4481.84149,0,4,0,0,0,12.8,0
g4d_move_0024566,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2216,2216:storage_in,11,47,"[13, 14]",13,8377.19236,0,5,0,0,0,11.2,1
g4d_move_0024573,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2217,2217:storage_in,6,47,"[8, 12]",12,8385.55903,0,6,0,0,0,10,1
g4d_move_0024583,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2218,2218:direct,11,50,"[13, 14]",14,4474.86303,0,4,0,0,0,12.8,0
g4d_move_0024592,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2219,2219:storage_in,11,47,"[13, 14]",13,10470.13057,0,5,0,0,0,11.2,1
g4d_move_0024602,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2220,2220:direct,11,50,"[13, 14]",14,4467.59334,0,4,0,0,0,12.8,0
g4d_move_0024608,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2221,2221:direct,16,49,"[17, 21]",21,4178.31989,0,10,5.2,0,0,17.6,0
g4d_move_0024620,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2222,2222:direct,6,50,"[8, 12]",8,4474.28497,0,6,0,0,0,2.8,0
g4d_move_0024622,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2222,2222:direct,11,50,"[13, 14]",14,4466.28497,0,4,0,0,0,12.8,0
g4d_move_0024628,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2223,2223:direct,16,48,"[17, 21]",21,4473.76925,0,5,5.2,0,0,17.6,0
g4d_move_0024644,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2225,2225:direct,11,50,"[13, 14]",14,4460.90789,0,4,0,0,0,12.8,0
g4d_move_0024662,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2227,2227:direct,11,50,"[13, 14]",14,4453.61831,0,4,0,0,0,12.8,0
g4d_move_0024675,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2229,2229:direct,6,50,"[8, 12]",8,4460.54065,0,6,0,0,0,2.8,0
g4d_move_0024677,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2229,2229:direct,11,50,"[13, 14]",14,4452.54065,0,4,0,0,0,12.8,0
g4d_move_0024685,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2230,2230:direct,11,50,"[13, 14]",14,4447.10602,0,4,0,0,0,12.8,0
g4d_move_0024694,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2231,2231:direct,11,50,"[13, 14]",14,4441.9623,0,4,0,0,0,12.8,0
g4d_move_0024700,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2232,2232:direct,6,50,"[8, 12]",12,4450.32771,0,12,20,0,0,-10,1
g4d_move_0024730,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2235,2235:direct,11,50,"[13, 14]",14,4437.67837,0,4,0,0,0,12.8,0
g4d_move_0024739,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2236,2236:direct,11,50,"[13, 14]",14,4432.58628,0,4,0,0,0,12.8,0
g4d_move_0024745,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2237,2237:direct,6,50,"[8, 12]",8,4436.99433,0,6,0,0,0,2.8,0
g4d_move_0024747,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2237,2237:direct,11,50,"[13, 14]",14,4428.99433,0,4,0,0,0,12.8,0
g4d_move_0024754,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2238,2238:direct,6,50,"[8, 12]",8,4435.8,0,6,0,0,0,2.8,0
g4d_move_0024756,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2238,2238:direct,11,50,"[13, 14]",14,4427.8,0,4,0,0,0,12.8,0
g4d_move_0024764,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2239,2239:direct,11,50,"[13, 14]",14,4425.88967,0,4,0,0,0,12.8,0
g4d_move_0024773,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2240,2240:storage_in,11,47,"[13, 14]",13,9517.29137,0,5,0,0,0,11.2,1
g4d_move_0024780,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2241,2241:storage_in,19,47,"[18, 25]",18,5027.36056,0,5,0,0,0,2.8,1
g4d_move_0024799,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2243,2243:direct,6,50,"[8, 12]",8,4718.51299,0,6,0,0,0,2.8,0
g4d_move_0024801,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2243,2243:direct,11,50,"[13, 14]",14,4710.51299,0,4,0,0,0,12.8,0
g4d_move_0024816,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2245,2245:direct,11,50,"[13, 14]",14,4705.5717,0,4,0,0,0,12.8,0
g4d_move_0024832,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2247,2247:direct,11,50,"[13, 14]",14,3200.44124,0,4,0,0,0,12.8,0
g4d_move_0024869,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2252,2252:storage_in,6,47,"[8, 12]",12,6199.62304,0,6,0,0,0,10,1
g4d_move_0024879,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2253,2253:direct,11,50,"[13, 14]",14,4686.09633,0,4,0,0,0,12.8,0
g4d_move_0024896,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2255,2255:direct,11,50,"[13, 14]",14,4680.82966,0,4,0,0,0,12.8,0
g4d_move_0024924,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2259,2259:storage_in,6,47,"[8, 12]",8,9186.28966,0,7,3.2,0,0,-0.4,0
g4d_move_0024926,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2259,2259:storage_in,11,47,"[13, 14]",14,9178.28966,0,5,22,0,0,-9.2,0
g4d_move_0024942,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2261,2261:storage_in,11,47,"[13, 14]",13,6175.223,0,5,0,0,0,11.2,1
g4d_move_0024952,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2262,2262:direct,11,50,"[13, 14]",14,3767.73965,0,4,0,0,0,12.8,0
g4d_move_0024958,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2263,2263:direct,6,50,"[8, 12]",12,4675.63364,0,12,20,0,0,-10,1
g4d_move_0024981,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2265,2265:direct,11,49,"[13, 14]",14,3757.50939,0,5,0.8,0,0,12,0
g4d_move_0024991,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2266,2266:direct,11,49,"[13, 14]",14,3750.15561,0,5,0.8,0,0,12,0
g4d_move_0024998,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2268,2268:direct,6,49,"[8, 12]",12,3757.82501,0,11,0,0,0,10,1
g4d_move_0025019,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2267,2267:direct,11,50,"[13, 14]",14,3748.4,0,4,0,0,0,12.8,0
g4d_move_0025027,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2269,2269:direct,11,49,"[13, 14]",14,3747.08216,0,5,0.8,0,0,12,0
g4d_move_0025037,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2270,2270:storage_in,11,47,"[13, 14]",13,7942.07789,0,5,0,0,0,11.2,1
g4d_move_0025058,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2273,2273:direct,19,49,"[18, 25]",25,4350.49301,0,9,6,0,0,8,0
g4d_move_0025069,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2274,2274:storage_in,6,47,"[8, 12]",8,10047.96472,0,7,3.2,0,0,-0.4,0
g4d_move_0025071,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2274,2274:storage_in,11,47,"[13, 14]",14,10039.96472,0,5,22,0,0,-9.2,0
g4d_move_0025078,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2275,2275:storage_in,19,47,"[18, 25]",25,5548.50441,0,9,27.2,0,0,-13.2,0
g4d_move_0025089,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2276,2276:storage_in,16,47,"[17, 21]",17,7348.162,0,6,0,0,0,3.6,1
g4d_move_0025098,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2277,2277:direct,16,49,"[17, 21]",17,4346.4,0,11,0,0,0,3.6,1
g4d_move_0025112,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2279,2279:storage_in,16,47,"[17, 21]",17,4945.29221,0,6,0,0,0,3.6,1
g4d_move_0025122,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2282,2282:storage_in,11,47,"[13, 14]",13,7934.40006,0,5,0,0,0,11.2,1
g4d_move_0025139,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2284,2284:direct,19,49,"[18, 25]",25,4342.59627,0,9,6,0,0,8,0
g4d_move_0025183,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2286,2286:direct,19,48,"[18, 25]",25,4340.5043,0,12,48.4,0,0,-34.4,0
g4d_move_0025213,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2287,2287:direct,16,49,"[17, 21]",17,4339.82019,0,11,0,0,0,3.6,1
g4d_move_0025229,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2288,2288:direct,11,50,"[13, 14]",13,4326.46668,0,11,23.2,0,0,-12,1
g4d_move_0025242,g4d_offset2048_1024_high_density,real_inputdata_window,1024,2290,2290:storage_in,16,47,"[17, 21]",17,9137.61588,0,6,0,0,0,3.6,1
