case_id,scenario,task_id,segment_id,current_node,goal_node,candidate_next_nodes,selected_next,decision_source,model_margin,fallback_reason,wait,pressure,path_history,tth_delta,failure_reason,why_hard
g4irsf10-022000,paper_main_2_5_repeat_1,14837,14837:direct,5,48,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,8.000022,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 8.000021999992896}","[5, 19, 18, 22, 24, 27, 45, 48]",46.600018,,"[""high_tth_tail"", ""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-022001,paper_main_2_5_repeat_1,14838,14838:storage_in,5,47,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,8.000023,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 8.000022999993234}","[5, 19, 18, 22, 24, 27, 28, 47]",-124.999981,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022002,paper_main_2_5_repeat_1,14839,14839:storage_in,0,47,"[6, 12, 13, 23]",6,fallback,,risk_gated_or_node_window_fallback,9.200024,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 9.200024000005214}","[0, 6, 12, 13, 23, 24, 27, 28, 47]",-123.99998,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022003,paper_main_2_5_repeat_1,14840,14840:direct,2,50,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,0.400002,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.4000019999948563}","[2, 9, 7, 8, 11, 14, 46, 36, 44, 50]",25.799998,,"[""fallback_high_frequency""]"
g4irsf10-022004,paper_main_2_5_repeat_1,14841,14841:direct,3,48,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,4.600025,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 4.600024999999732}","[3, 16, 17, 18, 22, 24, 27, 45, 48]",46.600021,,"[""high_tth_tail"", ""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-022005,paper_main_2_5_repeat_1,14842,14842:storage_in,1,47,"[7, 8, 11, 13]",7,fallback,,risk_gated_or_node_window_fallback,3.600026,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 3.6000260000073467}","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-124.999978,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022006,paper_main_2_5_repeat_1,14843,14843:direct,4,48,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,6.200027,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 6.200026999998954}","[4, 17, 18, 22, 24, 27, 45, 48]",45.600023,,"[""high_tth_tail"", ""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-022007,paper_main_2_5_repeat_1,14844,14844:storage_in,2,47,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,1.000028,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.000028000009479}","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-124.999976,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022008,paper_main_2_5_repeat_1,14845,14845:direct,0,50,"[6, 8, 11, 14]",6,fallback,,risk_gated_or_node_window_fallback,2.000001,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.0000010000003385}","[0, 6, 8, 11, 14, 46, 36, 44, 50]",24.399997,,"[""fallback_high_frequency""]"
g4irsf10-022009,paper_main_2_5_repeat_1,14846,14846:direct,5,49,"[19, 25, 26, 43]",19,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 37, 49]",14.599996,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022010,paper_main_2_5_repeat_1,14847,14847:direct,5,48,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,6.000029,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 6.000028999995266}","[5, 19, 18, 22, 24, 27, 45, 48]",44.600025,,"[""high_tth_tail"", ""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-022011,paper_main_2_5_repeat_1,14848,14848:storage_in,1,47,"[7, 8, 11, 13]",7,fallback,,risk_gated_or_node_window_fallback,2.60003,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.600030000008701}","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-125.999974,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022012,paper_main_2_5_repeat_1,14849,14849:storage_in,0,47,"[6, 12, 13, 23]",6,fallback,,risk_gated_or_node_window_fallback,8.200031,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 8.200031000007584}","[0, 6, 12, 13, 23, 24, 27, 28, 47]",-124.999973,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022013,paper_main_2_5_repeat_1,14850,14850:direct,3,48,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,3.600032,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 3.600032000002102}","[3, 16, 17, 18, 22, 24, 27, 45, 48]",45.600028,,"[""high_tth_tail"", ""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-022014,paper_main_2_5_repeat_1,14851,14851:storage_in,1,47,"[7, 8, 11, 13]",7,fallback,,risk_gated_or_node_window_fallback,1.600033,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.6000330000097165}","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-126.999971,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022015,paper_main_2_5_repeat_1,14852,14852:storage_in,2,47,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-126.000004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022016,paper_main_2_5_repeat_1,14853,14853:storage_in,0,47,"[6, 12, 13, 23]",6,fallback,,risk_gated_or_node_window_fallback,3.200034,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 3.2000340000086}","[0, 6, 12, 13, 23, 24, 27, 28, 47]",-129.99997,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022017,paper_main_2_5_repeat_1,14854,14854:direct,3,48,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 17, 18, 22, 24, 27, 45, 48]",41.999996,,"[""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-022018,paper_main_2_5_repeat_1,14855,14855:storage_in,2,47,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-126.000004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022019,paper_main_2_5_repeat_1,14856,14856:storage_in,1,47,"[7, 8, 11, 13]",7,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-128.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022020,paper_main_2_5_repeat_1,14857,14857:direct,3,49,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 37, 49]",19.799996,,"[""fallback_high_frequency""]"
g4irsf10-022021,paper_main_2_5_repeat_1,14858,14858:direct,4,48,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,6.200001,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 6.200000999990152}","[4, 17, 18, 22, 24, 27, 45, 48]",45.599997,,"[""high_tth_tail"", ""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-022022,paper_main_2_5_repeat_1,14859,14859:direct,4,49,"[17, 18, 22, 26]",17,fallback,,risk_gated_or_node_window_fallback,2.600002,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.600001999999222}","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 37, 49]",19.799998,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022023,paper_main_2_5_repeat_1,14860,14860:storage_in,0,47,"[6, 12, 13, 23]",6,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[0, 6, 12, 13, 23, 24, 27, 28, 47]",-133.200004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022024,paper_main_2_5_repeat_1,14861,14861:direct,53,48,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,3.800002,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 3.8000019999890355}","[53, 20, 21, 23, 24, 27, 45, 48]",43.599998,,"[""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-022025,paper_main_2_5_repeat_1,14862,14862:direct,5,49,"[19, 25, 26, 43]",19,fallback,,risk_gated_or_node_window_fallback,1.200001,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.200001000004704}","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 37, 49]",15.799997,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022026,paper_main_2_5_repeat_1,14863,14863:storage_in,2,47,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-126.000004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022027,paper_main_2_5_repeat_1,14864,14864:direct,5,48,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,3.000003,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 3.0000029999864637}","[5, 19, 18, 22, 24, 27, 45, 48]",41.599999,,"[""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-022028,paper_main_2_5_repeat_1,14865,14865:direct,3,49,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,1.800003,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.800003000003926}","[3, 16, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]",14.799999,,"[""fallback_high_frequency""]"
g4irsf10-022029,paper_main_2_5_repeat_1,14866,14866:direct,4,48,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,1.200004,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.2000039999911678}","[4, 17, 18, 22, 24, 27, 45, 48]",40.6,,"[""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-022030,paper_main_2_5_repeat_1,14867,14867:direct,0,50,"[6, 8, 11, 14]",6,fallback,,risk_gated_or_node_window_fallback,1.000001,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.0000010000003385}","[0, 6, 8, 11, 14, 46, 36, 44, 50]",23.399997,,"[""fallback_high_frequency""]"
g4irsf10-022031,paper_main_2_5_repeat_1,14868,14868:direct,4,49,"[17, 18, 22, 26]",17,fallback,,risk_gated_or_node_window_fallback,1.600001,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.6000009999988833}","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 37, 49]",18.799997,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022032,paper_main_2_5_repeat_1,14869,14869:storage_in,1,47,"[7, 8, 11, 13]",7,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-128.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022033,paper_main_2_5_repeat_1,14870,14870:storage_in,3,47,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,1.000001,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.0000009999930626}","[3, 16, 17, 18, 22, 24, 27, 28, 47]",-128.600003,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022034,paper_main_2_5_repeat_1,14871,14871:direct,1,50,"[7, 8, 11, 14]",7,fallback,,risk_gated_or_node_window_fallback,2.000003,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.0000029999937396}","[1, 7, 8, 11, 14, 46, 36, 44, 50]",24.799999,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022035,paper_main_2_5_repeat_1,14872,14872:direct,5,49,"[19, 25, 26, 43]",19,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 37, 49]",14.599996,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022036,paper_main_2_5_repeat_1,14873,14873:direct,5,48,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,2.400002,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.4000019999875803}","[5, 19, 18, 22, 24, 27, 45, 48]",40.999998,,"[""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-022037,paper_main_2_5_repeat_1,14874,14874:direct,2,50,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[2, 9, 7, 8, 11, 14, 46, 36, 44, 50]",25.399996,,"[""fallback_high_frequency""]"
g4irsf10-022038,paper_main_2_5_repeat_1,14875,14875:direct,3,49,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0.800002,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.8000020000035875}","[3, 16, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]",13.799998,,"[""fallback_high_frequency""]"
g4irsf10-022039,paper_main_2_5_repeat_1,14877,14877:storage_in,2,47,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-126.000004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022040,paper_main_2_5_repeat_1,14878,14878:direct,4,48,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,0.600003,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.6000029999922845}","[4, 17, 18, 22, 24, 27, 45, 48]",39.999999,,"[""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-022041,paper_main_2_5_repeat_1,14876,14876:direct,3,48,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0.000001,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.0000003385357559e-06}","[3, 16, 17, 18, 22, 24, 27, 45, 48]",41.999997,,"[""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-022042,paper_main_2_5_repeat_1,14879,14879:direct,0,50,"[6, 8, 11, 14]",6,fallback,,risk_gated_or_node_window_fallback,3.400002,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 3.4000019999948563}","[0, 6, 8, 11, 14, 46, 36, 44, 50]",25.799998,,"[""fallback_high_frequency""]"
g4irsf10-022043,paper_main_2_5_repeat_1,14880,14880:direct,1,50,"[7, 8, 11, 14]",7,fallback,,risk_gated_or_node_window_fallback,1.000003,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.0000029999937396}","[1, 7, 8, 11, 14, 46, 36, 44, 50]",23.799999,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022044,paper_main_2_5_repeat_1,14881,14881:direct,4,48,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[4, 17, 18, 22, 24, 27, 45, 48]",39.399996,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022045,paper_main_2_5_repeat_1,14882,14882:storage_in,0,47,"[6, 12, 13, 23]",6,fallback,,risk_gated_or_node_window_fallback,3.200001,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 3.200000999997428}","[0, 6, 12, 13, 23, 24, 27, 28, 47]",-130.000003,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022046,paper_main_2_5_repeat_1,14883,14883:storage_in,5,47,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,3.000002,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 3.000001999986125}","[5, 19, 18, 22, 24, 27, 28, 47]",-130.000002,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022047,paper_main_2_5_repeat_1,14884,14884:direct,4,49,"[17, 18, 22, 26]",17,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 37, 49]",17.199996,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022048,paper_main_2_5_repeat_1,14885,14885:direct,5,48,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,2.000003,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.0000029999864637}","[5, 19, 18, 22, 24, 27, 45, 48]",40.599999,,"[""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-022049,paper_main_2_5_repeat_1,14886,14886:direct,2,50,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[2, 9, 7, 8, 11, 14, 46, 36, 44, 50]",25.399996,,"[""fallback_high_frequency""]"
g4irsf10-022050,paper_main_2_5_repeat_1,14887,14887:storage_in,5,47,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[5, 19, 18, 22, 24, 27, 28, 47]",-133.000004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022051,paper_main_2_5_repeat_1,14888,14888:storage_in,3,47,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 17, 18, 22, 24, 27, 28, 47]",-129.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022052,paper_main_2_5_repeat_1,14889,14889:storage_in,0,47,"[6, 12, 13, 23]",6,fallback,,risk_gated_or_node_window_fallback,0.200001,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.20000100001198007}","[0, 6, 12, 13, 23, 24, 27, 28, 47]",-133.000003,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022053,paper_main_2_5_repeat_1,14890,14890:direct,3,48,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 17, 18, 22, 24, 27, 45, 48]",41.999996,,"[""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-022054,paper_main_2_5_repeat_1,14891,14891:direct,4,49,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,2.600001,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.6000009999988833}","[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]",12.999997,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022055,paper_main_2_5_repeat_1,14892,14892:storage_in,1,47,"[7, 8, 11, 13]",7,fallback,,risk_gated_or_node_window_fallback,0.000002,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.000007953029126e-06}","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-128.600002,,"[""model_vs_fallback_disagreement""]"
g4irsf10-022056,paper_main_2_5_repeat_1,14893,14893:direct,4,48,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,2.600003,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.6000029999995604}","[4, 17, 18, 22, 24, 27, 45, 48]",41.999999,,"[""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
