stratum_id,scenario,scale,source,goal,junction,fault,reason,tail,total_count_before_dedupe,unique_total_count,deterministic_repeats_removed,requested_minimum_quota,effective_quota,maximum_quota,minimum_quota_satisfied,sample_weight
ec8c0510ef2100f88645,trace_fault_delayed,2.5,52,48,45,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,31,31,0,1,31,64,true,1.0
ed0324f47340854cc2d9,trace_highflow_2p5,2.5,52,49,15,no_fault,source_queue_delay+source_queue_long_backlog,body,9,9,0,1,9,64,true,1.0
ed6c4ad64e6089866ccb,trace_highflow_4p0,4.0,52,50,33,no_fault,downstream_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,8,8,0,1,8,64,true,1.0
ed80c9b3ef41bccc010a,trace_highflow_4p0,4.0,52,50,29,no_fault,source_queue_delay+source_queue_long_backlog,body,53,53,0,1,53,64,true,1.0
edefd48ef704261447f9,trace_highflow_4p0,4.0,52,50,52,no_fault,downstream_pressure+fallback_or_shield_selected+local_queue_pressure+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff+source_queue_delay+source_queue_long_backlog,body,5,5,0,1,5,64,true,1.0
ee22b8f0e0ba45724072,trace_highflow_2p5,2.5,52,50,33,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,43,43,0,1,43,64,true,1.0
ee434e6cd544bf17c799,trace_highflow_2p5,2.5,52,50,26,no_fault,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,2,2,0,1,2,64,true,1.0
ef11589ba46e7c62a43b,trace_fault_delayed,2.5,1,49,37,fault_scenario_inactive_here,downstream_pressure,body,1,1,0,1,1,64,true,1.0
ef759e5e9c9f96f8ea78,trace_fault_delayed,2.5,52,50,42,fault_scenario_inactive_here,low_model_margin+p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,1,1,0,1,1,64,true,1.0
f0ac6819606560364f36,trace_highflow_4p0,4.0,52,48,40,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
f0f5cba411112f69d7ff,trace_highflow_2p5,2.5,1,50,46,no_fault,p95_tail,p95_tail,8,8,0,1,8,64,true,1.0
f12f21f386efdfa81ed9,trace_fault_delayed,2.5,52,49,31,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,3,3,0,1,3,64,true,1.0
f15bb2efe3191836bd88,trace_highflow_4p0,4.0,52,48,32,no_fault,source_queue_delay+source_queue_long_backlog,body,17,17,0,1,17,64,true,1.0
f176a25dbbf1841de488,trace_highflow_2p5,2.5,3,49,37,no_fault,downstream_pressure,body,11,11,0,1,11,64,true,1.0
f18cd2ebb2f36e3b22ea,trace_highflow_2p5,2.5,52,50,46,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
f1aab027fe7dbcd53700,trace_highflow_4p0,4.0,52,48,24,no_fault,source_queue_delay+source_queue_long_backlog,body,35,35,0,1,35,64,true,1.0
f203f2ab94798dae8899,trace_highflow_4p0,4.0,53,50,53,no_fault,p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
f204f4e4d9ee38b83b79,trace_highflow_4p0,4.0,52,49,15,no_fault,source_queue_delay+source_queue_long_backlog,body,4,4,0,1,4,64,true,1.0
f251b760d31e05fb9326,trace_fault_delayed,2.5,0,50,8,fault_scenario_inactive_here,p99_tail,p99_tail,2,2,0,1,2,64,true,1.0
f2824333c2f3ee4dce16,trace_highflow_2p5,2.5,52,48,27,no_fault,source_queue_delay+source_queue_long_backlog,body,9,9,0,1,9,64,true,1.0
f294b8bb787c4f3787a5,trace_highflow_4p0,4.0,4,49,30,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
f29c3746d16ee1db3e3f,trace_fault_delayed,2.5,52,50,41,fault_scenario_inactive_here,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,3,3,0,1,3,64,true,1.0
f2a08ae9f206476598b7,trace_highflow_4p0,4.0,52,50,44,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,20,20,0,1,20,64,true,1.0
f2fbfb0876a23d4b98f4,trace_highflow_4p0,4.0,3,48,24,no_fault,p95_tail,p95_tail,2,2,0,1,2,64,true,1.0
f33b89b69ca10fc69371,trace_highflow_4p0,4.0,52,49,42,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,2,2,0,1,2,64,true,1.0
f3476b216d0e162baf81,trace_highflow_2p5,2.5,52,49,34,no_fault,source_queue_delay+source_queue_long_backlog,body,26,26,0,1,26,64,true,1.0
f355ee4496ea0553ad3d,trace_fault_delayed,2.5,52,49,30,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,181,181,0,1,64,64,true,2.828125
f355fcf0e26f62419f53,trace_highflow_4p0,4.0,52,49,52,no_fault,downstream_pressure+fallback_or_shield_selected+local_queue_pressure+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff+source_queue_delay+source_queue_long_backlog,body,7,7,0,1,7,64,true,1.0
f3ac0332fc631b2595fd,trace_highflow_4p0,4.0,52,48,40,no_fault,source_queue_delay+source_queue_long_backlog,body,58,58,0,1,58,64,true,1.0
f3b70dd5b766ba629b4e,trace_fault_delayed,2.5,52,48,41,fault_scenario_inactive_here,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff+source_queue_delay+source_queue_long_backlog,body,6,6,0,1,6,64,true,1.0
f41a60377b58cf2ec573,trace_highflow_2p5,2.5,52,50,40,no_fault,p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,1,1,0,1,1,64,true,1.0
f4285a7df8466932f211,trace_highflow_4p0,4.0,3,48,18,no_fault,p95_tail,p95_tail,2,2,0,1,2,64,true,1.0
f4edb72ea825603aaa80,trace_highflow_4p0,4.0,52,48,27,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,21,21,0,1,21,64,true,1.0
f50bc80ccd12349d18b2,trace_highflow_4p0,4.0,52,50,52,no_fault,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff+source_queue_delay+source_queue_long_backlog,body,35,35,0,1,35,64,true,1.0
f6896ac5c24ecf8a415a,trace_fault_delayed,2.5,3,49,29,fault_scenario_inactive_here,downstream_pressure,body,2,2,0,1,2,64,true,1.0
f6ac029ead86f41e0dda,trace_highflow_2p5,2.5,52,50,41,no_fault,source_queue_delay+source_queue_long_backlog,body,21,21,0,1,21,64,true,1.0
f77c8d608c29b5350f35,trace_highflow_2p5,2.5,52,49,33,no_fault,source_queue_delay+source_queue_long_backlog,body,18,18,0,1,18,64,true,1.0
f7ecefcc895cb36b193f,trace_highflow_2p5,2.5,52,50,52,no_fault,downstream_pressure+fallback_or_shield_selected+local_queue_pressure+model_fallback_disagreement+p95_tail+risk_gate_triggered+rule:pibt_lite_safe_handoff+source_queue_delay+source_queue_long_backlog,p95_tail,2,2,0,1,2,64,true,1.0
f801e49b6d24ba953ba5,trace_highflow_2p5,2.5,53,50,20,no_fault,p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
f8194d36e9a059afcfd7,trace_highflow_4p0,4.0,3,48,45,no_fault,downstream_pressure+local_queue_pressure,body,3,3,0,1,3,64,true,1.0
f85a033e5c0376549125,trace_fault_delayed,2.5,52,48,29,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,17,17,0,1,17,64,true,1.0
f85d358a55f462ef5c05,trace_highflow_2p5,2.5,1,50,36,no_fault,downstream_pressure,body,9,9,0,1,9,64,true,1.0
f8b2d6c8ef0fcbc31c8f,trace_highflow_4p0,4.0,0,50,0,no_fault,p99_tail,p99_tail,1,1,0,1,1,64,true,1.0
f8c996f83b523eba8787,trace_highflow_4p0,4.0,2,50,8,no_fault,p95_tail,p95_tail,6,6,0,1,6,64,true,1.0
f93917b85bfe7d8be702,trace_fault_delayed,2.5,0,49,32,fault_scenario_inactive_here,downstream_pressure,body,4,4,0,1,4,64,true,1.0
f98e8cdf7eab864184cc,trace_highflow_2p5,2.5,52,50,41,no_fault,downstream_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,4,4,0,1,4,64,true,1.0
f992268d0a172ce9ff08,trace_highflow_4p0,4.0,53,47,27,no_fault,downstream_pressure,body,25,25,0,1,25,64,true,1.0
f99e8ac076568ab8f5c3,trace_highflow_4p0,4.0,52,50,40,no_fault,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,5,5,0,1,5,64,true,1.0
f9d3d57b333e44fed2f9,trace_highflow_4p0,4.0,52,48,40,no_fault,downstream_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,1,1,0,1,1,64,true,1.0
faf4ae2314dac46b6821,trace_fault_delayed,2.5,4,49,22,fault_local_active,local_fault_state,body,1,1,0,1,1,64,true,1.0
faf5a515b6729eecf66b,trace_highflow_2p5,2.5,52,50,32,no_fault,downstream_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,12,12,0,1,12,64,true,1.0
fb67e91c52ef5b443747,trace_fault_delayed,2.5,1,49,27,fault_scenario_inactive_here,downstream_pressure,body,1,1,0,1,1,64,true,1.0
fb9f7b042fc9994bac68,trace_fault_delayed,2.5,52,50,29,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,63,63,0,1,63,64,true,1.0
fcb7e3b7239ce6c50f80,trace_highflow_4p0,4.0,52,49,26,no_fault,source_queue_delay+source_queue_long_backlog,body,5,5,0,1,5,64,true,1.0
fcbfabfae7d7030fe44b,trace_highflow_2p5,2.5,1,50,1,no_fault,p95_tail,p95_tail,8,8,0,1,8,64,true,1.0
fcc0295aeaeda41c20d3,trace_fault_delayed,2.5,52,50,32,fault_scenario_inactive_here,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,2,2,0,1,2,64,true,1.0
fcd0898b897bb413e850,trace_fault_delayed,2.5,4,49,37,fault_scenario_inactive_here,downstream_pressure,body,12,12,0,1,12,64,true,1.0
fd307dd679f951a73894,trace_highflow_4p0,4.0,52,48,31,no_fault,source_queue_delay+source_queue_long_backlog,body,34,34,0,1,34,64,true,1.0
fd36466c5d173ab76c50,trace_highflow_4p0,4.0,0,47,12,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
fd9807b6868c36146c56,trace_highflow_4p0,4.0,5,48,45,no_fault,downstream_pressure,body,10,10,0,1,10,64,true,1.0
fe87f92ff916b6523162,trace_highflow_2p5,2.5,52,49,23,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
fea324d18a5f6aece8f1,trace_fault_delayed,2.5,2,50,2,fault_scenario_inactive_here,p99_tail,p99_tail,4,4,0,1,4,64,true,1.0
feffb02ee88f83e3da12,trace_highflow_4p0,4.0,0,50,11,no_fault,p99_tail,p99_tail,1,1,0,1,1,64,true,1.0
ff4b950cbb45b939fea0,trace_fault_delayed,2.5,0,50,11,fault_scenario_inactive_here,p95_tail,p95_tail,4,4,0,1,4,64,true,1.0
ff6ce5ad4bcb445c080b,trace_highflow_2p5,2.5,52,50,15,no_fault,source_queue_delay+source_queue_long_backlog,body,6,6,0,1,6,64,true,1.0
ff7424bb4d4bfcead288,trace_highflow_4p0,4.0,52,50,44,no_fault,downstream_pressure+local_queue_pressure+p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,6,6,0,1,6,64,true,1.0
