sample_id,scenario,context,task_id,segment_id,decision_index,current_node,goal_node,candidate_next_nodes,teacher_next_node,is_branch_node,is_source_retry,current_time,task_entry_time,deadline_or_std,time_slack,candidate_shortest_time_to_goal,candidate_travel_time,candidate_service_time,candidate_node_type,candidate_fault_status,local_node_time_window_pressure,local_queue_or_occupancy_summary,source_retry_age_seconds,label_type,split,edge_capacity_primary
g4a_move_000602,legacy_offset32_static16,static_fault,45,45:storage_in,0,1,47,[7],7,False,False,11870.81115,11870.81115,24900,13029.18885,"{""7"": 37.2}","{""7"": 4.8}","{""7"": 1.0}","{""7"": 5}","{""7"": false}",0,"{""candidate_node_pressure"": {""7"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000603,legacy_offset32_static16,static_fault,45,45:storage_in,1,7,47,[8],8,False,False,11876.61115,11870.81115,24900,13023.38885,"{""8"": 35.6}","{""8"": 1.6}","{""8"": 1.0}","{""8"": 5}","{""8"": false}",0,"{""candidate_node_pressure"": {""8"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000604,legacy_offset32_static16,static_fault,45,45:storage_in,2,8,47,[11],11,False,False,11879.21115,11870.81115,24900,13020.78885,"{""11"": 32.4}","{""11"": 3.2}","{""11"": 1.0}","{""11"": 4}","{""11"": false}",0,"{""candidate_node_pressure"": {""11"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000605,legacy_offset32_static16,static_fault,45,45:storage_in,3,11,47,"[13, 14]",14,True,False,11883.41115,11870.81115,24900,13016.58885,"{""13"": 21.2, ""14"": 41.6}","{""13"": 11.2, ""14"": 12.8}","{""13"": 1.0, ""14"": 1.0}","{""13"": 5, ""14"": 5}","{""13"": false, ""14"": false}",0,"{""candidate_node_pressure"": {""13"": 0, ""14"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000606,legacy_offset32_static16,static_fault,45,45:storage_in,4,14,47,[46],46,False,False,11897.21115,11870.81115,24900,13002.78885,"{""46"": 40.0}","{""46"": 1.6}","{""46"": 1.0}","{""46"": 4}","{""46"": false}",0,"{""candidate_node_pressure"": {""46"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000607,legacy_offset32_static16,static_fault,45,45:storage_in,5,46,47,"[35, 36]",36,True,False,11899.81115,11870.81115,24900,13000.18885,"{""35"": 4000.0, ""36"": 25.2}","{""35"": 10.8, ""36"": 14.8}","{""35"": 1.0, ""36"": 1.0}","{""35"": 5, ""36"": 4}","{""35"": false, ""36"": false}",0,"{""candidate_node_pressure"": {""35"": 0, ""36"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000608,legacy_offset32_static16,static_fault,45,45:storage_in,6,36,47,"[38, 44]",38,True,False,11915.61115,11870.81115,24900,12984.38885,"{""38"": 12.4, ""44"": 4000.0}","{""38"": 12.8, ""44"": 7.6}","{""38"": 1.0, ""44"": 1.0}","{""38"": 4, ""44"": 5}","{""38"": false, ""44"": false}",0,"{""candidate_node_pressure"": {""38"": 0, ""44"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000609,legacy_offset32_static16,static_fault,45,45:storage_in,7,38,47,"[37, 39]",39,True,False,11929.41115,11870.81115,24900,12970.58885,"{""37"": 4000.0, ""39"": 4.0}","{""37"": 12.8, ""39"": 8.4}","{""37"": 1.0, ""39"": 1.0}","{""37"": 5, ""39"": 4}","{""37"": false, ""39"": false}",0,"{""candidate_node_pressure"": {""37"": 0, ""39"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000610,legacy_offset32_static16,static_fault,45,45:storage_in,8,39,47,"[40, 47]",47,True,False,11938.81115,11870.81115,24900,12961.18885,"{""40"": 67.2, ""47"": 4000.0}","{""40"": 5.6, ""47"": 4.0}","{""40"": 1.0, ""47"": 0.0}","{""40"": 5, ""47"": 2}","{""40"": false, ""47"": false}",0,"{""candidate_node_pressure"": {""40"": 0, ""47"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000611,legacy_offset32_static16,static_fault,46,46:storage_in,0,4,47,[17],17,False,False,11875.94881,11875.94881,23100,11224.05119,"{""17"": 36.8}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""candidate_node_pressure"": {""17"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000612,legacy_offset32_static16,static_fault,46,46:storage_in,1,17,47,[18],18,False,False,11880.54881,11875.94881,23100,11219.45119,"{""18"": 35.2}","{""18"": 1.6}","{""18"": 1.0}","{""18"": 5}","{""18"": false}",0,"{""candidate_node_pressure"": {""18"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000613,legacy_offset32_static16,static_fault,46,46:storage_in,2,18,47,[22],22,False,False,11883.14881,11875.94881,23100,11216.85119,"{""22"": 26.8}","{""22"": 8.4}","{""22"": 1.0}","{""22"": 4}","{""22"": false}",0,"{""candidate_node_pressure"": {""22"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000614,legacy_offset32_static16,static_fault,46,46:storage_in,3,22,47,"[24, 26]",24,True,False,11892.54881,11875.94881,23100,11207.45119,"{""24"": 16.4, ""26"": 48.0}","{""24"": 10.4, ""26"": 6.8}","{""24"": 1.0, ""26"": 1.0}","{""24"": 5, ""26"": 5}","{""24"": false, ""26"": false}",0,"{""candidate_node_pressure"": {""24"": 0, ""26"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000615,legacy_offset32_static16,static_fault,46,46:storage_in,4,24,47,[27],27,False,False,11903.94881,11875.94881,23100,11196.05119,"{""27"": 14.8}","{""27"": 1.6}","{""27"": 1.0}","{""27"": 4}","{""27"": false}",0,"{""candidate_node_pressure"": {""27"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000616,legacy_offset32_static16,static_fault,46,46:storage_in,5,27,47,"[28, 45]",28,True,False,11906.54881,11875.94881,23100,11193.45119,"{""28"": 4.0, ""45"": 4000.0}","{""28"": 10.8, ""45"": 6.4}","{""28"": 1.0, ""45"": 1.0}","{""28"": 4, ""45"": 5}","{""28"": false, ""45"": false}",0,"{""candidate_node_pressure"": {""28"": 0, ""45"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000617,legacy_offset32_static16,static_fault,46,46:storage_in,6,28,47,"[29, 47]",47,True,False,11918.34881,11875.94881,23100,11181.65119,"{""29"": 62.4, ""47"": 4000.0}","{""29"": 5.2, ""47"": 4.0}","{""29"": 1.0, ""47"": 0.0}","{""29"": 5, ""47"": 2}","{""29"": false, ""47"": false}",0,"{""candidate_node_pressure"": {""29"": 0, ""47"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000618,legacy_offset32_static16,static_fault,47,47:storage_in,0,2,47,[9],9,False,False,11878.58781,11878.58781,24600,12721.41219,"{""9"": 40.0}","{""9"": 3.6}","{""9"": 1.0}","{""9"": 4}","{""9"": false}",0,"{""candidate_node_pressure"": {""9"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000619,legacy_offset32_static16,static_fault,47,47:storage_in,1,9,47,"[7, 10]",7,True,False,11883.18781,11878.58781,24600,12716.81219,"{""10"": 57.6, ""7"": 37.2}","{""10"": 8.0, ""7"": 2.8}","{""10"": 1.0, ""7"": 1.0}","{""10"": 5, ""7"": 5}","{""10"": false, ""7"": false}",0,"{""candidate_node_pressure"": {""10"": 0, ""7"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000620,legacy_offset32_static16,static_fault,47,47:storage_in,2,7,47,[8],8,False,False,11886.98781,11878.58781,24600,12713.01219,"{""8"": 35.6}","{""8"": 1.6}","{""8"": 1.0}","{""8"": 5}","{""8"": false}",0,"{""candidate_node_pressure"": {""8"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000621,legacy_offset32_static16,static_fault,47,47:storage_in,3,8,47,[11],11,False,False,11889.58781,11878.58781,24600,12710.41219,"{""11"": 32.4}","{""11"": 3.2}","{""11"": 1.0}","{""11"": 4}","{""11"": false}",0,"{""candidate_node_pressure"": {""11"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000622,legacy_offset32_static16,static_fault,47,47:storage_in,4,11,47,"[13, 14]",13,True,False,11893.78781,11878.58781,24600,12706.21219,"{""13"": 21.2, ""14"": 41.6}","{""13"": 11.2, ""14"": 12.8}","{""13"": 1.0, ""14"": 1.0}","{""13"": 5, ""14"": 5}","{""13"": false, ""14"": false}",0,"{""candidate_node_pressure"": {""13"": 0, ""14"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000623,legacy_offset32_static16,static_fault,47,47:storage_in,5,13,47,[23],23,False,False,11905.98781,11878.58781,24600,12694.01219,"{""23"": 18.0}","{""23"": 3.2}","{""23"": 1.0}","{""23"": 5}","{""23"": false}",0,"{""candidate_node_pressure"": {""23"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000624,legacy_offset32_static16,static_fault,47,47:storage_in,6,23,47,[24],24,False,False,11910.18781,11878.58781,24600,12689.81219,"{""24"": 16.4}","{""24"": 1.6}","{""24"": 1.0}","{""24"": 5}","{""24"": false}",0,"{""candidate_node_pressure"": {""24"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000625,legacy_offset32_static16,static_fault,47,47:storage_in,7,24,47,[27],27,False,False,11912.78781,11878.58781,24600,12687.21219,"{""27"": 14.8}","{""27"": 1.6}","{""27"": 1.0}","{""27"": 4}","{""27"": false}",0,"{""candidate_node_pressure"": {""27"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000626,legacy_offset32_static16,static_fault,47,47:storage_in,8,27,47,"[28, 45]",28,True,False,11915.38781,11878.58781,24600,12684.61219,"{""28"": 4.0, ""45"": 4000.0}","{""28"": 10.8, ""45"": 6.4}","{""28"": 1.0, ""45"": 1.0}","{""28"": 4, ""45"": 5}","{""28"": false, ""45"": false}",0,"{""candidate_node_pressure"": {""28"": 0, ""45"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000627,legacy_offset32_static16,static_fault,47,47:storage_in,9,28,47,"[29, 47]",47,True,False,11927.18781,11878.58781,24600,12672.81219,"{""29"": 62.4, ""47"": 4000.0}","{""29"": 5.2, ""47"": 4.0}","{""29"": 1.0, ""47"": 0.0}","{""29"": 5, ""47"": 2}","{""29"": false, ""47"": false}",0,"{""candidate_node_pressure"": {""29"": 0, ""47"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000628,legacy_offset64_merge32,merge_window,64,64:storage_in,0,3,47,[16],16,False,False,12474.63977,12474.63977,24600,12125.36023,"{""16"": 40.4}","{""16"": 1.6}","{""16"": 1.0}","{""16"": 4}","{""16"": false}",0,"{""candidate_node_pressure"": {""16"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000629,legacy_offset64_merge32,merge_window,64,64:storage_in,1,16,47,"[17, 21]",17,True,False,12477.23977,12474.63977,24600,12122.76023,"{""17"": 36.8, ""21"": 22.8}","{""17"": 3.6, ""21"": 22.8}","{""17"": 1.0, ""21"": 1.0}","{""17"": 5, ""21"": 5}","{""17"": false, ""21"": false}",0,"{""candidate_node_pressure"": {""17"": 0, ""21"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000630,legacy_offset64_merge32,merge_window,64,64:storage_in,2,17,47,[18],18,False,False,12481.83977,12474.63977,24600,12118.16023,"{""18"": 35.2}","{""18"": 1.6}","{""18"": 1.0}","{""18"": 5}","{""18"": false}",0,"{""candidate_node_pressure"": {""18"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000631,legacy_offset64_merge32,merge_window,64,64:storage_in,3,18,47,[22],22,False,False,12484.43977,12474.63977,24600,12115.56023,"{""22"": 26.8}","{""22"": 8.4}","{""22"": 1.0}","{""22"": 4}","{""22"": false}",0,"{""candidate_node_pressure"": {""22"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000632,legacy_offset64_merge32,merge_window,64,64:storage_in,4,22,47,"[24, 26]",24,True,False,12493.83977,12474.63977,24600,12106.16023,"{""24"": 16.4, ""26"": 48.0}","{""24"": 10.4, ""26"": 6.8}","{""24"": 1.0, ""26"": 1.0}","{""24"": 5, ""26"": 5}","{""24"": false, ""26"": false}",0,"{""candidate_node_pressure"": {""24"": 0, ""26"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000633,legacy_offset64_merge32,merge_window,64,64:storage_in,5,24,47,[27],27,False,False,12505.23977,12474.63977,24600,12094.76023,"{""27"": 14.8}","{""27"": 1.6}","{""27"": 1.0}","{""27"": 4}","{""27"": false}",0,"{""candidate_node_pressure"": {""27"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000634,legacy_offset64_merge32,merge_window,64,64:storage_in,6,27,47,"[28, 45]",28,True,False,12507.83977,12474.63977,24600,12092.16023,"{""28"": 4.0, ""45"": 4000.0}","{""28"": 10.8, ""45"": 6.4}","{""28"": 1.0, ""45"": 1.0}","{""28"": 4, ""45"": 5}","{""28"": false, ""45"": false}",0,"{""candidate_node_pressure"": {""28"": 0, ""45"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000635,legacy_offset64_merge32,merge_window,64,64:storage_in,7,28,47,"[29, 47]",47,True,False,12519.63977,12474.63977,24600,12080.36023,"{""29"": 62.4, ""47"": 4000.0}","{""29"": 5.2, ""47"": 4.0}","{""29"": 1.0, ""47"": 0.0}","{""29"": 5, ""47"": 2}","{""29"": false, ""47"": false}",0,"{""candidate_node_pressure"": {""29"": 0, ""47"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000636,legacy_offset64_merge32,merge_window,65,65:storage_in,0,0,47,[6],6,False,False,12475.93777,12475.93777,24900,12424.06223,"{""6"": 35.2}","{""6"": 3.2}","{""6"": 1.0}","{""6"": 4}","{""6"": false}",0,"{""candidate_node_pressure"": {""6"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000637,legacy_offset64_merge32,merge_window,65,65:storage_in,1,6,47,"[8, 12]",12,True,False,12480.13777,12475.93777,24900,12419.86223,"{""12"": 25.2, ""8"": 35.6}","{""12"": 10.0, ""8"": 2.8}","{""12"": 1.0, ""8"": 1.0}","{""12"": 5, ""8"": 5}","{""12"": false, ""8"": false}",0,"{""candidate_node_pressure"": {""12"": 0, ""8"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000638,legacy_offset64_merge32,merge_window,65,65:storage_in,2,12,47,[13],13,False,False,12491.13777,12475.93777,24900,12408.86223,"{""13"": 21.2}","{""13"": 4.0}","{""13"": 1.0}","{""13"": 5}","{""13"": false}",0,"{""candidate_node_pressure"": {""13"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000639,legacy_offset64_merge32,merge_window,65,65:storage_in,3,13,47,[23],23,False,False,12496.13777,12475.93777,24900,12403.86223,"{""23"": 18.0}","{""23"": 3.2}","{""23"": 1.0}","{""23"": 5}","{""23"": false}",0,"{""candidate_node_pressure"": {""23"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000640,legacy_offset64_merge32,merge_window,65,65:storage_in,4,23,47,[24],24,False,False,12500.33777,12475.93777,24900,12399.66223,"{""24"": 16.4}","{""24"": 1.6}","{""24"": 1.0}","{""24"": 5}","{""24"": false}",0,"{""candidate_node_pressure"": {""24"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000641,legacy_offset64_merge32,merge_window,65,65:storage_in,5,24,47,[27],27,False,False,12502.93777,12475.93777,24900,12397.06223,"{""27"": 14.8}","{""27"": 1.6}","{""27"": 1.0}","{""27"": 4}","{""27"": false}",0,"{""candidate_node_pressure"": {""27"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000642,legacy_offset64_merge32,merge_window,65,65:storage_in,6,27,47,"[28, 45]",28,True,False,12505.53777,12475.93777,24900,12394.46223,"{""28"": 4.0, ""45"": 4000.0}","{""28"": 10.8, ""45"": 6.4}","{""28"": 1.0, ""45"": 1.0}","{""28"": 4, ""45"": 5}","{""28"": false, ""45"": false}",0,"{""candidate_node_pressure"": {""28"": 0, ""45"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000643,legacy_offset64_merge32,merge_window,65,65:storage_in,7,28,47,"[29, 47]",47,True,False,12517.33777,12475.93777,24900,12382.66223,"{""29"": 62.4, ""47"": 4000.0}","{""29"": 5.2, ""47"": 4.0}","{""29"": 1.0, ""47"": 0.0}","{""29"": 5, ""47"": 2}","{""29"": false, ""47"": false}",0,"{""candidate_node_pressure"": {""29"": 0, ""47"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000644,legacy_offset64_merge32,merge_window,66,66:storage_in,0,4,47,[17],17,False,False,12478.58782,12477.43655,25800,13321.41218,"{""17"": 36.8}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""candidate_node_pressure"": {""17"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000645,legacy_offset64_merge32,merge_window,66,66:storage_in,1,17,47,[18],18,False,False,12483.18782,12477.43655,25800,13316.81218,"{""18"": 35.2}","{""18"": 1.6}","{""18"": 1.0}","{""18"": 5}","{""18"": false}",0,"{""candidate_node_pressure"": {""18"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000646,legacy_offset64_merge32,merge_window,66,66:storage_in,2,18,47,[22],22,False,False,12485.78782,12477.43655,25800,13314.21218,"{""22"": 26.8}","{""22"": 8.4}","{""22"": 1.0}","{""22"": 4}","{""22"": false}",0,"{""candidate_node_pressure"": {""22"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000647,legacy_offset64_merge32,merge_window,66,66:storage_in,3,22,47,"[24, 26]",24,True,False,12495.18782,12477.43655,25800,13304.81218,"{""24"": 16.4, ""26"": 48.0}","{""24"": 10.4, ""26"": 6.8}","{""24"": 1.0, ""26"": 1.0}","{""24"": 5, ""26"": 5}","{""24"": false, ""26"": false}",0,"{""candidate_node_pressure"": {""24"": 0, ""26"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000648,legacy_offset64_merge32,merge_window,66,66:storage_in,4,24,47,[27],27,False,False,12506.58782,12477.43655,25800,13293.41218,"{""27"": 14.8}","{""27"": 1.6}","{""27"": 1.0}","{""27"": 4}","{""27"": false}",0,"{""candidate_node_pressure"": {""27"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000649,legacy_offset64_merge32,merge_window,66,66:storage_in,5,27,47,"[28, 45]",28,True,False,12509.18782,12477.43655,25800,13290.81218,"{""28"": 4.0, ""45"": 4000.0}","{""28"": 10.8, ""45"": 6.4}","{""28"": 1.0, ""45"": 1.0}","{""28"": 4, ""45"": 5}","{""28"": false, ""45"": false}",0,"{""candidate_node_pressure"": {""28"": 0, ""45"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000650,legacy_offset64_merge32,merge_window,66,66:storage_in,6,28,47,"[29, 47]",47,True,False,12520.98782,12477.43655,25800,13279.01218,"{""29"": 62.4, ""47"": 4000.0}","{""29"": 5.2, ""47"": 4.0}","{""29"": 1.0, ""47"": 0.0}","{""29"": 5, ""47"": 2}","{""29"": false, ""47"": false}",0,"{""candidate_node_pressure"": {""29"": 0, ""47"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000651,legacy_offset64_merge32,merge_window,67,67:storage_in,0,1,47,[7],7,False,False,12478.58782,12478.58782,26400,13921.41218,"{""7"": 37.2}","{""7"": 4.8}","{""7"": 1.0}","{""7"": 5}","{""7"": false}",0,"{""candidate_node_pressure"": {""7"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000652,legacy_offset64_merge32,merge_window,67,67:storage_in,1,7,47,[8],8,False,False,12484.38782,12478.58782,26400,13915.61218,"{""8"": 35.6}","{""8"": 1.6}","{""8"": 1.0}","{""8"": 5}","{""8"": false}",0,"{""candidate_node_pressure"": {""8"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000653,legacy_offset64_merge32,merge_window,67,67:storage_in,2,8,47,[11],11,False,False,12486.98782,12478.58782,26400,13913.01218,"{""11"": 32.4}","{""11"": 3.2}","{""11"": 1.0}","{""11"": 4}","{""11"": false}",0,"{""candidate_node_pressure"": {""11"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000654,legacy_offset64_merge32,merge_window,67,67:storage_in,3,11,47,"[13, 14]",13,True,False,12491.18782,12478.58782,26400,13908.81218,"{""13"": 21.2, ""14"": 41.6}","{""13"": 11.2, ""14"": 12.8}","{""13"": 1.0, ""14"": 1.0}","{""13"": 5, ""14"": 5}","{""13"": false, ""14"": false}",0,"{""candidate_node_pressure"": {""13"": 0, ""14"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000655,legacy_offset64_merge32,merge_window,67,67:storage_in,4,13,47,[23],23,False,False,12503.38782,12478.58782,26400,13896.61218,"{""23"": 18.0}","{""23"": 3.2}","{""23"": 1.0}","{""23"": 5}","{""23"": false}",0,"{""candidate_node_pressure"": {""23"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000656,legacy_offset64_merge32,merge_window,67,67:storage_in,5,23,47,[24],24,False,False,12507.58782,12478.58782,26400,13892.41218,"{""24"": 16.4}","{""24"": 1.6}","{""24"": 1.0}","{""24"": 5}","{""24"": false}",0,"{""candidate_node_pressure"": {""24"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000657,legacy_offset64_merge32,merge_window,67,67:storage_in,6,24,47,[27],27,False,False,12510.18782,12478.58782,26400,13889.81218,"{""27"": 14.8}","{""27"": 1.6}","{""27"": 1.0}","{""27"": 4}","{""27"": false}",0,"{""candidate_node_pressure"": {""27"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,val,False
