task_id,segment_id,start_node,entry_time,java_release_time,output_start_time,output_tth,finish_time_if_reconstructable,tth_if_entry_denominator,tth_if_release_denominator,closest_denominator,confidence
20515,20515:storage_in,53,58442.6992,58442,58445,47,58492,49.3008,50,original_entry_time_tth,medium
20515,20515:storage_out,52,61800,61845,61939,197,62136,336,291,java_release_time_tth,medium
20516,20516:storage_in,53,58444.28134,58444,58447,47,58494,49.71866,50,original_entry_time_tth,medium
20516,20516:storage_out,52,61500,61617,61678,213,61891,391,274,java_release_time_tth,medium
20517,20517:storage_in,53,58447.58807,58447,58449,47,58496,48.41193,49,original_entry_time_tth,medium
20517,20517:storage_out,52,61800,61846,61940,222,62162,362,316,java_release_time_tth,medium
20518,20518:storage_in,1,58458.89498,58458,58458,50,58508,49.10502,50,java_release_time_tth,high
20518,20518:storage_out,52,67800,67807,67809,185,67994,194,187,java_release_time_tth,medium
20519,20519:storage_in,53,58476.00578,58476,58476,47,58523,46.99422,47,java_release_time_tth,high
20519,20519:storage_out,52,61500,61618,61681,235,61916,416,298,java_release_time_tth,medium
20520,20520:storage_in,53,58478.67246,58478,58478,47,58525,46.32754,47,java_release_time_tth,high
20520,20520:storage_out,52,61500,61619,61683,146,61829,329,210,java_release_time_tth,medium
20521,20521:storage_in,2,58481.15399,58481,58481,53,58534,52.84601,53,java_release_time_tth,high
20521,20521:storage_out,52,62700,62743,62758,210,62968,268,225,java_release_time_tth,medium
20522,20522:storage_in,53,58481.50698,58481,58481,47,58528,46.49302,47,java_release_time_tth,high
20522,20522:storage_out,52,61500,61620,61684,171,61855,355,235,java_release_time_tth,medium
20523,20523:storage_in,53,58489.53613,58489,58489,47,58536,46.46387,47,java_release_time_tth,high
20523,20523:storage_out,52,61500,61621,61685,250,61935,435,314,java_release_time_tth,medium
20524,20524:storage_in,53,58489.56245,58490,58491,47,58538,48.43755,48,java_release_time_tth,medium
20524,20524:storage_out,52,61500,61622,61686,199,61885,385,263,java_release_time_tth,medium
20525,20525:storage_in,53,58532.02245,58532,58532,47,58579,46.97755,47,java_release_time_tth,high
20525,20525:storage_out,52,61500,61623,61688,210,61898,398,275,java_release_time_tth,medium
20526,20526:storage_in,53,58540.02247,58540,58540,47,58587,46.97753,47,java_release_time_tth,high
20526,20526:storage_out,52,61800,61847,61941,146,62087,287,240,java_release_time_tth,medium
20527,20527:storage_in,53,58580.25744,58580,58580,47,58627,46.74256,47,java_release_time_tth,high
20527,20527:storage_out,52,61800,61848,61942,222,62164,364,316,java_release_time_tth,medium
20528,20528:storage_in,53,58588.19111,58588,58588,47,58635,46.80889,47,java_release_time_tth,high
20528,20528:storage_out,52,64800,64818,64821,210,65031,231,213,java_release_time_tth,medium
20529,20529:storage_in,53,58595.31867,58595,58595,73,58668,72.68133,73,java_release_time_tth,high
20529,20529:storage_out,52,62700,62744,62760,210,62970,270,226,java_release_time_tth,medium
20530,20530:storage_in,53,58605.98516,58605,58605,47,58652,46.01484,47,java_release_time_tth,high
20530,20530:storage_out,52,61200,61262,61306,213,61519,319,257,java_release_time_tth,medium
20531,20531:direct,53,58608.65175,58608,58608,202,58810,201.34825,202,java_release_time_tth,high
20532,20532:storage_in,53,58611.31857,58611,58611,73,58684,72.68143,73,java_release_time_tth,high
20532,20532:storage_out,52,62700,62745,62762,210,62972,272,227,java_release_time_tth,medium
20533,20533:storage_in,53,58628.83811,58628,58628,47,58675,46.16189,47,java_release_time_tth,high
20533,20533:storage_out,52,61200,61263,61308,222,61530,330,267,java_release_time_tth,medium
20534,20534:direct,5,58632.45499,58632,58632,194,58826,193.54501,194,java_release_time_tth,high
20535,20535:direct,3,58637.79454,58637,58637,192,58829,191.20546,192,java_release_time_tth,high
20536,20536:storage_in,53,58638.89579,58638,58638,73,58711,72.10421,73,java_release_time_tth,high
20536,20536:storage_out,52,61500,61624,61690,213,61903,403,279,java_release_time_tth,medium
20537,20537:storage_in,4,58641.52213,58641,58641,47,58688,46.47787,47,java_release_time_tth,high
20537,20537:storage_out,52,63300,63350,63357,275,63632,332,282,java_release_time_tth,medium
20538,20538:storage_in,0,58642.74712,58642,58642,72,58714,71.25288,72,java_release_time_tth,high
20538,20538:storage_out,52,62700,62746,62764,171,62935,235,189,java_release_time_tth,medium
20539,20539:storage_in,4,58643.05371,58643,58643,80,58723,79.94629,80,java_release_time_tth,high
20539,20539:storage_out,52,68400,68405,68405,171,68576,176,171,java_release_time_tth,high
20540,20540:storage_in,1,58645.04582,58645,58645,50,58695,49.95418,50,java_release_time_tth,high
20540,20540:storage_out,52,62700,62747,62766,171,62937,237,190,java_release_time_tth,medium
20541,20541:direct,5,58646.74504,58646,58646,218,58864,217.25496,218,java_release_time_tth,high
20542,20542:storage_in,2,58647.53652,58647,58647,53,58700,52.46348,53,java_release_time_tth,high
20542,20542:storage_out,52,62700,62748,62768,171,62939,239,191,java_release_time_tth,medium
20543,20543:storage_in,53,58647.73604,58647,58647,47,58694,46.26396,47,java_release_time_tth,high
20543,20543:storage_out,52,63000,63011,63016,146,63162,162,151,java_release_time_tth,medium
20544,20544:storage_in,53,58649.33036,58649,58650,47,58697,47.66964,48,original_entry_time_tth,medium
20544,20544:storage_out,52,61800,61849,61944,200,62144,344,295,java_release_time_tth,medium
20545,20545:storage_in,3,58649.57551,58649,58649,54,58703,53.42449,54,java_release_time_tth,high
20545,20545:storage_out,52,63300,63351,63358,250,63608,308,257,java_release_time_tth,medium
20546,20546:direct,5,58650.84182,58650,58650,275,58925,274.15818,275,java_release_time_tth,high
20547,20547:storage_in,4,58652.24226,58652,58652,47,58699,46.75774,47,java_release_time_tth,high
20547,20547:storage_out,52,62700,62749,62770,171,62941,241,192,java_release_time_tth,medium
20548,20548:storage_in,0,58652.54217,58652,58652,72,58724,71.45783,72,java_release_time_tth,high
20548,20548:storage_out,52,62100,62132,62134,210,62344,244,212,java_release_time_tth,medium
20549,20549:direct,3,58653.50843,58653,58653,225,58878,224.49157,225,java_release_time_tth,high
20550,20550:storage_in,5,58653.72656,58653,58653,77,58730,76.27344,77,java_release_time_tth,high
20550,20550:storage_out,52,61800,61850,61946,222,62168,368,318,java_release_time_tth,medium
20551,20551:storage_in,5,58654.96656,58654,58655,46,58701,46.03344,47,original_entry_time_tth,medium
20551,20551:storage_out,52,61500,61625,61692,199,61891,391,266,java_release_time_tth,medium
20552,20552:direct,1,58655.19217,58655,58655,202,58857,201.80783,202,java_release_time_tth,high
20553,20553:storage_in,53,58655.47071,58655,58657,47,58704,48.52929,49,original_entry_time_tth,medium
20553,20553:storage_out,52,62700,62750,62772,171,62943,243,193,java_release_time_tth,medium
20554,20554:direct,4,58656.27747,58656,58656,276,58932,275.72253,276,java_release_time_tth,high
20555,20555:storage_in,0,58656.41182,58656,58662,46,58708,51.58818,52,original_entry_time_tth,medium
20555,20555:storage_out,52,61200,61264,61311,185,61496,296,232,java_release_time_tth,medium
20556,20556:storage_in,3,58657.41176,58657,58657,54,58711,53.58824,54,java_release_time_tth,high
20556,20556:storage_out,52,67500,67508,67508,146,67654,154,146,java_release_time_tth,high
20557,20557:storage_in,2,58658.04412,58658,58658,75,58733,74.95588,75,java_release_time_tth,high
20557,20557:storage_out,52,62700,62751,62774,171,62945,245,194,java_release_time_tth,medium
20558,20558:storage_in,53,58658.13762,58658,58659,73,58732,73.86238,74,original_entry_time_tth,medium
20558,20558:storage_out,52,62700,62752,62775,146,62921,221,169,java_release_time_tth,medium
20559,20559:direct,5,58658.94419,58658,58658,275,58933,274.05581,275,java_release_time_tth,high
20560,20560:storage_in,3,58659.01831,58659,58659,54,58713,53.98169,54,java_release_time_tth,high
20560,20560:storage_out,52,61800,61851,61947,146,62093,293,242,java_release_time_tth,medium
20561,20561:storage_in,4,58660.07837,58660,58660,80,58740,79.92163,80,java_release_time_tth,high
20561,20561:storage_out,52,62100,62133,62136,199,62335,235,202,java_release_time_tth,medium
20562,20562:storage_in,0,58660.54217,58660,58676,46,58722,61.45783,62,original_entry_time_tth,medium
20562,20562:storage_out,52,62700,62753,62776,171,62947,247,194,java_release_time_tth,medium
20563,20563:storage_in,4,58661.78833,58661,58662,47,58709,47.21167,48,original_entry_time_tth,medium
20563,20563:storage_out,52,69600,69600,69600,146,69746,146,146,ambiguous_equal,tie
20564,20564:storage_in,1,58663.19212,58663,58664,50,58714,50.80788,51,original_entry_time_tth,medium
20564,20564:storage_out,52,67500,67509,67509,171,67680,180,171,java_release_time_tth,high
20565,20565:direct,3,58664.14719,58664,58664,225,58889,224.85281,225,java_release_time_tth,high
20566,20566:storage_in,1,58664.30011,58664,58666,50,58716,51.69989,52,original_entry_time_tth,medium
20566,20566:storage_out,52,62100,62134,62138,210,62348,248,214,java_release_time_tth,medium
20567,20567:storage_in,5,58664.35164,58664,58664,79,58743,78.64836,79,java_release_time_tth,high
20567,20567:storage_out,52,61800,61852,61948,222,62170,370,318,java_release_time_tth,medium
20568,20568:storage_in,2,58665.87545,58665,58666,53,58719,53.12455,54,original_entry_time_tth,medium
20568,20568:storage_out,52,62700,62754,62778,171,62949,249,195,java_release_time_tth,medium
20569,20569:storage_in,4,58666.84171,58666,58666,80,58746,79.15829,80,java_release_time_tth,high
20569,20569:storage_out,52,62100,62135,62140,199,62339,239,204,java_release_time_tth,medium
20570,20570:storage_in,3,58667.01836,58667,58667,54,58721,53.98164,54,java_release_time_tth,high
20570,20570:storage_out,52,61800,61853,61950,222,62172,372,319,java_release_time_tth,medium
20571,20571:storage_in,53,58668.80392,58668,58668,73,58741,72.19608,73,java_release_time_tth,high
20571,20571:storage_out,52,63300,63352,63359,275,63634,334,282,java_release_time_tth,medium
20572,20572:storage_in,5,58669.61085,58669,58669,79,58748,78.38915,79,java_release_time_tth,high
20572,20572:storage_out,52,62100,62136,62141,250,62391,291,255,java_release_time_tth,medium
20573,20573:direct,2,58671.59715,58671,58671,235,58906,234.40285,235,java_release_time_tth,high
20574,20574:direct,3,58672.27746,58672,58672,225,58897,224.72254,225,java_release_time_tth,high
20575,20575:direct,5,58673.52223,58673,58673,194,58867,193.47777,194,java_release_time_tth,high
20576,20576:direct,0,58674.07869,58674,58683,232,58915,240.92131,241,original_entry_time_tth,medium
20577,20577:storage_in,1,58674.75918,58674,58677,50,58727,52.24082,53,original_entry_time_tth,medium
20577,20577:storage_out,52,67800,67808,67810,210,68020,220,212,java_release_time_tth,medium
20578,20578:storage_in,4,58674.84189,58674,58674,80,58754,79.15811,80,java_release_time_tth,high
20578,20578:storage_out,52,62100,62137,62142,199,62341,241,204,java_release_time_tth,medium
20579,20579:storage_in,3,58676.24235,58676,58676,54,58730,53.75765,54,java_release_time_tth,high
20579,20579:storage_out,52,61800,61854,61952,197,62149,349,295,java_release_time_tth,medium
20580,20580:direct,1,58676.96849,58676,58679,202,58881,204.03151,205,original_entry_time_tth,medium
20581,20581:storage_in,5,58677.61509,58677,58677,79,58756,78.38491,79,java_release_time_tth,high
20581,20581:storage_out,52,64200,64208,64210,199,64409,209,201,java_release_time_tth,medium
20582,20582:direct,2,58678.25384,58678,58678,235,58913,234.74616,235,java_release_time_tth,high
20583,20583:storage_in,4,58678.90896,58678,58678,80,58758,79.09104,80,java_release_time_tth,high
20583,20583:storage_out,52,62400,62440,62454,222,62676,276,236,java_release_time_tth,medium
20584,20584:storage_in,0,58681.77262,58681,58687,50,58737,55.22738,56,original_entry_time_tth,medium
20584,20584:storage_out,52,61500,61626,61694,235,61929,429,303,java_release_time_tth,medium
20585,20585:direct,2,58682.30182,58682,58682,207,58889,206.69818,207,java_release_time_tth,high
20586,20586:storage_in,3,58682.84171,58682,58682,54,58736,53.15829,54,java_release_time_tth,high
20586,20586:storage_out,52,62100,62138,62143,250,62393,293,255,java_release_time_tth,medium
20587,20587:direct,0,58684.7545,58684,58694,232,58926,241.2455,242,original_entry_time_tth,medium
20588,20588:storage_in,1,58685.16573,58685,58688,50,58738,52.83427,53,original_entry_time_tth,medium
20588,20588:storage_out,52,61200,61265,61313,210,61523,323,258,java_release_time_tth,medium
20589,20589:storage_in,4,58685.4804,58685,58685,80,58765,79.5196,80,java_release_time_tth,high
20589,20589:storage_out,52,63900,63924,63924,250,64174,274,250,java_release_time_tth,high
20590,20590:direct,4,58685.79446,58686,58687,196,58883,197.20554,197,java_release_time_tth,medium
20591,20591:storage_in,2,58688.13262,58688,58688,53,58741,52.86738,53,java_release_time_tth,high
20591,20591:storage_out,52,62400,62441,62456,210,62666,266,225,java_release_time_tth,medium
20592,20592:storage_in,1,58690.07875,58690,58692,50,58742,51.92125,52,original_entry_time_tth,medium
20592,20592:storage_out,52,62100,62139,62144,210,62354,254,215,java_release_time_tth,medium
20593,20593:direct,0,58691.55928,58691,58697,232,58929,237.44072,238,original_entry_time_tth,medium
20594,20594:direct,2,58692.93048,58692,58692,207,58899,206.06952,207,java_release_time_tth,high
20595,20595:direct,1,58694.9524,58694,58695,232,58927,232.0476,233,original_entry_time_tth,medium
20596,20596:storage_in,0,58695.59716,58695,58699,50,58749,53.40284,54,original_entry_time_tth,medium
20596,20596:storage_out,52,62100,62140,62146,210,62356,256,216,java_release_time_tth,medium
20597,20597:direct,5,58696.3224,58696,58696,194,58890,193.6776,194,java_release_time_tth,high
20598,20598:storage_in,2,58700.83651,58700,58700,53,58753,52.16349,53,java_release_time_tth,high
20598,20598:storage_out,52,61500,61627,61696,213,61909,409,282,java_release_time_tth,medium
20599,20599:storage_in,53,58702.67245,58702,58702,73,58775,72.32755,73,java_release_time_tth,high
20599,20599:storage_out,52,64800,64819,64822,185,65007,207,188,java_release_time_tth,medium
20600,20600:direct,5,58702.85547,58702,58702,275,58977,274.14453,275,java_release_time_tth,high
20601,20601:direct,5,58704.14721,58704,58704,218,58922,217.85279,218,java_release_time_tth,high
20602,20602:storage_in,0,58705.30681,58705,58705,72,58777,71.69319,72,java_release_time_tth,high
20602,20602:storage_out,52,62700,62755,62780,210,62990,290,235,java_release_time_tth,medium
20603,20603:direct,3,58707.01841,58707,58707,196,58903,195.98159,196,java_release_time_tth,high
20604,20604:storage_in,1,58708.74969,58708,58708,50,58758,49.25031,50,java_release_time_tth,high
20604,20604:storage_out,52,62700,62756,62782,210,62992,292,236,java_release_time_tth,medium
20605,20605:storage_in,3,58709.61501,58709,58709,54,58763,53.38499,54,java_release_time_tth,high
20605,20605:storage_out,52,67200,67204,67205,251,67456,256,252,java_release_time_tth,medium
20606,20606:direct,4,58709.78833,58709,58709,189,58898,188.21167,189,java_release_time_tth,high
20607,20607:direct,4,58712.14716,58712,58712,276,58988,275.85284,276,java_release_time_tth,high
20608,20608:direct,2,58713.50027,58713,58713,204,58917,203.49973,204,java_release_time_tth,high
20609,20609:storage_in,0,58713.8755,58713,58713,72,58785,71.1245,72,java_release_time_tth,high
20609,20609:storage_out,52,61200,61266,61314,185,61499,299,233,java_release_time_tth,medium
20610,20610:storage_in,5,58714.94835,58714,58714,79,58793,78.05165,79,java_release_time_tth,high
20610,20610:storage_out,52,66000,66006,66009,277,66286,286,280,java_release_time_tth,medium
20611,20611:storage_in,1,58716.71083,58716,58717,50,58767,50.28917,51,original_entry_time_tth,medium
20611,20611:storage_out,52,61500,61628,61698,213,61911,411,283,java_release_time_tth,medium
20612,20612:storage_in,3,58717.61083,58717,58717,54,58771,53.38917,54,java_release_time_tth,high
20612,20612:storage_out,52,63300,63353,63360,250,63610,310,257,java_release_time_tth,medium
20613,20613:direct,5,58717.65586,58717,58717,194,58911,193.34414,194,java_release_time_tth,high
20614,20614:storage_in,3,58718.9089,58718,58719,54,58773,54.0911,55,original_entry_time_tth,medium
20614,20614:storage_out,52,62700,62757,62784,171,62955,255,198,java_release_time_tth,medium
