task_id,original_project_tth,noastar_tth,delta_seconds,start,goal,leg,early_bag_split,source_node,goal_node,noastar_path,reference_flat_result_path_if_available,model_decisions,fallback_calls,wait_seconds,loop_count,source_retry,top_delay_reason
18905,204,204,0,2,50,direct,False,2,50,"[[2, 9, 7, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,3,0,0,0,no_slower_or_faster
18906,221,241.200032,20.200032,1,49,storage_in|storage_out,True,1|52,47|49,"[[1, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 40, 41, 42, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,13,4,21.000032,0,1,source_retry
18907,232,202.066671,-29.933329,0,50,direct,False,0,50,"[[0, 6, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,5,3,1.066671,0,0,no_slower_or_faster
18908,199,244.800033,45.800033,2,49,storage_in|storage_out,True,2|52,47|49,"[[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,12,4,46.800033,0,1,source_retry
18909,260,242.730318,-17.269682,1,50,storage_in|storage_out,True,1|52,47|50,"[[1, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 33, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,13,3,8.330318,0,1,no_slower_or_faster
18910,250,239.035315,-10.964685,0,49,storage_in|storage_out,True,0|52,47|49,"[[0, 6, 12, 13, 23, 24, 27, 28, 47], [52, 40, 41, 42, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,12,4,23.435315,0,1,no_slower_or_faster
18911,279,256.600013,-22.399987,4,48,storage_in|storage_out,True,4|52,47|48,"[[4, 17, 18, 22, 24, 27, 28, 47], [52, 40, 41, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,8,3,12.000013,0,1,no_slower_or_faster
18912,323,309.594255,-13.405745,53,48,storage_in|storage_out,True,53|52,47|48,"[[53, 20, 21, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 33, 34, 12, 13, 23, 24, 27, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,17,3,12.794255,0,1,no_slower_or_faster
18913,263,246.000009,-16.999991,2,50,storage_in|storage_out,True,2|52,47|50,"[[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 33, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,13,4,9.000009,0,1,no_slower_or_faster
18914,278,260.368607,-17.631393,5,48,storage_in|storage_out,True,5|52,47|48,"[[5, 19, 18, 22, 24, 27, 28, 47], [52, 40, 41, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,7,4,16.568607,0,1,no_slower_or_faster
18915,196,207.169371,11.169371,1,49,storage_in|storage_out,True,1|52,47|49,"[[1, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,12,3,11.769371,0,1,source_retry
18916,225,223.378072,-1.621928,3,48,direct,False,3,48,"[[3, 16, 17, 18, 22, 24, 27, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,2,2.778072,0,0,no_slower_or_faster
18917,254,285.576771,31.576771,3,49,storage_in|storage_out,True,3|52,47|49,"[[3, 16, 17, 18, 22, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,4,91.176771,0,1,source_retry
18918,263,243.235158,-19.764842,0,50,storage_in|storage_out,True,0|52,47|50,"[[0, 6, 12, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 33, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,12,3,13.435158,0,1,no_slower_or_faster
18919,300,300.200052,0.200052,2,49,storage_in|storage_out,True,2|52,47|49,"[[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 40, 41, 42, 25, 26, 43, 15, 14, 46, 36, 38, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,18,5,48.000052,0,1,source_retry
18920,276,224.405371,-51.594629,4,48,direct,False,4,48,"[[4, 17, 18, 22, 24, 27, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,1,6.405371,0,0,no_slower_or_faster
18921,251,210.823105,-40.176895,4,49,storage_in|storage_out,True,4|52,47|49,"[[4, 17, 18, 22, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,3,19.023105,0,1,no_slower_or_faster
18922,223,247.576868,24.576868,5,49,storage_in|storage_out,True,5|52,47|49,"[[5, 19, 18, 22, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,9,4,56.576868,0,1,source_retry
18923,243,289.133353,46.133353,0,49,storage_in|storage_out,True,0|52,47|49,"[[0, 6, 12, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,11,3,98.333353,0,1,source_retry
18924,258,248.647015,-9.352985,1,50,storage_in|storage_out,True,1|52,47|50,"[[1, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 33, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,13,3,14.247015,0,1,no_slower_or_faster
18925,275,226.738496,-48.261504,5,48,direct,False,5,48,"[[5, 19, 18, 22, 24, 27, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,5,2,9.538496,0,0,no_slower_or_faster
18926,225,221.485688,-3.514312,3,49,storage_in|storage_out,True,3|52,47|49,"[[3, 16, 17, 18, 22, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,4,27.085688,0,1,no_slower_or_faster
18927,266,316.480341,50.480341,2,50,storage_in|storage_out,True,2|52,47|50,"[[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 40, 41, 42, 25, 26, 43, 15, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,17,5,51.280341,0,1,source_retry
18928,302,290.407419,-11.592581,4,49,storage_in|storage_out,True,4|52,47|49,"[[4, 17, 18, 22, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,3,98.607419,0,1,no_slower_or_faster
18929,223,304.671884,81.671884,5,49,storage_in|storage_out,True,5|52,47|49,"[[5, 19, 18, 22, 24, 27, 28, 47], [52, 40, 41, 42, 25, 26, 43, 15, 14, 46, 36, 38, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,15,5,59.471884,0,1,source_retry
18930,260,264.555782,4.555782,0,50,storage_in|storage_out,True,0|52,47|50,"[[0, 6, 12, 13, 23, 24, 27, 28, 47], [52, 40, 41, 42, 30, 31, 32, 33, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,13,4,9.955782,0,1,source_retry
18931,250,249.630198,-0.369802,5,49,storage_in|storage_out,True,5|52,47|49,"[[5, 19, 18, 22, 24, 27, 28, 47], [52, 40, 41, 42, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,5,33.830198,0,1,no_slower_or_faster
18932,196,198.4,2.4,3,49,direct,False,3,49,"[[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,3,0,0,0,fallback_detour
18933,225,225.608103,0.608103,3,48,direct,False,3,48,"[[3, 16, 17, 18, 22, 24, 27, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,2,5.008103,0,0,extra_wait_due_to_node_reservation
18934,235,286.021021,51.021021,1,50,storage_in|storage_out,True,1|52,47|50,"[[1, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 33, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,13,3,51.621021,0,1,source_retry
18935,279,297.204,18.204,4,48,storage_in|storage_out,True,4|52,47|48,"[[4, 17, 18, 22, 24, 27, 28, 47], [52, 40, 41, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,8,3,52.604,0,1,source_retry
18936,263,284.20003,21.20003,2,50,storage_in|storage_out,True,2|52,47|50,"[[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 40, 41, 42, 25, 26, 43, 15, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,17,5,19.00003,0,1,source_retry
18937,275,217.941616,-57.058384,5,48,direct,False,5,48,"[[5, 19, 18, 22, 24, 27, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,5,2,0.741616,0,0,no_slower_or_faster
18938,193,193.800002,0.800002,4,49,storage_in|storage_out,True,4|52,47|49,"[[4, 17, 18, 22, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,3,2.000002,0,1,source_retry
18939,231,245.681525,14.681525,0,50,storage_in|storage_out,True,0|52,47|50,"[[0, 6, 12, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 33, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,12,3,15.881525,0,1,source_retry
18940,225,205.400011,-19.599989,3,49,storage_in|storage_out,True,3|52,47|49,"[[3, 16, 17, 18, 22, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,4,11.000011,0,1,no_slower_or_faster
18941,260,286.200038,26.200038,1,50,storage_in|storage_out,True,1|52,47|50,"[[1, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 33, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,13,3,51.800038,0,1,source_retry
18942,194,193.2,-0.8,5,49,direct,False,5,49,"[[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,9,2,0,0,0,no_slower_or_faster
18943,238,328.800071,90.800071,2,50,storage_in|storage_out,True,2|52,47|50,"[[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 33, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,13,4,91.800071,0,1,source_retry
18944,256,322.681413,66.681413,0,50,storage_in|storage_out,True,0|52,47|50,"[[0, 6, 12, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 33, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,12,3,92.881413,0,1,source_retry
18945,304,249.340782,-54.659218,3,48,storage_in|storage_out,True,3|52,47|48,"[[3, 16, 17, 18, 22, 24, 27, 28, 47], [52, 40, 41, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,8,4,2.140782,0,1,no_slower_or_faster
18946,200,197.002244,-2.997756,3,49,storage_in|storage_out,True,3|52,47|49,"[[3, 16, 17, 18, 22, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,4,2.602244,0,1,no_slower_or_faster
18947,196,189,-7,4,49,direct,False,4,49,"[[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,2,0,0,0,no_slower_or_faster
18948,194,188.2,-5.8,5,49,direct,False,5,49,"[[5, 19, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,9,3,0,0,0,no_slower_or_faster
18949,232,201.4,-30.6,1,50,direct,False,1,50,"[[1, 7, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,2,0,0,0,no_slower_or_faster
18950,202,201.4,-0.6,1,50,direct,False,1,50,"[[1, 7, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,2,0,0,0,no_slower_or_faster
18951,204,204,0,2,50,direct,False,2,50,"[[2, 9, 7, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,3,0,0,0,no_slower_or_faster
18952,204,204.370741,0.370741,2,50,direct,False,2,50,"[[2, 9, 7, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,3,0.370741,0,0,fallback_detour
18953,227,202.592362,-24.407638,0,50,direct,False,0,50,"[[0, 6, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,5,3,1.592362,0,0,no_slower_or_faster
18954,196,191.6,-4.4,3,49,direct,False,3,49,"[[3, 16, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,3,0,0,0,no_slower_or_faster
18955,189,189,0,4,49,direct,False,4,49,"[[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,2,0,0,0,no_slower_or_faster
18956,194,188.2,-5.8,5,49,direct,False,5,49,"[[5, 19, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,9,3,0,0,0,no_slower_or_faster
18957,196,191.6,-4.4,3,49,direct,False,3,49,"[[3, 16, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,3,0,0,0,no_slower_or_faster
18958,202,201.4,-0.6,1,50,direct,False,1,50,"[[1, 7, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,2,0,0,0,no_slower_or_faster
18959,246,240.310799,-5.689201,0,49,storage_in|storage_out,True,0|52,47|49,"[[0, 6, 12, 13, 23, 24, 27, 28, 47], [52, 40, 41, 42, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,12,4,24.710799,0,1,no_slower_or_faster
18960,241,190.036871,-50.963129,4,49,direct,False,4,49,"[[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,2,1.036871,0,0,no_slower_or_faster
18961,204,204,0,2,50,direct,False,2,50,"[[2, 9, 7, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,3,0,0,0,no_slower_or_faster
18962,227,202.126651,-24.873349,0,50,direct,False,0,50,"[[0, 6, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,5,3,1.126651,0,0,no_slower_or_faster
18963,235,252.400018,17.400018,1,50,storage_in|storage_out,True,1|52,47|50,"[[1, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 33, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,13,3,18.000018,0,1,source_retry
18964,279,297.200056,18.200056,5,49,storage_in|storage_out,True,5|52,47|49,"[[5, 19, 18, 22, 24, 27, 28, 47], [52, 40, 41, 42, 25, 26, 43, 15, 14, 46, 36, 38, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,15,5,52.000056,0,1,source_retry
18965,269,285.600073,16.600073,4,49,storage_in|storage_out,True,4|52,47|49,"[[4, 17, 18, 22, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,3,93.800073,0,1,source_retry
18966,207,204,-3,2,50,direct,False,2,50,"[[2, 9, 7, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,3,0,0,0,no_slower_or_faster
18967,330,252.674988,-77.325012,4,48,storage_in|storage_out,True,4|52,47|48,"[[4, 17, 18, 22, 24, 27, 28, 47], [52, 40, 41, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,8,3,8.074988,0,1,no_slower_or_faster
18968,200,247.200039,47.200039,3,49,storage_in|storage_out,True,3|52,47|49,"[[3, 16, 17, 18, 22, 24, 27, 28, 47], [52, 40, 41, 42, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,11,5,28.000039,0,1,source_retry
18969,232,210.333279,-21.666721,0,50,direct,False,0,50,"[[0, 6, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,5,3,9.333279,0,0,no_slower_or_faster
18970,202,214.394566,12.394566,1,50,direct,False,1,50,"[[1, 7, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,2,12.994566,0,0,extra_wait_due_to_node_reservation
18971,302,245.60004,-56.39996,4,49,storage_in|storage_out,True,4|52,47|49,"[[4, 17, 18, 22, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,3,53.80004,0,1,no_slower_or_faster
18972,204,212.731667,8.731667,2,50,direct,False,2,50,"[[2, 9, 7, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,3,8.731667,0,0,extra_wait_due_to_node_reservation
18973,243,245.800041,2.800041,5,49,storage_in|storage_out,True,5|52,47|49,"[[5, 19, 18, 22, 24, 27, 28, 47], [52, 40, 41, 42, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,5,30.000041,0,1,source_retry
