sample_id,window_name,scenario,context,window_offset,window_size,task_id,segment_id,decision_index,current_node,goal_node,candidate_next_nodes,teacher_next_node,is_branch_node,is_source_retry,current_time,task_entry_time,deadline_or_std,time_slack,candidate_shortest_time_to_goal,candidate_travel_time,candidate_service_time,candidate_node_type,candidate_fault_status,local_node_time_window_pressure,local_queue_or_occupancy_summary,g4d_enhanced_features,source_retry_age_seconds,source_retry_pressure,unfinished_task_queue_size_near_current_source,label_type,split,route_row_index,edge_capacity_primary
g4d_source_retry_0029349,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2613,2613:direct,-1,4,49,[17],,False,True,20620.43981,20620.43981,24600,3979.56019,"{""17"": 62.4}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""out_degree"": 1}",{},2.66674,6,6,WAIT_AT_SOURCE_RETRY,val,,False
g4d_source_retry_0029362,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2614,2614:storage_in,-1,53,47,[20],,False,True,20622.23602,20622.23602,29400,8777.76398,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},0.87053,3,3,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029383,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2615,2615:storage_in,-1,53,47,[20],,False,True,20622.30901,20622.30901,29400,8777.69099,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},1.97151,4,4,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029430,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2621,2621:storage_in,-1,53,47,[20],,False,True,20626.47932,20626.47932,29400,8773.52068,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},0.52068,1,1,WAIT_AT_SOURCE_RETRY,val,,False
g4d_source_retry_0029438,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2625,2625:direct,-1,4,48,[17],,False,True,20629.79058,20629.79058,24900,4270.20942,"{""17"": 32.4}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""out_degree"": 1}",{},0.20942,1,1,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029467,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2622,2622:storage_in,-1,53,47,[20],,False,True,20627.91078,20627.91078,29400,8772.08922,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},3.72254,9,9,WAIT_AT_SOURCE_RETRY,test,,False
g4d_source_retry_0029490,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2623,2623:storage_in,-1,53,47,[20],,False,True,20628.56423,20628.56423,26700,6071.43577,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},4.43577,10,10,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029509,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2624,2624:storage_in,-1,53,47,[20],,False,True,20628.76455,20628.76455,29700,9071.23545,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},5.92951,12,12,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029545,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2628,2628:storage_in,-1,53,47,[20],,False,True,20632.41684,20632.41684,29400,8767.58316,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},5.58316,12,12,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029563,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2632,2632:storage_in,-1,53,47,[20],,False,True,20636.25732,20636.25732,26400,5763.74268,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},3.74268,7,7,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029571,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2633,2633:storage_in,-1,53,47,[20],,False,True,20636.26287,20636.26287,29700,9063.73713,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},5.73713,9,9,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029579,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2634,2634:storage_in,-1,53,47,[20],,False,True,20637.40842,20637.40842,29400,8762.59158,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},6.59158,11,11,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029589,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2636,2636:direct,-1,0,50,[6],,False,True,20640.82956,20640.82956,25200,4559.17044,"{""6"": 46.8}","{""6"": 3.2}","{""6"": 1.0}","{""6"": 4}","{""6"": false}",0,"{""out_degree"": 1}",{},3.88217,7,7,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029612,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2637,2637:storage_in,-1,53,47,[20],,False,True,20642.70901,20642.70901,26400,5757.29099,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},2.41816,6,6,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029631,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2638,2638:storage_in,-1,53,47,[20],,False,True,20642.9511,20642.9511,26700,6057.0489,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},4.0489,7,7,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029641,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2641,2641:storage_in,-1,4,47,[17],,False,True,20647.13573,20647.13573,26400,5752.86427,"{""17"": 36.8}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""out_degree"": 1}",{},1.86427,4,4,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029654,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2642,2642:storage_in,-1,53,47,[20],,False,True,20647.57349,20647.57349,26700,6052.42651,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},1.42651,3,3,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029673,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2643,2643:direct,-1,4,48,[17],,False,True,20647.66594,20647.66594,24900,4252.33406,"{""17"": 32.4}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""out_degree"": 1}",{},2.65072,6,6,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029681,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2644,2644:storage_in,-1,53,47,[20],,False,True,20649.32535,20649.32535,26400,5750.67465,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},0.99131,3,3,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029725,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2649,2649:storage_in,-1,53,47,[20],,False,True,20652.68805,20652.68805,26400,5747.31195,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},0.31195,1,1,WAIT_AT_SOURCE_RETRY,val,,False
g4d_source_retry_0029762,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2652,2652:storage_in,-1,53,47,[20],,False,True,20656.82082,20656.82082,26400,5743.17918,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},0.17918,1,1,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029824,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2657,2657:storage_in,-1,53,47,[20],,False,True,20660.02247,20660.02247,26400,5739.97753,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},0.97753,2,2,WAIT_AT_SOURCE_RETRY,val,,False
g4d_source_retry_0029860,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2661,2661:direct,-1,1,50,[7],,False,True,20664.65071,20664.65071,24900,4235.34929,"{""7"": 45.6}","{""7"": 4.8}","{""7"": 1.0}","{""7"": 5}","{""7"": false}",0,"{""out_degree"": 1}",{},1.34929,3,3,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029869,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2663,2663:storage_in,-1,53,47,[20],,False,True,20667.13004,20667.13004,26700,6032.86996,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},0.86996,1,1,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029879,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2664,2664:storage_in,-1,53,47,[20],,False,True,20668.19915,20668.19915,29400,8731.80085,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},1.7849,2,2,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029915,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2668,2668:storage_in,-1,53,47,[20],,False,True,20672.48532,20672.48532,29700,9027.51468,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},1.28781,3,3,WAIT_AT_SOURCE_RETRY,test,,False
g4d_source_retry_0029925,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2669,2669:storage_in,-1,53,47,[20],,False,True,20673.16328,20673.16328,26400,5726.83672,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},1.83672,3,3,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029933,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2670,2670:storage_in,-1,4,47,[17],,False,True,20673.77313,20673.77313,26400,5726.22687,"{""17"": 36.8}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""out_degree"": 1}",{},1.22687,2,2,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029946,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2671,2671:storage_in,-1,53,47,[20],,False,True,20675.01545,20675.01545,29400,8724.98455,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},1.45349,2,2,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0029988,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2675,2675:storage_in,-1,53,47,[20],,False,True,20678.48898,20678.48898,26400,5721.51102,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},0.51102,1,1,WAIT_AT_SOURCE_RETRY,val,,False
g4d_source_retry_0030028,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2679,2679:storage_in,-1,4,47,[17],,False,True,20681.90579,20681.90579,31200,10518.09421,"{""17"": 36.8}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""out_degree"": 1}",{},1.09421,4,4,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030036,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2680,2680:storage_in,-1,53,47,[20],,False,True,20682.04969,20682.04969,29400,8717.95031,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},0.95031,2,2,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030046,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2681,2681:storage_in,-1,5,47,[19],,False,True,20682.22551,20682.22551,25800,5117.77449,"{""19"": 38.0}","{""19"": 1.6}","{""19"": 1.0}","{""19"": 4}","{""19"": false}",0,"{""out_degree"": 1}",{},0.77449,1,1,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030076,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2683,2683:storage_in,-1,53,47,[20],,False,True,20684.25685,20684.25685,29400,8715.74315,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},1.74315,4,4,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030101,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2684,2684:storage_in,-1,53,47,[20],,False,True,20684.3052,20684.3052,26700,6015.6948,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},2.85616,7,7,WAIT_AT_SOURCE_RETRY,val,,False
g4d_source_retry_0030109,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2689,2689:storage_in,-1,4,47,[17],,False,True,20687.82587,20687.82587,25800,5112.17413,"{""17"": 36.8}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""out_degree"": 1}",{},1.91705,4,4,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030122,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2688,2688:storage_in,-1,53,47,[20],,False,True,20687.16136,20687.16136,26700,6012.83864,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},2.83864,6,6,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030132,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2690,2690:storage_in,-1,53,47,[20],,False,True,20689.01935,20689.01935,29400,8710.98065,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},2.0413,5,5,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030154,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2691,2691:storage_in,-1,53,47,[20],,False,True,20689.74292,20689.74292,29400,8710.25708,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},3.25708,7,7,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030186,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2692,2692:storage_in,-1,53,47,[20],,False,True,20690.42044,20690.42044,26400,5709.57956,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},4.57956,9,9,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030196,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2693,2693:storage_in,-1,53,47,[20],,False,True,20691.06065,20691.06065,26400,5708.93935,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},5.93935,10,10,WAIT_AT_SOURCE_RETRY,val,,False
g4d_source_retry_0030204,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2697,2697:storage_in,-1,53,47,[20],,False,True,20695.95142,20695.95142,26400,5704.04858,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},2.23634,5,5,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030246,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2698,2698:storage_in,-1,53,47,[20],,False,True,20697.53606,20697.53606,26700,6002.46394,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},2.46394,5,5,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030256,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2700,2700:storage_in,-1,0,47,[6],,False,True,20698.61809,20698.61809,26400,5701.38191,"{""6"": 35.2}","{""6"": 3.2}","{""6"": 1.0}","{""6"": 4}","{""6"": false}",0,"{""out_degree"": 1}",{},1.38191,2,2,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030266,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,11,11:storage_out,-1,52,50,"[29, 40]",,True,True,20700,20700,23400,2700,"{""29"": 30.4, ""40"": 53.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},1.28476,2,2,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030283,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,26,26:storage_out,-1,52,48,"[29, 40]",,True,True,20700,20700,23400,2700,"{""29"": 58.0, ""40"": 15.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},3,4,4,WAIT_AT_SOURCE_RETRY,val,,False
g4d_source_retry_0030288,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,36,36:storage_out,-1,52,50,"[29, 40]",,True,True,20700,20700,23400,2700,"{""29"": 30.4, ""40"": 53.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},3,4,4,WAIT_AT_SOURCE_RETRY,test,,False
g4d_source_retry_0030304,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,40,40:storage_out,-1,52,50,"[29, 40]",,True,True,20700,20700,23400,2700,"{""29"": 30.4, ""40"": 53.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},5,7,7,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030327,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,70,70:storage_out,-1,52,50,"[29, 40]",,True,True,20700,20700,23400,2700,"{""29"": 30.4, ""40"": 53.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},6.55143,10,10,WAIT_AT_SOURCE_RETRY,val,,False
g4d_source_retry_0030342,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,72,72:storage_out,-1,52,50,"[29, 40]",,True,True,20700,20700,23400,2700,"{""29"": 30.4, ""40"": 53.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},8,12,12,WAIT_AT_SOURCE_RETRY,test,,False
g4d_source_retry_0030350,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,75,75:storage_out,-1,52,48,"[29, 40]",,True,True,20700,20700,23400,2700,"{""29"": 58.0, ""40"": 15.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},8,12,12,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030365,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,132,132:storage_out,-1,52,48,"[29, 40]",,True,True,20700,20700,23400,2700,"{""29"": 58.0, ""40"": 15.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},10,15,15,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030379,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,133,133:storage_out,-1,52,50,"[29, 40]",,True,True,20700,20700,23400,2700,"{""29"": 30.4, ""40"": 53.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},10.97588,16,16,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030396,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,140,140:storage_out,-1,52,50,"[29, 40]",,True,True,20700,20700,23400,2700,"{""29"": 30.4, ""40"": 53.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},12,18,18,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030404,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,193,193:storage_out,-1,52,50,"[29, 40]",,True,True,20700,20700,23400,2700,"{""29"": 30.4, ""40"": 53.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},12,18,18,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030414,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,194,194:storage_out,-1,52,50,"[29, 40]",,True,True,20700,20700,23400,2700,"{""29"": 30.4, ""40"": 53.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},13.05962,20,20,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030422,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,195,195:storage_out,-1,52,48,"[29, 40]",,True,True,20700,20700,23400,2700,"{""29"": 58.0, ""40"": 15.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},13.05962,20,20,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030448,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,196,196:storage_out,-1,52,48,"[29, 40]",,True,True,20700,20700,23400,2700,"{""29"": 58.0, ""40"": 15.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},14.33333,23,23,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030453,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,197,197:storage_out,-1,52,50,"[29, 40]",,True,True,20700,20700,23400,2700,"{""29"": 30.4, ""40"": 53.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},14.33333,23,23,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030470,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,198,198:storage_out,-1,52,50,"[29, 40]",,True,True,20700,20700,23400,2700,"{""29"": 30.4, ""40"": 53.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},15.35562,25,25,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0030478,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,199,199:storage_out,-1,52,50,"[29, 40]",,True,True,20700,20700,23400,2700,"{""29"": 30.4, ""40"": 53.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},15.35562,25,25,WAIT_AT_SOURCE_RETRY,val,,False
g4d_source_retry_0030497,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,200,200:storage_out,-1,52,48,"[29, 40]",,True,True,20700,20700,23400,2700,"{""29"": 58.0, ""40"": 15.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},17,27,27,WAIT_AT_SOURCE_RETRY,train,,False
