raw_bag_id,segment_id,start,goal,scheduled_release_seconds
633,1,52,50,22573
634,0,53,47,17208
634,1,52,50,21380
635,0,53,47,17211
635,1,52,50,22040
636,0,5,47,17238
636,1,52,49,20434
637,0,0,47,17239
637,1,52,49,27113
638,0,3,47,17241
638,1,52,48,24647
639,0,1,47,17245
639,1,52,49,25895
640,0,2,47,17247
640,1,52,49,21382
641,0,3,47,17248
641,1,52,48,22042
642,0,4,47,17249
642,1,52,48,22045
643,0,3,47,17250
643,1,52,49,21617
644,0,0,47,17251
644,1,52,49,21383
645,0,5,47,17251
645,1,52,48,19683
646,0,4,47,17251
646,1,52,49,20436
647,0,53,47,17252
647,1,52,49,21384
648,0,3,47,17254
648,1,52,49,27115
649,0,5,47,17254
649,1,52,49,21619
650,0,1,47,17255
650,1,52,50,23766
651,0,4,47,17257
651,1,52,48,20771
652,0,3,47,17257
652,1,52,49,21620
653,0,5,47,17261
653,1,52,49,19685
654,0,4,47,17259
654,1,52,49,21385
655,0,2,47,17260
655,1,52,50,28952
656,0,1,47,17264
656,1,52,50,20773
657,0,4,47,17262
657,1,52,48,22047
658,0,3,47,17262
658,1,52,49,19686
659,0,5,47,17264
659,1,52,49,21386
660,0,5,47,17267
660,1,52,48,22049
661,0,4,47,17265
661,1,52,49,21387
662,0,3,47,17265
662,1,52,49,21388
663,0,0,47,17267
663,1,52,50,20775
664,0,2,47,17267
664,1,52,49,21390
665,0,3,47,17267
665,1,52,48,27952
666,0,4,47,17268
666,1,52,49,27503
667,0,4,47,17271
667,1,52,48,22050
668,0,1,47,17271
668,1,52,50,20776
669,0,5,47,17273
669,1,52,48,22052
670,0,5,47,17275
670,1,52,49,28633
671,0,2,47,17273
671,1,52,50,22053
672,0,0,47,17274
672,1,52,50,22054
673,0,3,47,17274
673,1,52,48,23063
674,0,5,47,17277
674,1,52,49,23770
675,0,0,47,17277
675,1,52,50,23064
676,0,53,47,17289
676,1,52,48,22056
677,0,4,47,17278
677,1,52,48,22574
678,0,3,47,17278
678,1,52,49,19687
679,0,1,47,17279
679,1,52,50,23066
680,0,5,47,17280
680,1,52,48,27953
681,0,1,47,17283
681,1,52,50,24371
682,0,3,47,17282
682,1,52,48,23067
683,0,2,47,17283
683,1,52,50,22057
684,0,0,47,17287
684,1,52,50,22058
685,0,2,47,17287
685,1,52,50,24652
686,0,0,47,17291
686,1,52,50,21392
687,0,4,47,17293
687,1,52,48,22575
688,0,1,47,17293
688,1,52,50,22578
689,0,2,47,17299
689,1,52,50,23771
690,0,3,47,17302
690,1,52,49,19689
691,0,0,47,17302
691,1,52,50,20778
692,0,4,47,17305
692,1,52,49,19691
693,0,1,47,17306
693,1,52,50,20780
694,0,5,47,17307
694,1,52,49,19693
695,0,4,47,17310
695,1,52,49,20439
696,0,3,47,17310
696,1,52,49,19694
697,0,2,47,17311
697,1,52,50,21394
698,0,1,47,17311
698,1,52,50,20781
699,0,5,47,17311
699,1,52,48,20782
700,0,2,47,17314
700,1,52,50,22581
701,0,53,47,17317
701,1,52,48,19695
702,0,4,47,17315
702,1,52,49,19696
703,0,3,47,17317
703,1,52,48,20783
704,0,5,47,17318
704,1,52,49,20442
705,0,0,47,17319
705,1,52,50,22583
706,0,4,47,17320
706,1,52,48,20784
707,0,5,47,17321
707,1,52,49,21395
708,0,3,47,17321
708,1,52,49,19698
709,0,5,47,17323
709,1,52,48,19700
710,0,0,47,17326
710,1,52,50,27954
711,0,3,47,17325
711,1,52,48,19702
712,0,1,47,17326
712,1,52,50,22059
713,0,4,47,17326
713,1,52,49,20445
714,0,4,47,17328
714,1,52,48,19703
715,0,2,47,17329
715,1,52,50,21396
716,0,5,47,17330
716,1,52,48,19704
717,0,3,47,17331
717,1,52,49,25064
718,0,0,47,17334
718,1,52,50,28496
719,0,3,47,17333
719,1,52,48,19706
720,0,5,47,17334
720,1,52,49,20447
721,0,1,47,17338
721,1,52,50,22061
722,0,4,47,17335
722,1,52,48,19707
723,0,4,47,17337
723,1,52,49,21621
724,0,2,47,17337
724,1,52,50,20786
725,0,5,47,17339
725,1,52,48,20787
726,0,0,47,17342
726,1,52,50,21398
727,0,1,47,17345
727,1,52,50,28635
728,0,3,47,17346
728,1,52,48,24653
729,0,3,47,17353
729,1,52,49,27505
730,0,2,47,17362
730,1,52,50,27507
731,0,0,47,17366
731,1,52,50,22585
732,0,4,47,17369
732,1,52,49,22590
733,0,1,47,17370
733,1,52,50,26176
734,0,5,47,17374
734,1,52,49,24658
735,0,5,47,17376
735,1,52,49,19708
736,0,3,47,17377
736,1,52,49,27511
737,0,2,47,17377
737,1,52,50,26177
738,0,4,47,17378
738,1,52,48,24664
739,0,4,47,17381
739,1,52,49,19710
740,0,5,47,17381
740,1,52,48,23296
741,0,5,47,17383
741,1,52,49,19712
742,0,3,47,17383
742,1,52,48,22592
743,0,0,47,17385
743,1,52,50,21402
744,0,4,47,17386
744,1,52,48,26179
745,0,3,47,17387
745,1,52,49,25066
746,0,3,47,17389
746,1,52,49,19714
747,0,1,47,17387
747,1,52,50,22594
748,0,2,47,17390
748,1,52,50,22596
749,0,5,47,17392
749,1,52,48,25896
750,0,4,47,17393
750,1,52,49,19716
751,0,0,47,17394
751,1,52,50,21406
752,0,1,47,17396
752,1,52,50,21408
753,0,2,47,17398
753,1,52,50,22598
754,0,4,47,17401
754,1,52,49,23772
755,0,0,47,17406
755,1,52,50,22600
756,0,3,47,17408
756,1,52,48,22601
757,0,1,47,17409
757,1,52,50,22602
758,0,4,47,17410
758,1,52,48,23068
759,0,1,47,17411
759,1,52,50,20788
760,0,5,49,17411
761,0,2,47,17418
761,1,52,50,20790
762,0,3,49,17419
763,0,4,47,17422
763,1,52,49,27513
764,0,5,49,17425
765,0,3,47,17427
765,1,52,49,22062
766,0,4,47,17430
766,1,52,49,28637
767,0,5,47,17435
767,1,52,49,22064
768,0,3,47,17438
768,1,52,49,22065
769,0,0,47,17441
769,1,52,50,22067
770,0,1,47,17443
770,1,52,50,27956
771,0,4,47,17446
771,1,52,49,22068
772,0,2,47,17446
772,1,52,50,22071
773,0,0,47,17449
773,1,52,50,24671
774,0,1,47,17454
774,1,52,50,28497
775,0,5,47,17457
775,1,52,49,25068
776,0,5,47,17464
776,1,52,48,23298
777,0,2,47,17465
777,1,52,50,24675
778,0,3,47,17467
778,1,52,49,25070
779,0,0,47,17468
779,1,52,50,28498
780,0,0,47,17487
780,1,52,50,23773
781,0,1,47,17494
781,1,52,50,20793
782,0,4,49,17499
783,0,5,49,17505
784,0,3,49,17507
785,0,4,47,17513
785,1,52,49,22604
786,0,2,47,17517
786,1,52,50,21410
787,0,3,47,17526
787,1,52,48,25898
788,0,5,47,17535
788,1,52,49,24676
789,0,53,47,17577
789,1,52,50,24373
790,0,53,47,17582
790,1,52,50,24375
791,0,53,47,17587
791,1,52,50,20797
792,0,53,47,17593
792,1,52,50,20799
793,0,53,47,17598
793,1,52,50,23779
794,0,53,47,17603
794,1,52,50,23780
795,0,53,47,17608
795,1,52,50,23782
796,0,53,47,17613
796,1,52,50,23784
797,0,0,47,17617
797,1,52,50,27516
798,0,53,47,17619
798,1,52,50,23785
799,0,53,47,17622
799,1,52,49,23786
800,0,53,47,17624
800,1,52,50,23787
801,0,53,47,17626
801,1,52,50,20800
802,0,53,47,17628
802,1,52,49,23788
803,0,53,47,17630
803,1,52,50,20802
804,0,53,47,17632
804,1,52,50,23789
805,0,53,47,17634
805,1,52,48,20804
806,0,53,47,17636
806,1,52,49,23791
807,0,53,47,17638
807,1,52,50,23792
808,0,53,47,17640
808,1,52,49,23794
809,0,53,47,17642
809,1,52,48,23796
810,0,53,47,17644
810,1,52,49,23798
811,0,53,47,17646
811,1,52,48,23799
812,0,53,47,17648
812,1,52,49,23800
813,0,53,47,17650
813,1,52,50,20805
814,0,53,47,17654
814,1,52,50,20810
815,0,53,47,17659
815,1,52,48,24376
816,0,53,47,17664
816,1,52,48,24377
817,0,53,47,17669
817,1,52,50,23801
818,0,53,47,17674
818,1,52,50,23802
819,0,53,47,17677
819,1,52,48,23804
820,0,53,47,17679
820,1,52,50,20812
821,0,53,47,17682
821,1,52,50,23806
822,0,53,47,17684
822,1,52,49,23808
823,0,53,47,17686
823,1,52,50,23809
824,0,53,47,17690
824,1,52,50,24379
825,0,53,47,17695
825,1,52,50,24381
826,0,53,47,17700
826,1,52,48,20813
827,0,53,47,17705
827,1,52,48,20814
828,0,53,47,17729
828,1,52,48,20816
829,0,53,47,17772
829,1,52,49,23810
830,0,53,47,17774
830,1,52,49,22072
831,0,53,47,17781
831,1,52,49,20449
832,0,53,47,17787
832,1,52,50,22073
833,0,53,47,17789
833,1,52,49,23811
834,0,53,49,17791
835,0,53,47,17793
835,1,52,48,24383
836,0,53,47,17795
836,1,52,49,22606
837,0,53,47,17797
837,1,52,50,23813
838,0,53,47,17799
838,1,52,50,20818
839,0,53,47,17801
839,1,52,50,22609
840,0,53,47,17803
840,1,52,50,22612
841,0,53,47,17805
841,1,52,50,22074
842,0,53,47,17808
842,1,52,50,22076
843,0,2,47,17829
843,1,52,49,28801
844,0,0,47,17832
844,1,52,49,27117
845,0,5,47,17838
845,1,52,48,20820
846,0,3,49,17838
847,0,1,47,17839
847,1,52,49,28309
848,0,4,49,17841
849,0,3,47,17843
849,1,52,48,22613
850,0,53,47,17844
850,1,52,50,23815
851,0,5,49,17846
852,0,2,47,17847
852,1,52,49,21411
853,0,4,47,17849
853,1,52,48,25312
854,0,3,49,17849
855,0,1,47,17851
855,1,52,50,20823
856,0,0,47,17852
856,1,52,49,25911
857,0,5,48,17851
858,0,1,47,17853
858,1,52,49,21413
859,0,4,47,17853
859,1,52,48,23300
860,0,3,47,17854
860,1,52,49,21419
861,0,2,47,17856
861,1,52,50,20827
862,0,4,48,17857
863,0,4,49,17859
864,0,0,47,17863
864,1,52,49,21421
865,0,5,47,17858
865,1,52,48,23816
866,0,2,47,17859
866,1,52,50,26187
867,0,5,49,17860
868,0,1,47,17860
868,1,52,50,20828
869,0,3,47,17861
869,1,52,48,25314
870,0,3,47,17863
870,1,52,49,26636
871,0,0,47,17868
871,1,52,50,20829
872,0,53,47,17866
872,1,52,48,22077
873,0,2,47,17863
873,1,52,49,21422
874,0,4,47,17864
874,1,52,48,22079
875,0,4,47,17866
875,1,52,49,25316
876,0,53,47,17869
876,1,52,48,22614
877,0,1,47,17869
877,1,52,50,20833
878,0,53,47,17874
878,1,52,48,22081
879,0,5,47,17869
879,1,52,48,23069
880,0,5,47,17871
880,1,52,49,22616
881,0,2,47,17870
881,1,52,50,20835
882,0,5,49,17873
883,0,3,47,17872
883,1,52,48,22083
884,0,3,47,17874
884,1,52,49,22084
885,0,0,47,17874
885,1,52,50,23818
886,0,53,47,17888
886,1,52,48,22617
887,0,4,47,17874
887,1,52,48,22085
888,0,1,47,17879
888,1,52,50,22619
889,0,4,47,17876
889,1,52,49,25318
890,0,1,47,17884
890,1,52,50,20836
891,0,5,47,17878
891,1,52,48,26637
892,0,5,47,17880
892,1,52,49,25322
893,0,2,47,17878
893,1,52,50,22087
894,0,2,47,17880
894,1,52,50,20837
895,0,53,47,17894
895,1,52,49,22090
896,0,3,47,17880
896,1,52,48,22091
897,0,0,47,17886
897,1,52,50,27118
898,0,0,47,17891
898,1,52,50,20841
899,0,4,47,17884
899,1,52,48,23072
900,0,1,47,17887
900,1,52,50,22621
901,0,5,47,17886
901,1,52,48,23305
902,0,2,47,17887
902,1,52,50,20842
903,0,1,47,17892
903,1,52,50,24385
904,0,0,47,17893
904,1,52,50,21424
905,0,1,47,17897
905,1,52,50,21426
906,0,3,47,17899
906,1,52,48,22093
907,0,3,47,17901
907,1,52,49,20451
908,0,2,47,17900
908,1,52,50,22623
909,0,2,47,17902
909,1,52,50,22094
910,0,4,47,17902
910,1,52,49,20453
911,0,0,47,17905
911,1,52,50,27523
912,0,4,47,17905
912,1,52,48,24678
913,0,5,47,17905
913,1,52,49,20454
914,0,0,47,17908
914,1,52,50,21428
915,0,1,47,17906
915,1,52,50,22097
916,0,53,47,17911
916,1,52,50,23820
917,0,5,47,17910
917,1,52,48,22099
918,0,2,47,17910
918,1,52,50,25669
919,0,0,47,17910
919,1,52,50,23073
920,0,3,47,17913
920,1,52,49,28803
921,0,3,47,17915
921,1,52,48,22101
922,0,0,47,17915
922,1,52,50,22102
923,0,1,47,17918
923,1,52,50,23074
924,0,4,47,17917
924,1,52,48,20844
925,0,4,47,17919
925,1,52,49,20457
926,0,5,47,17921
926,1,52,48,20845
927,0,3,47,17922
927,1,52,48,20846
928,0,5,47,17923
928,1,52,49,23821
929,0,2,47,17924
929,1,52,50,22627
930,0,4,47,17925
930,1,52,48,20849
931,0,3,49,17926
932,0,3,47,17928
932,1,52,49,20459
933,0,5,47,17927
933,1,52,48,24387
934,0,0,47,17931
934,1,52,50,22103
935,0,3,47,17930
935,1,52,48,22629
936,0,1,47,17932
936,1,52,50,22631
937,0,4,47,17933
937,1,52,48,22104
938,0,4,49,17935
939,0,2,47,17934
939,1,52,50,22633
940,0,5,47,17937
940,1,52,48,22105
941,0,5,49,17939
942,0,0,47,17938
942,1,52,50,27120
943,0,3,47,17938
943,1,52,48,20850
944,0,3,47,17940
944,1,52,49,20462
945,0,4,47,17941
945,1,52,48,22635
946,0,1,47,17945
946,1,52,50,28954
947,0,5,47,17946
947,1,52,48,22637
948,0,4,49,17947
949,0,2,47,17950
949,1,52,50,25671
950,0,5,47,17953
950,1,52,49,22639
951,0,1,47,17954
951,1,52,50,23822
952,0,2,47,17957
952,1,52,50,25673
953,0,3,49,17961
954,0,1,47,17962
954,1,52,50,21430
955,0,0,47,17964
955,1,52,50,22640
956,0,1,47,17967
956,1,52,50,22643
957,0,2,47,17970
957,1,52,50,22645
958,0,3,47,17970
958,1,52,48,22647
959,0,4,49,17971
960,0,4,48,17974
961,0,5,47,17975
961,1,52,49,21623
962,0,53,47,17974
962,1,52,50,23823
963,0,5,48,17977
964,0,3,47,17978
964,1,52,48,22649
965,0,4,47,17979
965,1,52,49,21432
966,0,3,47,17980
966,1,52,49,22650
967,0,0,47,17982
967,1,52,50,28310
968,0,4,47,17981
968,1,52,48,23075
969,0,4,47,17983
969,1,52,49,21624
970,0,1,47,17985
970,1,52,50,21434
971,0,5,47,17983
971,1,52,48,23076
972,0,5,47,17985
972,1,52,49,21625
973,0,2,47,17985
973,1,52,50,22651
974,0,3,47,17986
974,1,52,48,26189
975,0,3,47,17988
975,1,52,49,21626
976,0,2,47,17989
976,1,52,50,22653
977,0,4,47,17989
977,1,52,48,22655
978,0,0,47,17990
978,1,52,50,21435
979,0,5,47,17992
979,1,52,48,23078
980,0,1,47,17993
980,1,52,50,24679
981,0,3,48,17994
982,0,5,49,17997
983,0,2,47,17995
983,1,52,50,21437
984,0,4,47,17997
984,1,52,48,23079
985,0,3,49,17998
986,0,4,47,18001
986,1,52,49,21628
987,0,5,47,18002
987,1,52,48,27122
988,0,0,47,18006
988,1,52,50,23824
989,0,1,47,18009
989,1,52,50,20851
990,0,4,49,18009
991,0,5,49,18011
992,0,2,47,18011
992,1,52,50,23826
993,0,0,47,18015
993,1,52,50,23829
994,0,3,47,18016
994,1,52,48,22107
995,0,3,49,18018
996,0,1,47,18018
996,1,52,50,21438
997,0,4,49,18019
998,0,2,47,18020
998,1,52,50,28805
999,0,4,48,18021
1000,0,5,49,18022
1001,0,3,49,18027
1002,0,53,47,18028
1002,1,52,50,23831
1003,0,0,47,18035
1003,1,52,50,23081
1004,0,4,49,18035
1005,0,5,48,18037
1006,0,5,49,18039
1007,0,1,47,18038
1007,1,52,50,26638
1008,0,3,49,18041
1009,0,2,47,18041
1009,1,52,50,23833
1010,0,0,47,18042
1010,1,52,50,22109
1011,0,4,49,18045
1012,0,0,47,18044
1012,1,52,50,25325
1013,0,3,48,18045
1014,0,5,47,18047
1014,1,52,49,28314
1015,0,1,47,18047
1015,1,52,50,22656
1016,0,5,47,18049
1016,1,52,48,22658
1017,0,2,47,18051
1017,1,52,50,26193
1018,0,3,47,18054
1018,1,52,49,22111
1019,0,0,47,18054
1019,1,52,50,27123
1020,0,4,48,18061
1021,0,3,47,18062
1021,1,52,49,22114
1022,0,4,47,18065
1022,1,52,49,26640
1023,0,5,48,18066
1024,0,1,47,18068
1024,1,52,50,22116
1025,0,5,47,18070
1025,1,52,49,22117
1026,0,2,47,18071
1026,1,52,50,22118
1027,0,1,47,18072
1027,1,52,50,23835
1028,0,3,47,18072
1028,1,52,49,20463
1029,0,0,47,18074
1029,1,52,50,22660
1030,0,4,47,18075
1030,1,52,49,23837
1031,0,1,47,18077
1031,1,52,50,22663
1032,0,2,47,18079
1032,1,52,50,22119
1033,0,53,47,18084
1033,1,52,50,24388
1034,0,0,47,18088
1034,1,52,50,22120
1035,0,5,47,18089
1035,1,52,49,23839
1036,0,3,49,18092
1037,0,4,49,18095
1038,0,5,49,18098
1039,0,1,47,18099
1039,1,52,50,22122
1040,0,3,47,18100
1040,1,52,49,28192
1041,0,2,47,18102
1041,1,52,50,26642
1042,0,0,47,18105
1042,1,52,50,20853
1043,0,4,47,18105
1043,1,52,49,22123
1044,0,1,47,18107
1044,1,52,50,22124
1045,0,2,47,18109
1045,1,52,50,22129
1046,0,0,47,18113
1046,1,52,50,25674
1047,0,5,47,18114
1047,1,52,49,22665
1048,0,1,47,18116
1048,1,52,50,26645
1049,0,2,47,18119
1049,1,52,50,27529
1050,0,3,47,18124
1050,1,52,49,26646
1051,0,4,47,18126
1051,1,52,49,28194
1052,0,5,47,18132
1052,1,52,49,22131
1053,0,0,47,18132
1053,1,52,50,21440
1054,0,1,47,18135
1054,1,52,50,21441
1055,0,53,47,18137
1055,1,52,50,24389
1056,0,3,47,18150
1056,1,52,49,25326
1057,0,4,47,18156
1057,1,52,49,25328
1058,0,5,47,18158
1058,1,52,49,21442
1059,0,3,47,18161
1059,1,52,49,21443
1060,0,4,47,18164
1060,1,52,49,21445
1061,0,5,47,18166
1061,1,52,49,21447
1062,0,2,47,18178
1062,1,52,50,23082
1063,0,53,47,18180
1063,1,52,50,21449
1064,0,0,47,18183
1064,1,52,50,24391
1065,0,53,47,18185
1065,1,52,50,21451
1066,0,3,49,18188
1067,0,1,47,18188
1067,1,52,50,22132
1068,0,53,47,18191
1068,1,52,50,24683
1069,0,3,48,18192
1070,0,53,47,18193
1070,1,52,50,24684
1071,0,53,47,18198
1071,1,52,50,24686
1072,0,53,47,18203
1072,1,52,50,24689
1073,0,53,47,18208
1073,1,52,48,24692
1074,0,53,47,18213
1074,1,52,48,24693
1075,0,4,47,18217
1075,1,52,49,22134
1076,0,53,47,18218
1076,1,52,48,24695
1077,0,2,47,18221
1077,1,52,50,22667
1078,0,53,47,18222
1078,1,52,49,25072
1079,0,53,47,18224
1079,1,52,49,21453
1080,0,53,47,18226
1080,1,52,48,24697
1081,0,53,47,18228
1081,1,52,49,21454
1082,0,53,47,18230
1082,1,52,49,25078
1083,0,53,47,18232
1083,1,52,50,21457
1084,0,53,47,18234
1084,1,52,50,21458
1085,0,53,47,18236
1085,1,52,49,21459
1086,0,53,47,18238
1086,1,52,50,21461
1087,0,53,47,18240
1087,1,52,49,21462
1088,0,53,47,18242
1088,1,52,49,21466
1089,0,53,47,18244
1089,1,52,49,24699
1090,0,53,47,18246
1090,1,52,49,21467
1091,0,53,47,18248
1091,1,52,49,24701
1092,0,53,47,18250
1092,1,52,50,24705
1093,0,53,47,18252
1093,1,52,49,21630
1094,0,53,47,18254
1094,1,52,50,24708
1095,0,53,47,18257
1095,1,52,49,21633
1096,0,5,49,18258
1097,0,53,47,18263
1097,1,52,49,25082
1098,0,53,47,18268
1098,1,52,49,25084
1099,0,53,47,18276
1099,1,52,48,24710
1100,0,53,47,18278
1100,1,52,49,21473
1101,0,3,47,18279
1101,1,52,49,22135
1102,0,53,47,18281
1102,1,52,50,21474
1103,0,53,47,18294
1103,1,52,49,21634
1104,0,53,47,18310
1104,1,52,50,21476
1105,0,53,47,18318
1105,1,52,49,21477
1106,0,53,47,18334
1106,1,52,49,24715
1107,0,53,47,18337
1107,1,52,48,24716
1108,0,53,47,18342
1108,1,52,50,24718
1109,0,53,49,18379
1110,0,53,47,18388
1110,1,52,49,21636
1111,0,53,47,18392
1111,1,52,50,22137
1112,0,53,47,18397
1112,1,52,50,23083
1113,0,53,47,18399
1113,1,52,50,24720
1114,0,53,47,18401
1114,1,52,50,23084
1115,0,53,47,18403
1115,1,52,50,23840
1116,0,53,47,18405
1116,1,52,50,22674
1117,0,53,47,18411
1117,1,52,50,20854
1118,0,2,47,18440
1118,1,52,49,21479
1119,0,4,49,18441
1120,0,0,47,18444
1120,1,52,49,21482
1121,0,4,47,18443
1121,1,52,48,23087
1122,0,53,47,18444
1122,1,52,49,25086
1123,0,1,47,18445
1123,1,52,49,27124
1124,0,5,47,18446
1124,1,52,48,23090
1125,0,5,49,18448
1126,0,3,47,18449
1126,1,52,48,20856
1127,0,3,49,18451
1128,0,2,47,18450
1128,1,52,49,29400
1129,0,4,47,18451
1129,1,52,48,25913
1130,0,4,47,18453
1130,1,52,48,26195
1131,0,0,47,18454
1131,1,52,50,23092
1132,0,53,47,18454
1132,1,52,50,20858
1133,0,5,47,18454
1133,1,52,48,22138
1134,0,4,47,18455
1134,1,52,49,22140
1135,0,0,47,18458
1135,1,52,49,25916
1136,0,5,47,18456
1136,1,52,48,25918
1137,0,1,47,18456
1137,1,52,50,23093
1138,0,3,47,18456
1138,1,52,49,21483
1139,0,5,47,18458
1139,1,52,49,28639
1140,0,1,47,18461
1140,1,52,50,20860
1141,0,4,47,18459
1141,1,52,48,22143
1142,0,3,49,18460
1143,0,53,47,18461
1143,1,52,48,22144
1144,0,2,47,18460
1144,1,52,49,21485
1145,0,5,49,18462
1146,0,53,47,18463
1146,1,52,50,24723
1147,0,4,47,18464
1147,1,52,49,22145
1148,0,53,47,18467
1148,1,52,48,20861
1149,0,2,47,18465
1149,1,52,50,20862
1150,0,5,49,18466
1151,0,53,47,18469
1151,1,52,48,23094
1152,0,3,47,18466
1152,1,52,48,22149
1153,0,3,49,18468
1154,0,0,47,18474
1154,1,52,50,23097
1155,0,3,47,18470
1155,1,52,49,22150
1156,0,4,47,18469
1156,1,52,48,24726
1157,0,4,49,18471
1158,0,1,47,18475
1158,1,52,50,20863
1159,0,4,47,18473
1159,1,52,49,22151
1160,0,53,47,18483
1160,1,52,48,23098
1161,0,5,47,18475
1161,1,52,48,22153
1162,0,0,47,18484
1162,1,52,50,23099
1163,0,53,47,18488
1163,1,52,48,23101
1164,0,1,47,18477
1164,1,52,50,20864
1165,0,2,47,18476
1165,1,52,50,20866
1166,0,3,47,18477
1166,1,52,48,22158
1167,0,0,47,18486
1167,1,52,50,27958
1168,0,2,47,18480
1168,1,52,50,21486
1169,0,4,47,18480
1169,1,52,48,22161
1170,0,5,47,18481
1170,1,52,49,22675
1171,0,1,47,18485
1171,1,52,50,20868
1172,0,5,47,18483
1172,1,52,48,22162
1173,0,0,47,18491
1173,1,52,50,20870
1174,0,3,47,18485
1174,1,52,48,24735
1175,0,2,47,18487
1175,1,52,50,23841
1176,0,1,47,18491
1176,1,52,50,23843
1177,0,4,47,18488
1177,1,52,48,22163
1178,0,0,47,18493
1178,1,52,50,26197
1179,0,2,47,18495
1179,1,52,50,22167
1180,0,1,47,18495
1180,1,52,50,27536
1181,0,0,47,18498
1181,1,52,50,22677
1182,0,3,47,18499
1182,1,52,48,25920
1183,0,1,47,18501
1183,1,52,50,21488
1184,0,4,47,18502
1184,1,52,48,22678
1185,0,53,47,18502
1185,1,52,49,25088
1186,0,5,47,18502
1186,1,52,49,22168
1187,0,0,47,18503
1187,1,52,49,29401
1188,0,2,47,18504
1188,1,52,50,22176
1189,0,5,48,18505
1190,0,3,47,18505
1190,1,52,49,22177
1191,0,5,48,18507
1192,0,0,47,18508
1192,1,52,50,25330
1193,0,4,49,18508
1194,0,1,47,18508
1194,1,52,49,21489
1195,0,2,47,18509
1195,1,52,50,22680
1196,0,3,47,18510
1196,1,52,48,23104
1197,0,1,47,18510
1197,1,52,50,23105
1198,0,5,47,18510
1198,1,52,49,23845
1199,0,0,47,18515
1199,1,52,50,22683
1200,0,3,48,18514
1201,0,4,49,18515
1202,0,53,47,18518
1202,1,52,50,21491
1203,0,2,47,18517
1203,1,52,50,22179
1204,0,5,48,18518
1205,0,3,47,18518
1205,1,52,49,22180
1206,0,1,47,18521
1206,1,52,50,22684
1207,0,3,47,18520
1207,1,52,49,25332
1208,0,4,47,18521
1208,1,52,49,24736
1209,0,0,47,18523
1209,1,52,50,22182
1210,0,2,47,18522
1210,1,52,50,22687
1211,0,4,49,18523
1212,0,4,47,18525
1212,1,52,48,22183
1213,0,5,49,18527
1214,0,5,48,18529
1215,0,0,47,18530
1215,1,52,50,20871
1216,0,3,48,18530
1217,0,3,49,18532
1218,0,1,47,18532
1218,1,52,50,20873
1219,0,4,48,18533
1220,0,4,49,18535
1221,0,2,47,18535
1221,1,52,50,20874
1222,0,5,48,18537
1223,0,5,47,18539
1223,1,52,49,21493
1224,0,0,47,18539
1224,1,52,50,24393
1225,0,3,47,18538
1225,1,52,48,22185
1226,0,1,47,18540
1226,1,52,50,20876
1227,0,4,47,18541
1227,1,52,48,22187
1228,0,5,48,18543
1229,0,2,47,18546
1229,1,52,50,24741
1230,0,3,47,18546
1230,1,52,48,22189
1231,0,0,47,18554
1231,1,52,50,20878
1232,0,2,47,18555
1232,1,52,50,22196
1233,0,4,47,18557
1233,1,52,48,22688
1234,0,5,47,18558
1234,1,52,49,27538
1235,0,1,47,18563
1235,1,52,50,22198
1236,0,3,47,18564
1236,1,52,49,21637
1237,0,0,47,18565
1237,1,52,50,22692
1238,0,4,47,18569
1238,1,52,49,21640
1239,0,2,47,18570
1239,1,52,50,22200
1240,0,5,47,18570
1240,1,52,48,23107
1241,0,3,49,18571
1242,0,5,47,18572
1242,1,52,49,27540
1243,0,3,47,18574
1243,1,52,49,21642
1244,0,1,47,18576
1244,1,52,50,22202
1245,0,3,47,18576
1245,1,52,48,22695
1246,0,4,49,18577
1247,0,4,47,18579
1247,1,52,49,28641
1248,0,0,47,18580
1248,1,52,50,22204
1249,0,4,47,18582
1249,1,52,48,22697
1250,0,5,47,18581
1250,1,52,49,22206
1251,0,5,47,18584
1251,1,52,49,21643
1252,0,1,47,18581
1252,1,52,50,22699
1253,0,2,47,18580
1253,1,52,50,23847
1254,0,3,47,18582
1254,1,52,49,21645
1255,0,5,47,18586
1255,1,52,48,24394
1256,0,2,47,18584
1256,1,52,50,22208
1257,0,0,47,18588
1257,1,52,49,21494
1258,0,3,47,18586
1258,1,52,48,23109
1259,0,0,47,18591
1259,1,52,50,22701
1260,0,4,47,18589
1260,1,52,48,23307
1261,0,1,47,18592
1261,1,52,50,22702
1262,0,5,47,18591
1262,1,52,48,23110
1263,0,4,47,18593
1263,1,52,49,25090
1264,0,2,47,18594
1264,1,52,50,22703
1265,0,3,48,18594
1266,0,0,47,18598
1266,1,52,50,22704
1267,0,4,47,18598
1267,1,52,48,23308
1268,0,3,47,18598
1268,1,52,49,22210
1269,0,1,47,18599
1269,1,52,50,22708
1270,0,5,47,18600
1270,1,52,48,22710
1271,0,1,47,18607
1271,1,52,49,29402
1272,0,5,49,18609
1273,0,2,47,18610
1273,1,52,50,22712
1274,0,3,48,18610
1275,0,3,49,18612
1276,0,0,47,18616
1276,1,52,50,22713
1277,0,4,47,18614
1277,1,52,48,29100
1278,0,1,47,18617
1278,1,52,50,28499
1279,0,4,49,18622
1280,0,2,47,18623
1280,1,52,50,23849
1281,0,0,50,18626
1282,0,5,49,18628
1283,0,2,50,18630
1284,0,3,49,18630
1285,0,5,48,18632
1286,0,4,49,18633
