release_300s_bin,count,historical_dh_seconds_min,historical_dh_seconds_p01,historical_dh_seconds_p05,historical_dh_seconds_median,historical_dh_seconds_mean,historical_dh_seconds_p95,historical_dh_seconds_p99,historical_dh_seconds_max,historical_hca_seconds_min,historical_hca_seconds_p01,historical_hca_seconds_p05,historical_hca_seconds_median,historical_hca_seconds_mean,historical_hca_seconds_p95,historical_hca_seconds_p99,historical_hca_seconds_max,current_dh_seconds_min,current_dh_seconds_p01,current_dh_seconds_p05,current_dh_seconds_median,current_dh_seconds_mean,current_dh_seconds_p95,current_dh_seconds_p99,current_dh_seconds_max,historical_minus_current_seconds_min,historical_minus_current_seconds_p01,historical_minus_current_seconds_p05,historical_minus_current_seconds_median,historical_minus_current_seconds_mean,historical_minus_current_seconds_p95,historical_minus_current_seconds_p99,historical_minus_current_seconds_max,historical_excess_over_current_free_flow_min,historical_excess_over_current_free_flow_p01,historical_excess_over_current_free_flow_p05,historical_excess_over_current_free_flow_median,historical_excess_over_current_free_flow_mean,historical_excess_over_current_free_flow_p95,historical_excess_over_current_free_flow_p99,historical_excess_over_current_free_flow_max,current_excess_over_free_flow_min,current_excess_over_free_flow_p01,current_excess_over_free_flow_p05,current_excess_over_free_flow_median,current_excess_over_free_flow_mean,current_excess_over_free_flow_p95,current_excess_over_free_flow_p99,current_excess_over_free_flow_max,current_source_wait_seconds_min,current_source_wait_seconds_p01,current_source_wait_seconds_p05,current_source_wait_seconds_median,current_source_wait_seconds_mean,current_source_wait_seconds_p95,current_source_wait_seconds_p99,current_source_wait_seconds_max
258,103,61.400000000,61.402000000,66.140000000,201.300000000,192.841747573,209.930000000,265.016000000,282.700000000,46.000000000,47.000000000,47.600000000,210.000000000,198.679611650,251.000000000,275.000000000,275.000000000,60.800000000,60.800000000,62.520000000,198.800000000,189.848543689,207.400000000,214.176000000,236.600000000,-0.300000000,0.006000000,0.300000000,0.700000000,2.993203883,7.240000000,31.940000000,69.700000000,0.300000000,0.300000000,0.310000000,0.700000000,3.249514563,7.600000000,33.116000000,69.700000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.256310680,1.200000000,1.592000000,2.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
259,59,61.500000000,61.906000000,68.050000000,221.300000000,186.598305085,281.550000000,304.252000000,330.700000000,46.000000000,46.000000000,46.000000000,193.000000000,150.355932203,275.000000000,276.000000000,276.000000000,60.800000000,61.148000000,61.400000000,212.200000000,163.322033898,237.600000000,240.228000000,242.200000000,-0.200000000,0.206000000,0.790000000,25.300000000,23.276271186,55.210000000,89.906000000,118.500000000,0.700000000,0.758000000,0.890000000,27.000000000,23.723728814,55.720000000,83.816000000,118.500000000,-14.200000000,-13.852000000,-13.600000000,0.000000000,0.447457627,7.860000000,10.136000000,10.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
260,4,73.600000000,77.818000000,94.690000000,216.550000000,186.025000000,234.625000000,236.845000000,237.400000000,53.000000000,57.110000000,73.550000000,193.000000000,166.000000000,220.650000000,224.130000000,225.000000000,72.600000000,76.812000000,93.660000000,215.300000000,184.950000000,233.750000000,236.030000000,236.600000000,0.800000000,0.806000000,0.830000000,1.100000000,1.075000000,1.285000000,1.297000000,1.300000000,0.800000000,0.806000000,0.830000000,1.100000000,1.075000000,1.285000000,1.297000000,1.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
261,49,68.900000000,70.532000000,79.800000000,232.700000000,204.765306122,283.820000000,310.080000000,320.400000000,46.000000000,46.480000000,48.600000000,190.000000000,161.367346939,272.600000000,275.520000000,276.000000000,61.400000000,62.072000000,65.240000000,214.000000000,176.020408163,232.640000000,236.224000000,239.200000000,-1.400000000,-0.920000000,0.340000000,27.700000000,28.744897959,73.100000000,93.104000000,106.400000000,0.600000000,0.648000000,0.940000000,28.900000000,28.459183673,68.980000000,94.352000000,106.400000000,-14.200000000,-14.008000000,-13.720000000,0.000000000,-0.285714286,2.720000000,5.184000000,7.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
262,52,61.500000000,61.500000000,76.845000000,163.100000000,170.201923077,254.700000000,288.754000000,311.500000000,47.000000000,47.000000000,47.000000000,171.000000000,161.846153846,200.000000000,210.780000000,222.000000000,60.800000000,60.800000000,60.800000000,163.400000000,163.746153846,216.250000000,224.792000000,225.200000000,-7.500000000,-6.480000000,-4.900000000,0.850000000,6.455769231,42.770000000,67.561000000,92.500000000,0.500000000,0.500000000,0.555000000,5.700000000,9.501923077,29.500000000,73.800000000,99.300000000,-14.200000000,-14.200000000,-13.870000000,5.300000000,3.046153846,8.690000000,9.098000000,9.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
263,74,68.900000000,72.842000000,108.720000000,221.700000000,219.621621622,264.220000000,287.455000000,321.400000000,46.000000000,48.920000000,66.000000000,199.000000000,201.229729730,251.000000000,251.000000000,251.000000000,61.400000000,61.546000000,72.600000000,213.000000000,203.524324324,220.340000000,225.200000000,225.200000000,0.400000000,0.765000000,1.265000000,6.300000000,16.097297297,55.345000000,74.525000000,109.200000000,0.400000000,0.765000000,1.265000000,13.850000000,17.648648649,43.080000000,71.313000000,109.200000000,-14.200000000,-14.200000000,-14.200000000,0.500000000,1.551351351,12.540000000,13.708000000,14.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.827027027,7.340000000,8.508000000,8.800000000
264,11,68.900000000,83.540000000,142.100000000,232.000000000,220.027272727,254.700000000,254.700000000,254.700000000,51.000000000,64.800000000,120.000000000,193.000000000,179.909090909,196.000000000,196.000000000,196.000000000,68.000000000,82.300000000,139.500000000,214.000000000,201.800000000,221.400000000,222.040000000,222.200000000,-0.200000000,-0.090000000,0.350000000,15.700000000,18.227272727,43.100000000,43.580000000,43.700000000,0.900000000,0.940000000,1.100000000,11.400000000,14.609090909,30.200000000,30.760000000,30.900000000,-14.200000000,-14.200000000,-14.200000000,0.000000000,-3.618181818,0.800000000,1.440000000,1.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
265,69,61.500000000,61.976000000,68.800000000,167.200000000,185.333333333,279.580000000,325.144000000,331.400000000,46.000000000,46.000000000,50.400000000,171.000000000,161.333333333,196.000000000,196.000000000,196.000000000,60.800000000,61.208000000,64.040000000,164.600000000,170.173913043,223.680000000,226.528000000,226.800000000,-5.300000000,-4.892000000,-3.560000000,4.200000000,15.159420290,65.580000000,109.456000000,110.000000000,0.500000000,0.500000000,0.500000000,9.200000000,16.585507246,57.420000000,109.712000000,110.800000000,-14.200000000,-14.200000000,-14.200000000,1.600000000,1.426086957,9.040000000,9.728000000,10.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.237681159,3.840000000,4.528000000,4.800000000
266,40,157.900000000,157.900000000,157.900000000,163.550000000,164.865000000,170.230000000,205.398000000,217.800000000,146.000000000,146.000000000,146.000000000,171.000000000,164.900000000,171.000000000,189.910000000,202.000000000,157.400000000,157.556000000,158.180000000,163.800000000,164.370000000,166.610000000,197.422000000,217.000000000,-7.100000000,-6.710000000,-5.530000000,1.400000000,0.495000000,3.420000000,18.928000000,28.600000000,0.500000000,0.500000000,0.500000000,6.050000000,5.975000000,12.000000000,22.126000000,28.600000000,-0.000000000,-0.000000000,0.380000000,6.100000000,5.480000000,8.820000000,9.322000000,9.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.115000000,2.810000000,3.244000000,3.400000000
267,19,215.300000000,215.300000000,215.300000000,240.500000000,239.289473684,267.250000000,274.810000000,276.700000000,189.000000000,189.000000000,189.000000000,202.000000000,198.526315789,205.000000000,205.000000000,205.000000000,212.000000000,212.180000000,212.900000000,217.400000000,217.978947368,223.200000000,226.080000000,226.800000000,0.000000000,0.126000000,0.630000000,23.100000000,21.310526316,54.350000000,62.630000000,64.700000000,0.700000000,0.700000000,0.700000000,23.100000000,20.952631579,51.670000000,52.894000000,53.200000000,-13.200000000,-10.824000000,-1.320000000,0.000000000,-0.357894737,1.060000000,1.492000000,1.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
268,50,157.900000000,157.900000000,157.900000000,161.000000000,163.048000000,172.510000000,172.902000000,173.000000000,146.000000000,146.000000000,146.000000000,171.000000000,164.500000000,171.000000000,171.000000000,171.000000000,157.400000000,157.400000000,157.400000000,161.400000000,161.568000000,166.710000000,167.204000000,167.400000000,-5.300000000,-5.006000000,-3.875000000,1.900000000,1.480000000,5.710000000,6.102000000,6.200000000,0.500000000,0.500000000,0.500000000,3.600000000,5.648000000,15.110000000,15.502000000,15.600000000,-0.000000000,-0.000000000,-0.000000000,4.000000000,4.168000000,9.310000000,9.804000000,10.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.328000000,4.110000000,4.604000000,4.800000000
269,60,157.900000000,157.900000000,157.900000000,163.900000000,174.698333333,226.865000000,246.100000000,246.100000000,146.000000000,146.000000000,146.000000000,171.000000000,171.800000000,202.150000000,214.430000000,228.000000000,157.400000000,157.400000000,157.400000000,162.800000000,172.016666667,217.450000000,222.000000000,222.000000000,-5.300000000,-4.946000000,-3.625000000,1.900000000,2.681666667,6.765000000,28.110000000,28.700000000,0.500000000,0.500000000,0.500000000,3.600000000,6.171666667,15.695000000,28.700000000,28.700000000,-0.000000000,-0.000000000,-0.000000000,2.800000000,3.490000000,9.210000000,9.764000000,10.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.273333333,4.010000000,4.564000000,4.800000000
271,7,217.700000000,217.754000000,217.970000000,222.900000000,221.700000000,223.740000000,224.028000000,224.100000000,202.000000000,202.000000000,202.000000000,205.000000000,203.714285714,205.000000000,205.000000000,205.000000000,217.000000000,217.024000000,217.120000000,222.000000000,220.028571429,222.000000000,222.000000000,222.000000000,0.700000000,0.706000000,0.730000000,0.900000000,1.671428571,4.960000000,6.352000000,6.700000000,0.700000000,0.706000000,0.730000000,0.900000000,1.671428571,4.960000000,6.352000000,6.700000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
273,38,199.000000000,199.000000000,199.000000000,205.000000000,205.773684211,213.730000000,214.026000000,214.100000000,185.000000000,185.000000000,185.000000000,210.000000000,201.447368421,210.000000000,210.000000000,210.000000000,198.400000000,198.548000000,199.140000000,203.800000000,203.747368421,207.830000000,208.252000000,208.400000000,-5.200000000,-4.978000000,-4.090000000,3.200000000,2.026315789,5.930000000,6.226000000,6.300000000,0.600000000,0.600000000,0.600000000,6.600000000,7.373684211,15.330000000,15.626000000,15.700000000,-0.000000000,0.148000000,0.740000000,5.400000000,5.347368421,9.430000000,9.852000000,10.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.431578947,4.230000000,4.652000000,4.800000000
